Key,Value
Feature.ForceTwoStepVerification.ForceTwoStepVerification.Body,"Du musst zweistufige Verifizierung einrichten, um diese Aktion abzuschließen. Damit schüzt du deine Anmeldung, Käufe und mehr."
Feature.ForceTwoStepVerification.ForceTwoStepVerification.Header,Verifizierung in 2 Schritten erforderlich
Feature.SettingsHub.Prompt.Subtitle.TemporarySuspensionAvatarChat,Aufgrund des Verstoßes gegen die Community-Regeln haben wir dir vorübergehend Zugriff auf Chat per Voice und Chat als dein Avatar entzogen bis
Feature.SettingsHub.Prompt.Subtitle.FutureViolations,Künftige Verstöße können zu zusätzlichen Maßnahmen gegen dein Konto führen.
Feature.SettingsHub.Prompt.Subtitle.EffectiveUntil,Wirksam bis
Feature.SettingsHub.Prompt.Subtitle.MicAndCamera,"Unsere Systeme haben Verhalten entdeckt, das möglicherweise gegen unsere Community-Regeln verstößt. Als Vorsichtsmaßnahme haben wir deinen Zugang zum Chat per Voice und Avatar vorübergehend deaktiviert."
Feature.SettingsHub.Prompt.Subtitle.Microphone,"Unsere Systeme haben Verhalten entdeckt, das möglicherweise gegen unsere Community-Regeln verstößt. Als Vorsichtsmaßnahme haben wir deinen Zugang zum Chat per Voice vorübergehend deaktiviert."
Feature.SettingsHub.Prompt.MicAndCameraUseSuspended,Mikrofon- und Kameranutzung gesperrt
IAPExperience.BuyRobux.Banner.Text,Mit Robux kannst du Upgrades für deinen Avatar oder besondere Fähigkeiten in Experiences kaufen
IAPExperience.BuyRobux.Banner.Title,Robux freischalten
IAPExperience.BuyRobux.Text.MoreRobux,{robux} Robux mehr
InGame.ConnectionError.PlacelaunchHttpError,Ein HTTP-Fehler ist aufgetreten. Schließe den Client und versuche es erneut.
InGame.ConnectionError.PlacelaunchGameFull,Gewünschte Experience ist voll
InGame.ConnectionError.PlacelaunchGameEnded,Diese Experience ist beendet oder der Server wurde aufgrund eines Systemfehlers unerwartet nicht mehr verfügbar
InGame.ConnectionError.DisconnectOutOfMemoryKeepPlayingLeave,"Der Speicher deines Geräts ist zu gering. Wenn du die Experience jetzt verlässt, bleibt dein Status erhalten und du bewahrst Roblox vor einem Absturz."
InGame.ConnectionError.Waiting,Warte auf verfügbaren Server
InGame.ConnectionError.Loading,"Server gefunden, wird geladen ..."
InGame.ConnectionError.Joining,Verbindung zum Server wird hergestellt
NotificationScript2.UINavigation.FormattedText,Drücke {KEY_NAME} zum Umschalten.
Feature.FaceChat.Subtitle.UnsupportedDevice,"Deine Hardware entspricht nicht den Anforderungen, deinen Avatar mit deiner Kamera zu animieren."
Feature.AccountSettings.Heading.Communication,Kommunikation
Feature.FaceChat.Heading.NotAvailable,Gesichtsanimation nicht verfügbar
InGame.ConnectionError.DisconnectPrivateServerKickout,"Deine Verbindung wurde getrennt, weil du keinen Zugriff auf diesen privaten Server mehr hast."
CoreScripts.PublishAssetPrompt.PackagesDefaultName,Paket von {RBX_NAME}
Feature.FaceChat.Subtitle.PromptNoDynamicHeadEquipped,"Dein Avatar hat einen Kopf, der keine Gesichtsanimation unterstützt. Kompatible Köpfe sind in deinem Inventar und im Marktplatz verfügbar."
CoreScripts.EmoteThumbnailEditor.Action.Cancel,Abbrechen
CoreScripts.EmoteThumbnailEditor.Action.Update,Aktualisieren
CoreScripts.EmoteThumbnailEditor.Heading.EditThumbnail,Vorschaubild bearbeiten
CoreScripts.EmoteThumbnailEditor.Label.Rotation,Drehung
CoreScripts.EmoteThumbnailEditor.Label.Time,Zeit
Notifications.ToastNotifications.Label.LeaveExperienceConfirmation,"Bist du sicher, dass du diese Experience verlassen und eine anderen betreten möchtest?"
Feature.SettingsHub.Prompt.SimpleNudge,Bitte sei rücksichtsvoll und freundlich
Feature.SettingsHub.Prompt.Subtitle.SimpleNudge,"Unsere Systeme haben Verhaltensweisen entdeckt, die eventuell gegen unsere Community-Regeln verstoßen. Wir möchten dich hiermit daran erinnern, dich rücksichtsvoll und freundlich auf Roblox zu verhalten."
Feature.SettingsHub.Prompt.Subtitle.SimpleNudge2,Künftige Verstöße können zu zusätzlichen Maßnahmen gegen dein Konto führen.
Feature.SettingsHub.Prompt.ThankYouForFeedback,"Danke, dass du uns kontaktiert hast"
Feature.SettingsHub.Prompt.Subtitle.ThankYouForFeedback,Wir werden unsere Systeme mithilfe deines Feedbacks weiter verbessern.
Feature.SettingsHub.Chat.TranslationEnabled,Chat automatisch übersetzen
Notifications.ToastNotifications.Title.LeavingExperience,Du verlässt die Experience
CoreScripts.PublishAssetPrompt.PublishSuccessMessage,Du kannst diesen Artikel in deinem Inventar finden.
CoreScripts.PublishAssetPrompt.PublishFailed,Etwas ist schiefgelaufen. Bitte versuche es erneut.
CoreScripts.PublishAssetPrompt.PermissionDenied,Etwas ist schiefgelaufen. Bitte versuche es erneut.
CoreScripts.PublishAssetPrompt.Timeout,Etwas ist schiefgelaufen. Bitte versuche es erneut.
CoreScripts.PublishAssetPrompt.NoUserInput,Etwas ist schiefgelaufen. Bitte versuche es erneut.
CoreScripts.PublishAssetPrompt.PublishSuccessTitle,Erfolg!
CoreScripts.PublishAssetPrompt.PublishFailedTitle,Übermittlung fehlgeschlagen
Feature.SettingsHub.Chat.TranslationInformation,"Der Textchat wird in deine Sprache übersetzt. Tippe auf das Symbol vor der Nachricht, um sie in der Originalsprache anzuzeigen."
CoreScripts.TextChat.Clear.Help.Description,/clear oder /cls: Nachrichten im Chatfenster leeren 
GameChat_ChatMain_ChatTranslationOnboarding,"Der Textchat wird in deine Sprache übersetzt. Tippe auf das Symbol vor der Nachricht, um sie in der Originalsprache anzuzeigen. Du kannst Übersetzungen im Menü ""Einstellungen"" ausschalten."
CoreScripts.PublishAssetPrompt.TitleTextModel,Paket einreichen
IAPExperience.BuyRobux.Text.MoreRobux2,{robux} Robux mehr
CoreScripts.PublishAssetPrompt.UndefinedError,Etwas ist schiefgelaufen. Bitte versuche es erneut. Fehlercode: {RESULT_TYPE}
InGame.CommonUI.Label.Off,Aus
InGame.CommonUI.Label.On,Ein
CoreScripts.PublishAssetPrompt.DisclaimerModel,"Erstellte Artikel werden überprüft und du erhältst möglicherweise keine Rückerstattung für abgelehnte Artikel, die nicht den Community-Regeln entsprechen."
IAPExperience.BuyRobux.Alert.SuccessfulMessage,Du hast erfolgreich Robux gekauft!
CoreScripts.AssetPreviewView.Action.ResetView,Ansicht zurücksetzen
CoreScripts.AssetPreviewView.Label.LoadingFailed,Laden fehlgeschlagen
CoreScripts.PublishAssetPrompt.ResultModalOk,OK
Feature.SettingsHub.Prompt.Subtitle.VoiceToxicityModal,"Wir haben Ausdrücke festgestellt, die eventuell gegen die Community-Regeln von Roblox verstoßen.<br /><br />Nach mehreren Verstößen kannst du den Zugriff auf den Chat per Voice verlieren."
Feature.SettingsHub.Prompt.Subtitle.VoiceToxicityToast,"Wir haben Ausdrücke festgestellt, die eventuell gegen die Community-Regeln von Roblox verstoßen. Nach mehreren Verstößen kannst du den Zugriff auf den Chat per Voice verlieren."
Feature.SettingsHub.Prompt.GotIt,Verstanden
CreatorDashboard.AssetTypes.Label.Body,Körper
IAPExperience.InsufficientRobux.Title.InsufficientRobux,Nicht genügend Robux
IAPExperience.Loading.Text.PurchasingRobux,Kaufe Robux ...
IAPExperience.Loading.Text.PurchasingItem,Artikel wird gekauft ...
IAPExperience.Loading.WaitingForPurchase,Warte auf Kauf ...
IAPExperience.Loading.WaitingForRobux,Warten auf die Zuteilung von Robux ...
IAPExperience.Loading.Text.WaitingForPurchase,Warten auf Kauf ...
IAPExperience.Loading.Text.WaitingForRobux,Warten auf die Zuteilung von Robux ...
Notifications.NotificationStream.Title.ReportNotification,Meldebenachrichtigung
Notifications.NotificationStream.AbuseReason.Bullying,Mobbing
Notifications.NotificationStream.AbuseReason.CheatingAndExploiting,Schummeln/Exploits
Notifications.NotificationStream.AbuseReason.Dating,Dating
Notifications.NotificationStream.AbuseReason.DirectingOffPlatform,Off-Site Links
Notifications.NotificationStream.AbuseReason.Other,Sonstiges
Notifications.NotificationStream.AbuseReason.AskingPII,Persönliche Frage
Notifications.NotificationStream.AbuseReason.Scamming,Betrug
Notifications.NotificationStream.AbuseReason.Profanity,Schimpfwörter
Feature.ReportAbuse.Message.ErrorSubmit,Beim Abschicken deiner Meldung ist ein Problem aufgetreten.
Feature.ReportAbuse.Action.ReportAbuse,Verstoß melden
Feature.ReportAbuse.Label.TellUsHowAsset,"Bitte teile uns mit, warum du denkst, dass das Asset gegen die Regeln von Roblox verstößt."
Feature.ReportAbuse.Label.ReasonForFlag,Meldegrund:
Feature.ReportAbuse.Message.ThanksForFlagging,"Wir können nicht auf alle Meldungen antworten, aber dein Feedback hilft uns, die Erfahrung für alle Creator zu verbessern."
Feature.ReportAbuse.Message.ErrorCommentCharacterLimit,Dein Kommentar kann nicht mehr als {characterLimit} Zeichen lang sein.
Feature.SettingsHub.Prompt.IncorrectNudge,Haben wir uns geirrt?<br /><u>Sag uns Bescheid.</u>
Feature.SettingsHub.Prompt.RememberRules,Merke dir unsere Richtlinien
Feature.SettingsHub.Label.Captures,Aufnahmen
InGame.InspectMenu.Label.LimitedItems,Limitierter Artikel
InGame.InspectMenu.Label.FromResale,{PRICE} vom Weiterverkauf
InGame.InspectMenu.Action.FromResale,{PRICE} vom Weiterverkauf
InGame.InspectMenu.Label.OwnedItem,Eigener Artikel ({QUANTITY})
InGame.InspectMenu.Label.OwnedItems,Eigene Artikel ({QUANTITY})
InGame.InspectMenu.Action.LimitReached,Max. Anzahl an Artikeln erreicht
Feature.FaceChat.Heading.UnableToAccessCamera,Zugriff auf Kamera nicht möglich
Feature.FaceChat.Subtitle.UnableToAccessCamera,"Um deinen Avatar per Kamera zu animieren, gehe in die OS-Einstellungen, um Roblox die Verwendung der Kamera zu erlauben"
Feature.SettingsHub.Prompt.MicrophonePermission,Zugriff auf Mikrofon nicht möglich
Feature.SettingsHub.Prompt.Subtitle.MicrophonePermission,"Um mit Stimme zu chatten, gehe zu deinen OS-Einstellungen, um Roblox die Verwendung des Mikrofons zu erlauben"
Feature.SettingsHub.Prompt.VoiceUserAgency.Remember,Für diese Experience merken.
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinMuted,"Nein, stummschalten"
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinUnmuted,"Ja, andere hören"
Feature.SettingsHub.VoiceUserAgency.JoinUnmuted.Description,"Somit hörst du die Stimmen der anderen, aber dein Mikrofon bleibt stumm, bis du zum Chatten bereit bist."
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinUnmuted.Title,Andere beim Beitritt hören?
CoreScripts.PublishCommon.Creator,Creator
CoreScripts.PublishCommon.Leave,Ja
CoreScripts.PublishCommon.MadeIn,Erstellt in
CoreScripts.PublishCommon.Stay,Nein
CoreScripts.PublishCommon.Type,Typ
CoreScripts.PublishCommon.UnsavedWarning,Du kannst ungespeicherte Änderungen verlieren
Feature.Accessibility.Description.PreferredTransparency,"Verbessert den Kontrast, indem die Transparenz einiger Hintergründe angepasst wird"
Feature.Accessibility.Description.ReducedMotion,Deaktiviere oder reduziere Bewegungseffekte
Feature.Accessibility.Description.UiNavigationKeyBind,"Verwende die {uiNavigationKey}-Taste, um den Navigationsmodus für die Benutzeroberfläche zu betreten oder zu verlassen"
Feature.Accessibility.Heading.PreferredTransparency,Hintergrundtransparenz
Feature.Accessibility.Heading.ReducedMotion,Bewegung reduzieren
Feature.Accessibility.Heading.UiNavigationKeyBind,UI-Navigationsschalter
Feature.Accessibility.PreferredTransparency.Opaque,Undurchsichtig
Feature.Accessibility.PreferredTransparency.Transparent,Transparent
Feature.Avatar.Heading.Clothing,Kleidung
Feature.Avatar.Label.Accessory,Accessoire
Feature.Avatar.Label.Back,Rücken
Feature.Avatar.Label.ClassicPants,Klassische Hosen
Feature.Avatar.Label.ClassicShirts,Klassische Shirts
Feature.Avatar.Label.ClassicTShirts,Klassische T-Shirts
Feature.Avatar.Label.Climb,Klettern
Feature.Avatar.Label.DressesAndSkirts,Kleider & Röcke
Feature.Avatar.Label.DynamicHead,Dynamischer Kopf
Feature.Avatar.Label.Emote,Emote
Feature.Avatar.Label.Face,Gesicht
Feature.Avatar.Label.Fall,Fallen
Feature.Avatar.Label.Gear,Ausrüstung
Feature.Avatar.Label.Hair,Haar
Feature.Avatar.Label.Hat,Hut
Feature.Avatar.Label.Head,Kopf
Feature.Avatar.Label.Idle,Untätig
Feature.Avatar.Label.Jacket,Jacke
Feature.Avatar.Label.Jump,Springen
Feature.Avatar.Label.LeftArm,Linker Arm
Feature.Avatar.Label.LeftArms,Linke Arme
Feature.Avatar.Label.LeftLeg,Linkes Bein
Feature.Avatar.Label.LeftLegs,Linke Beine
Feature.Avatar.Label.LeftShoe,Linker Schuh
Feature.Avatar.Label.Mood,Stimmung
Feature.Avatar.Label.Neck,Hals
Feature.Avatar.Label.Pants,Hosen
Feature.Avatar.Label.RightArm,Rechter Arm
Feature.Avatar.Label.RightArms,Rechte Arme
Feature.Avatar.Label.RightLeg,Rechtes Bein
Feature.Avatar.Label.RightLegs,Rechte Beine
Feature.Avatar.Label.RightShoe,Rechter Schuh
Feature.Avatar.Label.Run,Laufen
Feature.Avatar.Label.Shirt,Shirt
Feature.Avatar.Label.Shorts,Shorts
Feature.Avatar.Label.Shoulder,Schultern
Feature.Avatar.Label.Sweater,Pullover
Feature.Avatar.Label.Swim,Schwimmen
Feature.Avatar.Label.Torso,Oberkörper
Feature.Avatar.Label.TShirt,T-Shirt
Feature.Avatar.Label.Waist,Taille
Feature.Avatar.Label.Walk,Gehen
Feature.Catalog.Label.Animation,Animation
Feature.Catalog.Label.Attribution,Erstellt in
Feature.Catalog.Label.Body,Körper
Feature.Catalog.Label.CategoryType,Art
Feature.Catalog.Label.Emotes,Emotes
Feature.Catalog.Label.Eyebrow,Augenbraue
Feature.Catalog.Label.Eyelash,Augenwimper
Feature.Catalog.Label.Filter.Creator,Creator
Feature.GamepadDisconnect.Label.Message,"Controller für Benutzer ""%s"" wurde getrennt. Bitte drücke ""%s"" auf dem Controller, mit dem du weiterspielen möchtest."
Feature.GamepadDisconnect.Label.Title,Controller fehlt
InGame.InspectMenu.Action.SoldOut,Ausverkauft
CoreScripts.PublishCommon.Disclaimer,"Erstellte Artikel werden überprüft und du erhältst möglicherweise keine Rückerstattung für abgelehnte Artikel, die nicht den Community-Regeln entsprechen."
Feature.ReportAbuse.Action.AttachScreenshot,Screenshot anhängen
Feature.ReportAbuse.Action.BackToExperience,Zurück zur Experience
Feature.ReportAbuse.Action.HighlightScene,Szene hervorheben
Feature.ReportAbuse.Action.Next,Weiter
Feature.ReportAbuse.Action.Retake,Erneut aufnehmen
Feature.ReportAbuse.Action.RetakeScene,Szene erneut aufnehmen
Feature.ReportAbuse.Label.SelectPerson,Person in der Szene auswählen
Feature.ReportAbuse.Label.SelectProblem,Problem in der Szene auswählen
Feature.ReportAbuse.Message.ProblemNotInScene,"Falls sich das Problem nicht in der Szene befindet, kannst du den Screenshot ""Erneut aufnehmen""."
Feature.ReportAbuse.Message.RetakeScene,"Hilf uns, zu verstehen, was um dich herum passiert. Wir nehmen die Szene in dem Moment auf, in dem du ""Melden"" auswählst."
Feature.SettingsHub.Action.CaptureScene,Szene aufnehmen
Feature.SettingsHub.Label.AttachScreenshot,Screenshot anhängen? (optional)
Feature.SettingsHub.Label.AttachScreenshotFormatted,Screenshot anhängen?{lineBreak}(optional)
Feature.SettingsHub.Label.SceneCaptured,Szene aufgenommen
CommonUI.Controls.Action.Cancel,Abbrechen
CommonUI.Controls.Action.Confirm,Bestätigen
CoreScripts.TopBar.ControlMessageMotion,Bewegungserfassung
CoreScripts.TopBar.ControlMessageOff,Aus
CoreScripts.TopBar.ControlMessageOn,Ein
CoreScripts.TopBar.ControlMessageSound,Tonerfassung
CoreScripts.TopBar.DynamicAvatarMissingErrorBody,Avatar › Anpassen › Kopf & Körper
CoreScripts.TopBar.DynamicAvatarMissingErrorHeader,"Lege einen dynamischen Kopf an, um zu zwinkern!"
CoreScripts.TopBar.RobloxPermissionErrorBody,Roblox Einstellungen › Datenschutz › Mikrofon- und Kameraeingabe
CoreScripts.TopBar.RobloxPermissionErrorHeader,Kamera-Zugriff erlauben
CoreScripts.TopBar.SelfViewLabel,Selbstansicht
CoreScripts.TopBar.SelfViewSecondaryAction,Öffnen
InGame.CommonUI.Badge.Popup.DisclaimerText2,"Bitte melde Verstöße, wenn jemand unsere Community-Regeln verletzt. Wenn du dich für die Nutzung von Sprachdiensten entschieden hast, nimmt Roblox überall auf der Plattform deine Sprachaudios zu Moderations- und Sicherheitszwecken und zur Verbesserung unserer Dienste und Tools auf. Durch die weitere Verwendung von Sprachdiensten stimmst du der Erfassung, Nutzung und Speicherung deiner Sprachaufnahmen durch Roblox für diese Zwecke zu. Es besteht jederzeit die Möglichkeit, Sprachfunktionen zu deaktivieren."
CoreScripts.TopBar.MenuToggle,Ausklappen/Einklappen
CoreScripts.TopBar.MoreMenu,Mehr-Menü
CoreScripts.TopBar.OverflowMenu,Überlaufmenü
CoreScripts.TopBar.Title.ExperienceControls,Erfahrungssteuerung
CoreScripts.TopBar.ToggleMic,Selbst stumm-/lautschalten
Feature.Catalog.Label.Bundle,Bündel
Feature.SocialContextToast.Action.InviteBack,Zurück einladen
Feature.SocialContextToast.Action.JoinFriend,Beitreten
Feature.SocialContextToast.Message.FollowedFriendInOtherUniverse,{FRIEND_NAME} hat die Experience verlassen und ist {EXPERIENCE_NAME} beigetreten
Feature.SocialContextToast.Message.FollowedFriendNotInGame,{FRIEND_NAME} hat die Experience verlassen
Feature.SocialContextToast.Message.FriendJoinedYou,{FRIEND_NAME} hat sich dir angeschlossen
Feature.SocialContextToast.Message.InvitationConfirmation,Einladung gesendet
Feature.SocialContextToast.Message.YouJoinedManyFriends,Du hast dich {FRIEND_NAME} und {FRIEND_COUNT} weiteren Freunden angeschlossen
Feature.SocialContextToast.Message.YouJoinedOneFriend,Du hast dich {FRIEND_NAME} angeschlossen
Feature.SocialContextToast.Message.YouJoinedTwoFriends,Du hast dich {FRIEND_NAME_ONE} und {FRIEND_NAME_TWO} angeschlossen
Feature.SettingsHub.MethodOfAbuse.AvatarSubtitle,Der Avatar dieser Person trägt anstößige Kleidung
Feature.SettingsHub.MethodOfAbuse.AvatarTitle,Avatar
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinUnmuted.Description,"Du wirst andere Leute sprechen hören, aber dein Mikrofon bleibt stumm, bis du zum Chatten bereit bist."
Feature.Subscription.Text.DisclaimerMonthly,Monatlich verlängert. Jederzeit kündbar.
Feature.Subscription.Text.PerMonth,/Monat
Feature.SettingsHub.Action.EveryoneToggle,Alle
Feature.SettingsHub.Action.NobodyToggle,Niemand
Feature.SettingsHub.Action.NonfriendsToggle,Nicht-Freunde
Feature.SettingsHub.Label.Mute,Stummschalten
Feature.SocialContextToast.Message.InvitationFailure,Probleme beim Senden von Einladungen
Feature.SocialShare.Action.CopyLink,Link kopieren
InGame.Presence.Label.RobloxStudio,Roblox Studio
Feature.Subscription.Text.DisclaimerTextMonthly,Monatlich verlängert. Jederzeit kündbar.
Common.Presence.Label.RobloxStudio,Roblox Studio
Feature.SocialContextToast.Feature.SocialContextToast.Message.FriendInNonRootPlace,"Du hast dich {FRIEND_NAME} angeschlossen, aber die Person befindet sich gerade in einem eingeschränkten Ort"
Feature.SocialContextToast.Message.FriendInNonRootPlace,{FRIEND_NAME} hat sich innerhalb dieser Experience an einen eingeschränkten Ort bewegt
CoreScripts.TextChat.ChatTranslation.ChatWindow.SystemMessageNew,Roblox übersetzt automatisch unterstützte Sprachen im Chat
CoreScripts.TextChat.ChatTranslation.FTUX.Body,"Nachrichten, die du sendest und erhältst, werden automatisch übersetzt"
CoreScripts.TextChat.ChatTranslation.FTUX.TitleNew,Die Chat-Übersetzung ist für unterstützte Sprachen aktiviert
Feature.SettingsHub.Chat.TranslationSetting,Automatische Chat-Übersetzung
Feature.SettingsHub.Chat.TranslationToggleSetting,Option zum Anzeigen einer nicht übersetzten Nachricht
Feature.Call.Description.NoFriendsFound,Keine Freunde gefunden
Feature.Call.Error.Description.AlreadyInCall,Du bist bereits in einem Anruf
Feature.Call.Error.Description.CallEnabledVerificationFailed,Anruffähigkeit konnte nicht überprüft werden.
Feature.Call.Error.Description.Generic,Etwas ist schiefgelaufen. Bitte versuche es später erneut.
Feature.Call.Error.Description.SettingsNotCallEnabled,Deine aktuellen Einstellungen erlauben keine Anrufe.
Feature.Call.Error.Label.OhNo,"Oh, nein!"
Feature.Call.Label.CallEnded,Anruf beendet
Feature.Call.Label.Calling,Es klingelt ...
Feature.Call.Label.Incoming,Eingehend
Feature.Call.Label.Missed,Verpasst
Feature.Call.Label.Outgoing,Ausgehend
Feature.Call.Label.RecentCalls,Letzte Anrufe
Feature.Call.Label.RobloxCall,Roblox-Aufruf
Feature.Call.Label.StartNewCall,Neuen Anruf starten
Feature.Call.Label.Teleporting,Teleportiere ...
Feature.Call.Label.Yesterday,Gestern
Feature.Call.Prompt.AddFriends,"Füge Freunde auf Roblox hinzu, um einen Anruf zu tätigen"
Feature.Call.Prompt.FirstCall,Versuche deinen ersten Anruf zu tätigen
Feature.Call.Prompt.SearchFriends,Freunde suchen
Feature.Call.Prompt.StartCall,Einen Anruf starten
Feature.FaceChat.Heading.LowPerformanceDetected,Niedrige Leistung erkannt
Feature.FaceChat.Subtitle.LowPerformanceDetected,Das Ausschalten deiner Kamera kann die Geräteleistung verbessern
Feature.SettingsHub.Label.FriendsListLoadErrorMessage,Freunde können nicht geladen werden. Versuche es später erneut.
Feature.SettingsHub.Label.NoFriendsPageMessage,"Füge Freunde hinzu, damit ihr gemeinsam erkunden könnt."
CoreScripts.Feedback.EntryPoint.ButtonText,Feedback einreichen
CoreScripts.Feedback.EntryPoint.MenuLabel,Feedback
CoreScripts.Feedback.EntryPoint.OptionText,Übersetzungs-Feedback geben
CoreScripts.Feedback.FeedbackBar.ExitFeedbackButton,Verlassen
CoreScripts.Feedback.FeedbackBar.HelpButton,Hilfe
CoreScripts.Feedback.FeedbackReportDialog.AdditionalCommentsHeader,Gib zusätzliche Kommentare unten ein (optional)
CoreScripts.Feedback.FeedbackReportDialog.AdditionalCommentsPlaceholder,"Gib hier alle zusätzlichen Kommentare ein, die du hast"
CoreScripts.Feedback.FeedbackReportDialog.Cancel,Abbrechen
CoreScripts.Feedback.FeedbackReportDialog.CorrectTranslationHeader,Wie lautet die richtige Übersetzung? (optional)
CoreScripts.Feedback.FeedbackReportDialog.CorrectTranslationPlaceholder,Gib hier die korrekte Übersetzung ein
CoreScripts.Feedback.FeedbackReportDialog.MainHeader,Feedback einreichen
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Decal,Bild
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Generic,Spielobjekt
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.MeshPart,Mesh
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Model,Modell
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Video,Video
CoreScripts.Feedback.FeedbackReportDialog.ProblemDropdownSelectionHeader,Was ist das Problem mit dieser Übersetzung? (optional)
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.AccuracyIssue,Falsch übersetzt
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.InappropriateOrDerogatory,Unangemessen oder abwertend
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.NoSelection,Keine Auswahl
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.SpellingOrGrammarIssue,Rechtschreib- oder Grammatikfehler
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.Untranslated,Nicht übersetzt
CoreScripts.Feedback.FeedbackReportDialog.SelectionHeader,Ausgewähltes Objekt
CoreScripts.Feedback.FeedbackReportDialog.SubmitFeedback,Einreichen
CoreScripts.Feedback.FeedbackReportDialog.TextSelectionHeader,Ausgewählter Text
CoreScripts.Feedback.Help.CloseInstructions,Anleitung schließen
CoreScripts.Feedback.Help.Instructions1,"Im Feedback-Modus wird dein Bildschirm eingefroren und du kannst deinen Avatar oder die Kamera nicht verschieben. Tippe oder klicke auf ein Objekt, um Feedback zu fehlerhaften oder fehlenden Übersetzungen zu geben."
CoreScripts.Feedback.Help.Instructions2,"Wenn du ein Objekt wählst, erscheint ein Formular, in dem du mehr Informationen eingeben kannst, wenn du möchtest. Danke, dass du uns bei der Verbesserung von Übersetzungen auf Roblox hilfst."
CoreScripts.Feedback.Help.MainHeader,Hilfe
CoreScripts.Feedback.SubmissionToastBody,"Roblox wird diese Informationen verwenden, um die Übersetzungsqualität in dieser Experience zu verbessern"
CoreScripts.Feedback.SubmissionToastHeader,Vielen Dank für dein Feedback!
Feature.Call.Description.Friends,"Freunde, deren Geräte und Einstellungen für ein Anruferlebnis vielleicht nicht optimiert sind."
Feature.Call.Description.SuggestedFriends,Freunde mit Geräten und Einstellungen für ein optimales Anruferlebnis.
Feature.Call.Error.Description.DeviceNotSupported,Anrufe werden derzeit nicht auf deinem Gerät unterstützt. Bitte versuche es später erneut.
Feature.Call.Error.Description.FriendBusy,Es ist besetzt und {calleeCombinedName} kann den Anruf gerade nicht entgegennehmen. Bitte versuche es später erneut.
Feature.Call.Error.Title.CouldntMakeCall,Anruf fehlgeschlagen
Feature.Call.Error.Title.FriendBusy,Besetzt
Feature.Call.Label.Friends,Freunde
Feature.Call.Label.Suggested,Empfohlen
Feature.Call.Modal.EnableChatVoiceBody,"Aktiviere Chat per Voice unter Einstellungen > Datenschutz, um mit anderen in dieser Experience zu sprechen."
Feature.Call.Modal.EnableChatVoiceTitle,Chat per Voice aktivieren
InGame.InspectMenu.Action.Go,Los
InGame.InspectMenu.Attribution.GoToDescription,Du wirst diesen Bereich verlassen und zu {EXPERIENCE_NAME} gebracht.
InGame.InspectMenu.Attribution.GoToExperience,Zur Experience gehen?
Common.Presence.Label.Online,Online
Feature.Call.Label.Block,{combinedName} blockieren
CoreScripts.Ads.Action.PortalPromptAccept,Jetzt teleportieren
CoreScripts.Ads.Action.PortalPromptCancel,Abbrechen
CoreScripts.Ads.Label.PortalPromptDismissWalkAway,"Gehe weg, um den Dialog zu schließen."
CoreScripts.Ads.Label.PortalPromptTeleportToWithName,Zu {RBX_NAME} teleportieren?
CoreScripts.Ads.Label.PortalPromptTeleportToWithoutName,Teleportieren?
Feature.Avatar.Message.FTUXSelfieViewClosedTooltip,Hier findest du deine Kamera- und Selbstansicht-Steuerelemente
Feature.Avatar.Message.FTUXSelfieViewOpenedTooltip,"Verwende die Kamera, um deinen Avatar dazu zu bringen, wie du zu lächeln und sich zu bewegen"
Feature.Call.Description.ExperienceError,Chat per Voice wird von dieser Experience nicht unterstützt.
Feature.Call.Error.Title.ExperienceError,Experience-Fehler
Feature.SettingsHub.Label.ReasonForAbuse,Grund des Verstoßes?
Notifications.NotificationStream.Bundle.ShowLess,Weniger anzeigen
Notifications.NotificationStream.Bundle.ShowMoreV2,{notificationCount} mehr
CommonUI.Controls.Input.Optional,{inputLabel} (optional)
Feature.SettingsHub.Description.ChatWithVoiceDisabledUntil,"Dein Zugang zum Chat per Voice wurde bis zum {dateTime} deaktiviert aufgrund von Verhalten, das möglicherweise gegen unsere Community-Regeln verstößt."
Notifications.NotificationStream.Bundle.ExpandNotificationBundle,Benachrichtigungsbündel aufklappen
Purchasing.RedeemGameCard.Response.RedeemGiftCardCurrencyCodeNotMatchV2,"Die Geschenkkartenwährung muss deinem Kontostandort entsprechen. Du kannst den Standort deines Kontos in den Einstellungen überprüfen. Bei weiteren Problemen, kontaktiere bitte {robloxSupportLinkStart}Roblox.com/support{robloxSupportLinkEnd}."
Feature.Call.Label.Unfriend,{combinedName} entfreunden
