Key,Value
Feature.SettingsHub.Prompt.Subtitle.ThankYouForFeedback,Continueremo a migliorare i nostri sistemi in base al tuo feedback.
Feature.SettingsHub.Chat.TranslationEnabled,Traduci chat automaticamente
Notifications.ToastNotifications.Title.LeavingExperience,Uscendo dall'esperienza
CoreScripts.PublishAssetPrompt.PublishSuccessMessage,Puoi trovare questo oggetto nel tuo inventario.
CoreScripts.PublishAssetPrompt.PublishFailed,Qualcosa è andato storto. Per favore riprova.
CoreScripts.PublishAssetPrompt.PermissionDenied,Qualcosa è andato storto. Per favore riprova.
CoreScripts.PublishAssetPrompt.Timeout,Qualcosa è andato storto. Per favore riprova.
CoreScripts.PublishAssetPrompt.NoUserInput,Qualcosa è andato storto. Per favore riprova.
CoreScripts.PublishAssetPrompt.PublishSuccessTitle,Riuscito!
CoreScripts.PublishAssetPrompt.PublishFailedTitle,Invio non riuscito
Feature.SettingsHub.Chat.TranslationInformation,La chat di testo verrà tradotta nella tua lingua. Tocca il simbolo di fronte al messaggio per vedere l'originale.
CoreScripts.TextChat.Clear.Help.Description,/clear o /cls: cancella messaggi nella finestra di chat 
GameChat_ChatMain_ChatTranslationOnboarding,La chat di testo verrà tradotta nella tua lingua. Tocca il simbolo di fronte al messaggio per vedere l'originale. Puoi disattivare le traduzioni nel menu Impostazioni.
CoreScripts.PublishAssetPrompt.TitleTextModel,Invia pacchetto
IAPExperience.BuyRobux.Text.MoreRobux2,{robux} Più Robux
CoreScripts.PublishAssetPrompt.UndefinedError,Qualcosa è andato storto. Riprova. Codice errore: {RESULT_TYPE}
InGame.CommonUI.Label.Off,Disattivato
InGame.CommonUI.Label.On,Attivo
CoreScripts.PublishAssetPrompt.DisclaimerModel,Gli articoli creati verranno esaminati e potresti non ricevere un rimborso per gli articoli rifiutati che non sono conformi alle Norme comunitarie.
IAPExperience.BuyRobux.Alert.SuccessfulMessage,Hai acquistato Robux con successo!
CoreScripts.AssetPreviewView.Action.ResetView,Reimposta vista
CoreScripts.AssetPreviewView.Label.LoadingFailed,Caricamento non riuscito
CoreScripts.PublishAssetPrompt.ResultModalOk,OK
Feature.SettingsHub.Prompt.Subtitle.VoiceToxicityModal,Abbiamo rilevato un linguaggio che potrebbe violare gli Standard della Community di Roblox.<br /><br />Potresti perdere l'accesso a Chat with Voice dopo più violazioni.
Feature.SettingsHub.Prompt.Subtitle.VoiceToxicityToast,Abbiamo rilevato un linguaggio che potrebbe violare gli Standard della Community di Roblox. Potresti perdere l'accesso a Chat with Voice dopo più violazioni.
Feature.SettingsHub.Prompt.GotIt,Ho capito
CreatorDashboard.AssetTypes.Label.Body,Corpo
IAPExperience.InsufficientRobux.Title.InsufficientRobux,Robux Insufficienti
IAPExperience.Loading.Text.PurchasingRobux,Acquistando Robux...
IAPExperience.Loading.Text.PurchasingItem,Acquistando l'articolo...
IAPExperience.Loading.WaitingForPurchase,In attesa dell'acquisto...
IAPExperience.Loading.WaitingForRobux,In attesa che Robux venga concesso...
IAPExperience.Loading.Text.WaitingForPurchase,In attesa dell'acquisto...
IAPExperience.Loading.Text.WaitingForRobux,In attesa che Robux venga concesso...
Notifications.NotificationStream.Title.ReportNotification,Notifica Segnalazione
Notifications.NotificationStream.AbuseReason.Bullying,Bullismo
Notifications.NotificationStream.AbuseReason.CheatingAndExploiting,Barare/Sfruttare
Notifications.NotificationStream.AbuseReason.Dating,Incontri
Notifications.NotificationStream.AbuseReason.DirectingOffPlatform,Collegamenti Off-Site
Notifications.NotificationStream.AbuseReason.Other,Altro
Notifications.NotificationStream.AbuseReason.AskingPII,Domanda Personale
Notifications.NotificationStream.AbuseReason.Scamming,Truffa
Notifications.NotificationStream.AbuseReason.Profanity,Bestemmie
Feature.ReportAbuse.Message.ErrorSubmit,C'è stato un problema con la tua segnalazione.
Feature.ReportAbuse.Action.ReportAbuse,Segnala un abuso
Feature.ReportAbuse.Label.TellUsHowAsset,Dicci come pensi che la risorsa stia infrangendo le regole di Roblox.
Feature.ReportAbuse.Label.ReasonForFlag,Motivo della bandiera:
Feature.ReportAbuse.Message.ThanksForFlagging,"Non siamo in grado di rispondere a ogni segnalazione, ma il tuo feedback ci aiuterà a migliorare l'esperienza di tutti i creator."
Feature.ReportAbuse.Message.ErrorCommentCharacterLimit,Il tuo commento deve essere inferiore a {characterLimit} caratteri.
Feature.SettingsHub.Prompt.IncorrectNudge,Abbiamo commesso un errore?<br /><u>Facci sapere</u>
Feature.SettingsHub.Prompt.RememberRules,Ricorda le nostre politiche
Feature.SettingsHub.Label.Captures,Catturare
InGame.InspectMenu.Label.LimitedItems,Articolo Limited
InGame.InspectMenu.Label.FromResale,{PRICE} Dalla Rivendita
InGame.InspectMenu.Action.FromResale,{PRICE} Dalla Rivendita
InGame.InspectMenu.Label.OwnedItem,Articolo di proprietà ({QUANTITY})
InGame.InspectMenu.Label.OwnedItems,Articoli di proprietà ({QUANTITY})
InGame.InspectMenu.Action.LimitReached,Limite dell'oggetto raggiunto
Feature.FaceChat.Heading.UnableToAccessCamera,Impossibile accedere alla fotocamera
Feature.FaceChat.Subtitle.UnableToAccessCamera,"Per animare il tuo avatar usando la fotocamera, vai alle Impostazioni del tuo sistema operativo per permettere a Roblox di usare la fotocamera"
Feature.SettingsHub.Prompt.MicrophonePermission,Impossibile accedere al microfono
Feature.SettingsHub.Prompt.Subtitle.MicrophonePermission,"Per chattare con la voce, vai alle Impostazioni del tuo sistema operativo per consentire a Roblox di utilizzare il microfono"
Feature.SettingsHub.Prompt.VoiceUserAgency.Remember,Ricorda per questa esperienza.
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinMuted,"No, muta gli altri"
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinUnmuted,"Sì, ascolta gli altri"
Feature.SettingsHub.VoiceUserAgency.JoinUnmuted.Description,"Sentirai altre voci, ma il tuo microfono rimarrà disattivato finché non sarai pronto a chattare."
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinUnmuted.Title,Unisciti con voce attivata?
CoreScripts.PublishCommon.Creator,Creatore
CoreScripts.PublishCommon.Leave,Sì
CoreScripts.PublishCommon.MadeIn,Fatto In
CoreScripts.PublishCommon.Stay,No
CoreScripts.PublishCommon.Type,Tipo
CoreScripts.PublishCommon.UnsavedWarning,Puoi perdere tutte le modifiche non salvate
Feature.Accessibility.Description.PreferredTransparency,Migliora il contrasto regolando la trasparenza su alcuni sfondi
Feature.Accessibility.Description.ReducedMotion,Ferma o riduci gli effetti del movimento
Feature.Accessibility.Description.UiNavigationKeyBind,Usa il {uiNavigationKey} tasto per entrare e uscire dalla modalità di navigazione dell'interfaccia utente
Feature.Accessibility.Heading.PreferredTransparency,Trasparenza sfondo
Feature.Accessibility.Heading.ReducedMotion,Riduci movimento
Feature.Accessibility.Heading.UiNavigationKeyBind,Attiva/Disattiva navigazione interfaccia utente
Feature.Accessibility.PreferredTransparency.Opaque,Opaco
Feature.Accessibility.PreferredTransparency.Transparent,Trasparente
Feature.Avatar.Heading.Clothing,Vestiti
Feature.Avatar.Label.Accessory,Accessorio
Feature.Avatar.Label.Back,Indietro
Feature.Avatar.Label.ClassicPants,Pantaloni classici
Feature.Avatar.Label.ClassicShirts,Camicie Classiche
Feature.Avatar.Label.ClassicTShirts,Magliette classiche
Feature.Avatar.Label.Climb,Scala
Feature.Avatar.Label.DressesAndSkirts,Abiti e gonne
Feature.Avatar.Label.DynamicHead,Testa Dinamica
Feature.Avatar.Label.Emote,Emoticon
Feature.Avatar.Label.Face,Faccia
Feature.Avatar.Label.Fall,Cadi
Feature.Avatar.Label.Gear,Attrezzatura
Feature.Avatar.Label.Hair,Capelli
Feature.Avatar.Label.Hat,Cappello
Feature.Avatar.Label.Head,Testa
Feature.Avatar.Label.Idle,Inattivo
Feature.Avatar.Label.Jacket,Giacca
Feature.Avatar.Label.Jump,Salta
Feature.Avatar.Label.LeftArm,Braccio sinistro
Feature.Avatar.Label.LeftArms,Braccia sinistre
Feature.Avatar.Label.LeftLeg,Gamba sinistra
Feature.Avatar.Label.LeftLegs,Gambe sinistre
Feature.Avatar.Label.LeftShoe,Scarpa Sinistra
Feature.Avatar.Label.Mood,Mood
Feature.Avatar.Label.Neck,Collo
Feature.Avatar.Label.Pants,Pantaloni
Feature.Avatar.Label.RightArm,Braccio destro
Feature.Avatar.Label.RightArms,Braccia destre
Feature.Avatar.Label.RightLeg,Gamba destra
Feature.Avatar.Label.RightLegs,Gambe destre
Feature.Avatar.Label.RightShoe,Scarpa destra
Feature.Avatar.Label.Run,Corri
Feature.Avatar.Label.Shirt,Camicia
Feature.Avatar.Label.Shorts,Pantaloncini
Feature.Avatar.Label.Shoulder,Spalle
Feature.Avatar.Label.Sweater,Maglione
Feature.Avatar.Label.Swim,Nuota
Feature.Avatar.Label.Torso,Busto
Feature.Avatar.Label.TShirt,Maglietta
Feature.Avatar.Label.Waist,Vita
Feature.Avatar.Label.Walk,Cammina
Feature.Catalog.Label.Animation,Animazione
Feature.Catalog.Label.Attribution,Fatto in
Feature.Catalog.Label.Body,Corpo
Feature.Catalog.Label.CategoryType,Tipo
Feature.Catalog.Label.Emotes,Emoticon
Feature.Catalog.Label.Eyebrow,Sopracciglio
Feature.Catalog.Label.Eyelash,Ciglia
Feature.Catalog.Label.Filter.Creator,Creatore
Feature.GamepadDisconnect.Label.Message,"Controller per utente ""%s"" è stato disconnesso, per favore premi '%s' sul controller con cui desideri continuare."
Feature.GamepadDisconnect.Label.Title,Controller mancante
InGame.InspectMenu.Action.SoldOut,Esaurito
CoreScripts.PublishCommon.Disclaimer,Gli articoli creati verranno esaminati e potresti non ricevere un rimborso per gli articoli rifiutati che non sono conformi alle Norme comunitarie.
Feature.ReportAbuse.Action.AttachScreenshot,Allega screenshot
Feature.ReportAbuse.Action.BackToExperience,Ritorna all'esperienza
Feature.ReportAbuse.Action.HighlightScene,Evidenziare la scena
Feature.ReportAbuse.Action.Next,Avanti
Feature.ReportAbuse.Action.Retake,Riprendi
Feature.ReportAbuse.Action.RetakeScene,Ripeti riprendi la scena
Feature.ReportAbuse.Label.SelectPerson,Seleziona la persona nella scena
Feature.ReportAbuse.Label.SelectProblem,Seleziona problema nella scena
Feature.ReportAbuse.Message.ProblemNotInScene,"Se il problema non è in questa scena, puoi riprendere lo screenshot."
Feature.ReportAbuse.Message.RetakeScene,Aiutaci a capire cosa sta accadendo intorno a te. cattureremo la scena nel momento in cui selezioni “Segnala”
Feature.SettingsHub.Action.CaptureScene,Cattura la scena
Feature.SettingsHub.Label.AttachScreenshot,Allega uno screenshot? (opzionale)
Feature.SettingsHub.Label.AttachScreenshotFormatted,Allega uno Screenshot?{lineBreak}(opzionale)
Feature.SettingsHub.Label.SceneCaptured,Scena catturata
CommonUI.Controls.Action.Cancel,Annulla
CommonUI.Controls.Action.Confirm,Conferma
CoreScripts.TopBar.ControlMessageMotion,Tracciamento del movimento
CoreScripts.TopBar.ControlMessageOff,Spento
CoreScripts.TopBar.ControlMessageOn,Acceso
CoreScripts.TopBar.ControlMessageSound,Tracciamento del suono
CoreScripts.TopBar.DynamicAvatarMissingErrorBody,Avatar › Personalizza › Testa e Corpo
CoreScripts.TopBar.DynamicAvatarMissingErrorHeader,Equipaggia una testa dinamica per fare l'occhiolino!
CoreScripts.TopBar.RobloxPermissionErrorBody,Roblox Più › Impostazioni › Privacy › Ingresso microfono e telecamera
CoreScripts.TopBar.RobloxPermissionErrorHeader,Consenti l'accesso alla fotocamera
CoreScripts.TopBar.SelfViewLabel,Auto visualizzazione
CoreScripts.TopBar.SelfViewSecondaryAction,Apri
InGame.CommonUI.Badge.Popup.DisclaimerText2,"Si prega di segnalare abusi se si incontrano persone che infrangono le nostre linee guida comunitarie. Se hai optato per la chat vocale, Roblox può registrare l'audio vocale ovunque sulla piattaforma per motivi di moderazione e sicurezza. Continuando a utilizzare la funzione di chat vocale, acconsenti alla raccolta, all'uso e all'archiviazione della registrazione vocale per motivi di moderazione e sicurezza. Puoi rinunciare alla voce spaziale in qualsiasi momento."
CoreScripts.TopBar.MenuToggle,Espandi/Comprimi
CoreScripts.TopBar.MoreMenu,Più Menu
CoreScripts.TopBar.OverflowMenu,Menu extra
CoreScripts.TopBar.Title.ExperienceControls,Controlli dell'esperienza
CoreScripts.TopBar.ToggleMic,Attiva/Disattiva Auto
Feature.Catalog.Label.Bundle,Bundle
Feature.SocialContextToast.Action.InviteBack,Invita di nuovo
Feature.SocialContextToast.Action.JoinFriend,Partecipa
Feature.SocialContextToast.Message.FollowedFriendInOtherUniverse,{FRIEND_NAME} è uscito e si è unito a {EXPERIENCE_NAME}
Feature.SocialContextToast.Message.FollowedFriendNotInGame,{FRIEND_NAME} ha lasciato questa esperienza
Feature.SocialContextToast.Message.FriendJoinedYou,{FRIEND_NAME} partecipa con te
Feature.SocialContextToast.Message.InvitationConfirmation,Invito inviato
Feature.SocialContextToast.Message.YouJoinedManyFriends,Ti sei unito ad {FRIEND_NAME} e {FRIEND_COUNT} ad altri amici
Feature.SocialContextToast.Message.YouJoinedOneFriend,Ti sei unito a {FRIEND_NAME}
Feature.SocialContextToast.Message.YouJoinedTwoFriends,Ti sei unito a {FRIEND_NAME_ONE} e {FRIEND_NAME_TWO}
Feature.SettingsHub.MethodOfAbuse.AvatarSubtitle,L'avatar di questa persona sta indossando indumenti offensivi
Feature.SettingsHub.MethodOfAbuse.AvatarTitle,Avatar
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinUnmuted.Description,"Sentirai altre voci, ma il tuo microfono rimarrà disattivato finché non sarai pronto a chattare."
Feature.Subscription.Text.DisclaimerMonthly,Rinnova mensilmente. Annulla in qualsiasi momento.
Feature.Subscription.Text.PerMonth,/mese
Feature.SettingsHub.Action.EveryoneToggle,Tutti
Feature.SettingsHub.Action.NobodyToggle,Nessuno
Feature.SettingsHub.Action.NonfriendsToggle,Non-amici
Feature.SettingsHub.Label.Mute,Silenziato
Feature.SocialContextToast.Message.InvitationFailure,Problemi nell'invio degli inviti
Feature.SocialShare.Action.CopyLink,Copia Link
InGame.Presence.Label.RobloxStudio,Roblox Studio
Feature.Subscription.Text.DisclaimerTextMonthly,Rinnova mensilmente. Annulla in qualsiasi momento.
Common.Presence.Label.RobloxStudio,Roblox Studio
Feature.SocialContextToast.Feature.SocialContextToast.Message.FriendInNonRootPlace,"Ti sei unito ad {FRIEND_NAME}, ma sono in un posto limitato in questo momento"
Feature.SocialContextToast.Message.FriendInNonRootPlace,Il tuo amico {FRIEND_NAME} si è spostato in una posizione ristretta all'interno di questa esperienza
CoreScripts.TextChat.ChatTranslation.ChatWindow.SystemMessageNew,Roblox traduce automaticamente le lingue supportate nella chat
CoreScripts.TextChat.ChatTranslation.FTUX.Body,I messaggi che mandi e ricevi verranno tradotti automaticamente
CoreScripts.TextChat.ChatTranslation.FTUX.TitleNew,La traduzione della chat è attiva per le lingue supportate
Feature.SettingsHub.Chat.TranslationSetting,Traduzione automatica della chat
Feature.SettingsHub.Chat.TranslationToggleSetting,Opzione per visualizzare il messaggio non tradotto
Feature.Call.Description.NoFriendsFound,Nessun amico trovato
Feature.Call.Error.Description.AlreadyInCall,Sei già in una chiamata
Feature.Call.Error.Description.CallEnabledVerificationFailed,Non è stato possibile verificare l'idoneità alla chiamata.
Feature.Call.Error.Description.Generic,"Qualcosa è andato storto, per favore riprova più tardi."
Feature.Call.Error.Description.SettingsNotCallEnabled,Le tue impostazioni attuali non consentono di chiamare.
Feature.Call.Error.Label.OhNo,Oh no!
Feature.Call.Label.CallEnded,Chiamata terminata
Feature.Call.Label.Calling,Chiamata...
Feature.Call.Label.Incoming,In entrata
Feature.Call.Label.Missed,Persa
Feature.Call.Label.Outgoing,In uscita
Feature.Call.Label.RecentCalls,Chiamate Recenti
Feature.Call.Label.RobloxCall,Chiamata Roblox
Feature.Call.Label.StartNewCall,Inizia Nuova Chiamata
Feature.Call.Label.Teleporting,Teletrasporto...
Feature.Call.Label.Yesterday,Ieri
Feature.Call.Prompt.AddFriends,Aggiungi amici su Roblox per effettuare una chiamata
Feature.Call.Prompt.FirstCall,Prova a fare la tua prima chiamata
Feature.Call.Prompt.SearchFriends,Cerca amici
Feature.Call.Prompt.StartCall,Inizia una chiamata
Feature.FaceChat.Heading.LowPerformanceDetected,Prestazioni basse rilevate
Feature.FaceChat.Subtitle.LowPerformanceDetected,Spegnere la fotocamera può migliorare le prestazioni dell'esperienza
Feature.SettingsHub.Label.FriendsListLoadErrorMessage,Impossibile caricare gli amici. Riprova più tardi.
Feature.SettingsHub.Label.NoFriendsPageMessage,Aggiungi amici in modo da poter esplorare insieme.
CoreScripts.Feedback.EntryPoint.ButtonText,Dai un feedback
CoreScripts.Feedback.EntryPoint.MenuLabel,Feedback
CoreScripts.Feedback.EntryPoint.OptionText,Dai un feedback sulla traduzione
CoreScripts.Feedback.FeedbackBar.ExitFeedbackButton,Esci
CoreScripts.Feedback.FeedbackBar.HelpButton,Guida
CoreScripts.Feedback.FeedbackReportDialog.AdditionalCommentsHeader,Fornisci eventuali commenti aggiuntivi qui sotto (opzionale)
CoreScripts.Feedback.FeedbackReportDialog.AdditionalCommentsPlaceholder,Inserisci tutti i commenti aggiuntivi che hai qui
CoreScripts.Feedback.FeedbackReportDialog.Cancel,Annulla
CoreScripts.Feedback.FeedbackReportDialog.CorrectTranslationHeader,Qual è la traduzione corretta? (opzionale)
CoreScripts.Feedback.FeedbackReportDialog.CorrectTranslationPlaceholder,Inserisci qui la traduzione corretta
CoreScripts.Feedback.FeedbackReportDialog.MainHeader,Dai un feedback
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Decal,Immagine
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Generic,Oggetto di gioco
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.MeshPart,Mesh
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Model,Modello
CoreScripts.Feedback.FeedbackReportDialog.ObjectType.Video,Video
CoreScripts.Feedback.FeedbackReportDialog.ProblemDropdownSelectionHeader,Qual è il problema con questa traduzione? (opzionale)
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.AccuracyIssue,Problema di precisione
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.InappropriateOrDerogatory,Inappropriato o Derogatorio
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.NoSelection,Nessuna selezione
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.SpellingOrGrammarIssue,Problema di ortografia o grammatica
CoreScripts.Feedback.FeedbackReportDialog.ProblemOption.Untranslated,Non tradotto
CoreScripts.Feedback.FeedbackReportDialog.SelectionHeader,Oggetto selezionato
CoreScripts.Feedback.FeedbackReportDialog.SubmitFeedback,Invia
CoreScripts.Feedback.FeedbackReportDialog.TextSelectionHeader,Testo selezionato
CoreScripts.Feedback.Help.CloseInstructions,Istruzioni di chiusura
CoreScripts.Feedback.Help.Instructions1,"In modalità feedback, il tuo schermo sarà congelato e non sarai in grado di spostare il tuo avatar o la fotocamera. Tocca o clicca su qualsiasi oggetto per dare un feedback su traduzioni errate o mancanti."
CoreScripts.Feedback.Help.Instructions2,"Quando selezioni un oggetto, apparirà un modulo dove puoi fornire maggiori informazioni se vuoi. Grazie per averci aiutato a migliorare le traduzioni su Roblox!"
CoreScripts.Feedback.Help.MainHeader,Guida
CoreScripts.Feedback.SubmissionToastBody,Roblox utilizzerà queste informazioni per contribuire a migliorare la qualità della traduzione di questa esperienza
CoreScripts.Feedback.SubmissionToastHeader,Grazie per il tuo feedback!
Feature.Call.Description.Friends,Amici che possono o non possono avere dispositivi e configurazioni per un'esperienza di chiamata ottimale.
Feature.Call.Description.SuggestedFriends,Amici con dispositivi e configurazioni impostate per un'esperienza di chiamata ottimale.
Feature.Call.Error.Description.DeviceNotSupported,La chiamata non è attualmente supportata sul tuo dispositivo. Riprova più tardi.
Feature.Call.Error.Description.FriendBusy,{calleeCombinedName} è attualmente occupato e non può ricevere la tua chiamata in questo momento. Per favore riprova più tardi.
Feature.Call.Error.Title.CouldntMakeCall,Impossibile effettuare la chiamata
Feature.Call.Error.Title.FriendBusy,L' amico è occupato
Feature.Call.Label.Friends,Amici
Feature.Call.Label.Suggested,Suggerito
Feature.Call.Modal.EnableChatVoiceBody,Attiva la chat con la voce in Impostazioni > Privacy per parlare con gli altri in questa esperienza.
Feature.Call.Modal.EnableChatVoiceTitle,Abilita la chat con la voce
InGame.InspectMenu.Action.Go,Vai
InGame.InspectMenu.Attribution.GoToDescription,Lascerai quest'area e sarai portato a {EXPERIENCE_NAME}.
InGame.InspectMenu.Attribution.GoToExperience,Vai all'Esperienza?
Common.Presence.Label.Online,In linea
Feature.Call.Label.Block,Blocca {combinedName}
CoreScripts.Ads.Action.PortalPromptAccept,Teletrasporta Adesso
CoreScripts.Ads.Action.PortalPromptCancel,Annulla
CoreScripts.Ads.Label.PortalPromptDismissWalkAway,Allontanati per chiudere il dialogo.
CoreScripts.Ads.Label.PortalPromptTeleportToWithName,Teletrasportati a {RBX_NAME}?
CoreScripts.Ads.Label.PortalPromptTeleportToWithoutName,Teletrasporto?
Feature.Avatar.Message.FTUXSelfieViewClosedTooltip,Puoi trovare la tua fotocamera e i controlli di auto-visualizzazione qui
Feature.Avatar.Message.FTUXSelfieViewOpenedTooltip,Usa la tua fotocamera per far sorridere il tuo avatar e muoverti proprio come te
Feature.Call.Description.ExperienceError,La chat con la voce non è disponibie in questa esperienza.
Feature.Call.Error.Title.ExperienceError,Errore di esperienza
Feature.SettingsHub.Label.ReasonForAbuse,Motivo dell'abuso?
Notifications.NotificationStream.Bundle.ShowLess,Mostra di meno
Notifications.NotificationStream.Bundle.ShowMoreV2,{notificationCount} altro
CommonUI.Controls.Input.Optional,{inputLabel} (facoltativo)
Feature.SettingsHub.Description.ChatWithVoiceDisabledUntil,Il tuo accesso alla chat con la voce è stato disabilitato finché {dateTime} a causa di un comportamento che potrebbe violare i nostri Standard della Comunità.
Notifications.NotificationStream.Bundle.ExpandNotificationBundle,Espandi pacchetto notifiche
Purchasing.RedeemGameCard.Response.RedeemGiftCardCurrencyCodeNotMatchV2,"La valuta della carta regalo deve corrispondere al luogo del tuo conto. Puoi rivedere la posizione del tuo conto nelle Impostazioni. Per ulteriori problemi, si prega di contattare {robloxSupportLinkStart}Roblox.com/support{robloxSupportLinkEnd}."
Feature.Call.Label.Unfriend,Rimuovi {combinedName}
Feature.GamepadDisconnect.Label.MessageGeneric,"Controller per utente ""%s"" è stato scollegato. Per favore ricollega il tuo controller."
Feature.SettingsHub.Prompt.Subtitle.TemporaryVoiceBan1,Abbiamo temporaneamente disattivata la chat vocale perché potresti aver usato un linguaggio che va contro gli standard della comunità Roblox.
Feature.SettingsHub.Prompt.Subtitle.TemporaryVoiceBan2,"Se ciò accade di nuovo, potresti perdere l'accesso al tuo account."
Feature.SettingsHub.Prompt.XMinuteSuspension,{banDurationInMinutes} minuto di sospensione
Feature.ReportAbuse.DSAIllegal.ReportLink,Segnala contenuti illegali ai sensi della legge sui servizi digitali dell'UE.
Feature.ReportAbuse.DSAIllegal.ReportPageTitle,Segnala contenuti illegali
Feature.SettingsHub.Chat.TranslationOnWithLanguage,On ({LanguageName})
CoreScripts.Ads.Label.InExperienceDisclosureStatic,"Roblox non ha utilizzato informazioni comportamentali per fornire questo annuncio. Stai visualizzando questo annuncio in base a informazioni tra cui tipo di dispositivo, posizione ed età per fruire di annunci appropriati e pertinenti."
Feature.DynamicUI.Translation.Reporting.IllegalContentEUBody,"Per segnalare contenuti illegali ai sensi della legge sui servizi digitali dell'UE, visita: https:// www.roblox.com/illegal-content-reporting"
Feature.SettingsHub.GameSettings.FramerateCapDefaultEntry,Predefinito ({Frames} FPS)
Feature.SettingsHub.GameSettings.MaximumFramerate,Frequenza fotogrammi massima
CoreScripts.Ads.Action.Close,Chiudi
CoreScripts.Ads.Label.WhyThisAd,Perché questo annuncio?
CoreScripts.FTUX.Mic.Body,Accendi il tuo microfono
CoreScripts.FTUX.Mic.Header,Chatta con la tua voce
CoreScripts.FTUX.Onboard.Body,"Classifiche, chat, sicurezza - e altro"
CoreScripts.FTUX.Onboard.Header,Vai ai tuoi controlli preferiti velocemente
CoreScripts.FTUX.SelfView.Body,"Quando la fotocamera è accesa, il tuo avatar seguirà i tuoi movimenti mentre sorridi, muovi le palpebre e altro ancora"
CoreScripts.FTUX.SelfView.Header,Anima il tuo avatar
CoreScripts.FTUX.Tools.Body,"Segui i punteggi, segnala i problemi, usa le emote"
CoreScripts.FTUX.Tools.Header,Strumenti e azioni principali
CoreScripts.PublishAvatarPrompt.AvatarViewToolTip,"Pizzicare per zoomare, scorrere per ruotare, scorrere con 2 dita per panoramica"
CoreScripts.PublishAvatarPrompt.Body,Corpo
CoreScripts.PublishAvatarPrompt.BodyName,Nome del corpo
CoreScripts.PublishAvatarPrompt.Close,Chiudi
CoreScripts.PublishAvatarPrompt.CreatedBody,{DisplayName} Corpo
CoreScripts.PublishAvatarPrompt.CreatedHead,{DisplayName} Testa di
CoreScripts.PublishAvatarPrompt.CreatedLeftArm,{DisplayName} Braccio sinistro
CoreScripts.PublishAvatarPrompt.CreatedLeftLeg,{DisplayName} Gamba Sinistra
CoreScripts.PublishAvatarPrompt.CreatedRightArm,{DisplayName} Braccio destro
CoreScripts.PublishAvatarPrompt.CreatedRightLeg,{DisplayName} Gamba Destra
CoreScripts.PublishAvatarPrompt.CreatedTorso,{DisplayName} Torso
CoreScripts.PublishAvatarPrompt.Head,Testa
CoreScripts.PublishAvatarPrompt.LeaveCreationTitle,Lasciare la Creazione?
CoreScripts.PublishAvatarPrompt.LeftArm,Braccio sinistro
CoreScripts.PublishAvatarPrompt.LeftLeg,Gamba sinistra
CoreScripts.PublishAvatarPrompt.Pan,Pano
CoreScripts.PublishAvatarPrompt.ResetView,Reimposta vista
CoreScripts.PublishAvatarPrompt.RightArm,Braccio destro
CoreScripts.PublishAvatarPrompt.RightLeg,Gamba destra
CoreScripts.PublishAvatarPrompt.Rotate,Ruota
CoreScripts.PublishAvatarPrompt.SubmitCreation,Invia Creazione
CoreScripts.PublishAvatarPrompt.Torso,Torso
CoreScripts.PublishAvatarPrompt.Zoom,Zoom
Feature.SettingsHub.Chat.ChatLanguageSelectionLabel,Lingua di traduzione della chat
CoreScripts.Feedback.FeedbackBar.MainLabel,Dai un feedback
CoreScripts.Feedback.FeedbackReportDialog.CorrectTranslationObjectPlaceholder,Oggetto dell'esperienza: {ObjectType}
CoreScripts.Feedback.Help.Instructions,Seleziona qualsiasi testo per dare un feedback sulle traduzioni errate o mancanti.
CoreScripts.Feedback.MobileSelectionModal.Close,Chiudi
CoreScripts.Feedback.MobileSelectionModal.GiveFeedbackButton,Dai un feedback
CoreScripts.Feedback.MobileSelectionModal.ObjectSelectedBody,Oggetto dell'esperienza: {ObjectType}
CoreScripts.Feedback.MobileSelectionModal.TextSelectionHeader,Testo selezionato
CoreScripts.Feedback.Onboarding.Cancel,Annulla
CoreScripts.Feedback.Onboarding.Instructions,Seleziona qualsiasi testo per dare un feedback sulle traduzioni errate o mancanti.
CoreScripts.Feedback.Onboarding.MainHeader,Dicci cosa c'è che non va
CoreScripts.Feedback.Onboarding.Start,Inizia
CoreScripts.FTUX.Onboard.Complete,Ho capito
CoreScripts.FTUX.Onboard.ShowMe,Mostrami
Feature.SettingsHub.Prompt.Subtitle.ThanksForLettingUsKnow,Il tuo feedback ci aiuta a migliorare i nostri sistemi.
Feature.SettingsHub.Prompt.ThanksForLettingUsKnow,Grazie per averci informato
Feature.SettingsHub.GameSettings.GuiVisibility.Freecam,Freecam
Feature.SettingsHub.GameSettings.GuiVisibility.ShowGuiType,Mostra GUI: '{GuiType}'
CommonUI.Controls.Action.Yes,Sì
