Key,Value
Feature.Chat.Message.RemoveUser.V2,Möchtest du {USERNAME} wirklich aus dieser Gruppe entfernen?
Feature.Chat.Message.RemovedFromConversation,Du wurdest aus der Gruppe entfernt.
Feature.Chat.Message.SeveralUsersTyping,Mehrere Benutzer schreiben...
Feature.Chat.Message.TurnOnChat,"Um dich mit deinen Freunden zu unterhalten, aktiviere den Chat in deinen Datenschutzeinstellungen."
Feature.Chat.Message.TurnOnParty,"Um eine Party mit Freunden zu bilden, aktiviere die Option ""Party"" in deinen Datenschutzeinstellungen."
Feature.Chat.Message.TwoUsersTyping,{DISPLAY_NAME_1} und {DISPLAY_NAME_2} schreiben...
Feature.Chat.PresetChat.Disclaimer,"Schnelle Nachrichten ermöglichen es Spielern aller Altersgruppen, das Gameplay zu koordinieren."
Feature.Chat.Response.ChatNameFullyModerated,Name der Chatgruppe wurde moderiert.
Feature.Chat.Response.ChatNameFullyModerated.V2,Name der Gruppe wurde moderiert.
Feature.Chat.Response.NetworkError,Netzwerkfehler
Feature.Chat.RobloxConnectUnavailableWithUser,Derzeit ist Roblox Connect für diesen Benutzer nicht verfügbar.
Feature.Chat.ShareGameToChat.Favorites,Lieblingsspiele
Feature.Chat.ShareGameToChat.FriendActivity,Freundesaktivität
Feature.Chat.ShareGameToChat.NoFavoriteGames,Keine Favoriten
Feature.Chat.ShareGameToChat.NoFriendActivity,Du hast keine Freundesaktivität.
Feature.Chat.ShareGameToChat.NoPopularGames,Keine beliebten Experiences verfügbar
Feature.Chat.ShareGameToChat.NoRecentGames,Nichts Kürzliches
Feature.Chat.ShareGameToChat.Popular,Beliebt
Feature.Chat.ShareGameToChat.Recent,Kürzlich
Feature.Chat.Text.NoConnections,"Du hast noch keine Connections hinzugefügt. Um loszulegen, suche Personen und füge Connections auf Roblox hinzu."
Feature.Chat.Text.NoFriends,"Du hast noch keine Freunde hinzugefügt. Um loszulegen, finde deine Freunde auf Roblox und füge sie hinzu."
Feature.Chat.Title.FriendsChat,Freunde-Chat
Feature.Chat.Title.MuteChatNotifications,Chat-Benachrichtigungen von Freunden während des Spiels stummschalten
Feature.Chat.Title.NewChat,Neuer Chat
Feature.Chat.Toast.Error.InvalidUserSelected,Eine oder mehrere Personen in dieser Liste können nicht hinzugefügt werden
Feature.ContactUpsell.Action.Continue,
Feature.ContactUpsell.Heading.LetFriendsFindYou,Lass dich von Freunden finden
Feature.Contacts.Action.Invite,Einladen
Feature.Contacts.Action.Search,Kontakte suchen
Feature.Contacts.Description.AddFromContactsDescription,"Füge Kontakte hinzu, um eine Connection auf Roblox herzustellen. Wenn beide Benutzer über 13 Jahre alt sind, werdet ihr zu vertrauten Connections."
Feature.Contacts.Description.AddFromContactsTrustedFriends,"Füge Kontakte hinzu, um eine Connection auf Roblox herzustellen. Wenn beide altersgeprüften Benutzer über 13 Jahre alt sind, werdet ihr zu vertrauten Freunden."
Feature.Contacts.Description.ContactsList,"Mit wem möchtest du gerne Roblox erkunden? Sende dieser Person einen Einladungslink, um dich mit ihr auf Roblox zu befreunden!"
Feature.Contacts.Description.ContactsListDescription,Mehr Spaß wartet – füge Connections hinzu oder sende deinen Kontakten eine Connection-Anfrage.
Feature.Contacts.Description.ContactsMixedList,Mit wem würdest du gerne Roblox erkunden? Füge Freunde auf Roblox hinzu oder schicke Kontakten einen Link zu einer Freundschaftsanfrage.
Feature.Contacts.Description.ContactsProfileView,"Dein Kontakt {contactName} ist auf Roblox. Du kannst sein vollständiges Profil sehen, sobald ihr Freunde seid."
Feature.Contacts.FindFriendsBanner.Button,Freunde finden
Feature.Contacts.FindFriendsBanner.Description,"Sieh nach, wer von deinen Freund bei Roblox ist, indem du ihre Telefonnummer hinzufügst."
Feature.Contacts.FindFriendsBanner.DescriptionPV,"Kontakte, die ebenfalls bei Roblox sind, erscheinen hier, wenn sie verfügbar sind."
Feature.Contacts.FindFriendsBanner.DescriptionV2,"Hilf uns, dich mit deinen Freunden zu verbinden, indem du eine Telefonnummer hinzufügst."
Feature.Contacts.Heading.HelpFriendsFindYou,"Hilf Freunden, dich zu finden"
Feature.Contacts.Heading.LetFriendsFindYou,
Feature.Contacts.Heading.SettingSaved,Einstellung gespeichert.
Feature.Contacts.Label.DiscoverabilityOptIn,Empfiehl mich Roblox-Benutzern anhand meiner Telefonnummer.
Feature.Contacts.Label.Invite,Zu Roblox einladen
Feature.Contacts.Label.OnRoblox,Auf Roblox
Feature.Contacts.Message.AddFriends,
Feature.Contacts.Message.ContactDiscoverable,"Um dir dabei zu helfen, Freundschaften zu schließen, können Roblox-Benutzer, die deine Telefonnummer in ihrer Kontaktliste gespeichert haben, dich als Freund hinzufügen. Dabei wird ihnen dein Name so auf Roblox angezeigt, wie er in ihrem Telefon eingespeichert ist."
Feature.Contacts.Message.ContactsSyncWarning,"Deine Kontakte werden regelmäßig synchronisiert und Übereinstimmungen mit anderen Roblox-Benutzern werden gespeichert, um dir zu helfen, Freunde zu finden. Du kannst dies jederzeit in deinen Geräteeinstellungen verwalten."
Feature.Contacts.Message.InviteToRoblox,"Füge mich auf Roblox als Freund hinzu, damit wir gemeinsam Experiences erkunden, erstellen und teilen können."
Feature.Contacts.Message.NoResults,Keine Ergebnisse.
Feature.DeveloperProducts.Label.Product,
Feature.DisplayName.ErrorMessage.AgedUpNameContainPII,Name könnte private Informationen enthalten
Feature.DisplayName.ErrorMessage.AgedUpNameHasChanged,Dein Name wurde innerhalb der letzten 7 Tage bereits geändert
Feature.DisplayName.ErrorMessage.AgedUpNameInappropriate,Name ist für Roblox nicht geeignet
Feature.DisplayName.ErrorMessage.AgedUpNameNotAvailable,Name ist nicht verfügbar
Feature.DisplayName.ErrorMessage.AgedUpNameTooLong,Name kann höchstens 20 Zeichen lang sein
Feature.DisplayName.ErrorMessage.AgedUpNameTooShort,Name muss mindestens 3 Zeichen lang sein
Feature.DisplayName.ErrorMessage.AgedUpNameUnsupportedChars,Name enthält nicht unterstützte Zeichen
Feature.DisplayName.ErrorMessage.NameContainPII,Der Anzeigename könnte private Informationen beinhalten
Feature.DisplayName.ErrorMessage.NameHasChanged,Dein Anzeigename wurde innerhalb der letzten 7 Tage bereits geändert
Feature.DisplayName.ErrorMessage.NameInappropriate,Anzeigename ist für Roblox nicht geeignet
Feature.DisplayName.ErrorMessage.NameMoreThanOneCharacterKind,Namen können nicht mehr als eine Art von Zeichen beinhalten
Feature.DisplayName.ErrorMessage.NameNotAvailable,Anzeigename nicht verfügbar
Feature.DisplayName.ErrorMessage.NameTooLong,Der Anzeigename kann höchstens 20 Zeichen haben
Feature.DisplayName.ErrorMessage.NameTooShort,Anzeigename muss mindestens 3 Zeichen lang sein
Feature.DisplayName.ErrorMessage.NameUnsupportedChars,Der Anzeigename enthält nicht unterstützte Zeichen
Feature.DisplayName.ErrorMessage.SomethingWentWrong,
Feature.Durables.BottomBar.RentalDuration,Für {num} Tag
Feature.Durables.BottomBar.RentalDurationPlural,Für {num} Tage
Feature.Durables.FTUX.Tooltip,"Wähle aus, wie viele Tage du den Gegenstand besitzen möchtest. Der Timer startet nach dem Kauf."
Feature.Durables.InfoModal.Description,"Wähle aus, wie lange du einen Artikel behalten möchtest. Das Uhrsymbol schlägt dir Zeitoptionen vor, mit denen du dich auf mehr Flexibilität zu niedrigeren Preisen freuen kannst."
Feature.Durables.InfoModal.Title,Wir stellen vor: Zeitoptionen
Feature.Durables.ItemDetails.WearTimeOptions.Button.Infinite,Permanent
Feature.Durables.ItemDetails.WearTimeOptions.Button.XDay,{num} Tag
Feature.Durables.ItemDetails.WearTimeOptions.Button.XDays,{num} Tage
Feature.Durables.ItemDetails.WearTimeOptions.Title,Optionen
Feature.Durables.Label.ItemExpires,Artikel läuft ab
Feature.Durables.PartiallyExpiredItems.BodyText,Einige Artikel in diesem gespeicherten Avatar sind abgelaufen und wurden entfernt.
Feature.Durables.PartiallyExpiredItems.TitleText,Artikel abgelaufen
Feature.Durables.UnifiedBuyModal.Subtitle.TimedOptionText,{days} Tage (beginnt nach dem Kauf)
Feature.DynamicUI.Translation.Reporting.IllegalContentEUBody,
Feature.EmptyStatePage.Message.NoInternet,Keine Internetverbindung
Feature.EnhancedVideo.Label.Ad,Anzeige
Feature.ExperienceDetails.Action.ExitFullScreen,Vollbildmodus beenden
Feature.ExperienceDetails.Action.FullScreen,
Feature.ExperienceDetails.Action.Mute,
Feature.ExperienceDetails.Action.Unmute,
Feature.ExperienceDetails.AskYourParentModal.Action.AskNow,
Feature.ExperienceDetails.AskYourParentModal.Action.Cancel,
Feature.ExperienceDetails.AskYourParentModal.Label.Body,
Feature.ExperienceDetails.AskYourParentModal.Label.Title,
Feature.ExperienceDetails.AskYourParentToAllowGameModal.Label.Body,"Du brauchst die Erlaubnis deiner Eltern, um bei diesem Spiel mitzumachen."
Feature.ExperienceDetails.Label.NotPlayable,Nicht spielbar
Feature.ExperienceDetails.PlayButtonMessage.AgreeToNotice,"Indem ich diese Experience spiele, stimme ich dem Hinweis zu"
Feature.ExperienceDetails.PlayButtonText.ActionNeeded,
Feature.ExperienceDetails.PlayButtonText.Buy,
Feature.ExperienceDetails.PlayButtonText.Play,
Feature.ExperienceDetails.PlayButtonText.PlayDemo,Demo spielen
Feature.ExperienceDetails.PlayButtonText.Unavailable,
Feature.ExperienceDetails.PlayButtonText.Unlock,Freischalten
Feature.ExperienceDetails.RestrictedUnplayableModal.Action.Ok,
Feature.ExperienceDetails.RestrictedUnplayableModal.Label.Body,Eingeschränkte Experiences sind nur für Erwachsene ab 18 Jahren verfügbar.
Feature.ExperienceDetails.RestrictedUnplayableModal.Label.Title,Inhalte sind eingeschränkt
Feature.ExperienceDetails.UnplayableError.AccountRestricted,Diese Experience ist aufgrund deiner Einstellungen für die Inhaltseinstufung nicht verfügbar
Feature.ExperienceDetails.UnplayableError.ComplianceBlocked,Diese Experience ist derzeit nicht verfügbar
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityAgeGated,Diese Experience ist aufgrund von Altersbeschränkungen nicht verfügbar
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityAgeGatedByDescriptor,
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityAgeRecommendationParentalControls,"Aktualisiere deine Einstellung für die Inhaltseinstufung, um an dieser Experience teilzunehmen."
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityExperienceBlockedParentalControls,"Deine Eltern haben diese Experience blockiert. Bitte deine Eltern in den Einstellungen um Erlaubnis, an dieser Experience teilzunehmen."
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityRegionalAvailability,Diese Experience ist derzeit in deiner Region nicht verfügbar
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityRegionalCompliance,
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityUnrated,"Diese Experience ist nicht verfügbar, da es noch nicht eingestuft wurde"
Feature.ExperienceDetails.UnplayableError.DeviceRestrictedCustom,Diese Experience ist auf {device} nicht verfügbar
Feature.ExperienceDetails.UnplayableError.DeviceRestrictedDefault,Diese Experience ist auf deinem Gerät nicht verfügbar
Feature.ExperienceDetails.UnplayableError.FiatPurchaseDeviceRestricted,Diese Experience kann auf diesem Gerät nicht gekauft werden
Feature.ExperienceDetails.UnplayableError.GameUnapproved,
Feature.ExperienceDetails.UnplayableError.IncorrectConfiguration,
Feature.ExperienceDetails.UnplayableError.InsufficientPermissionFriendsOnly,Du hast derzeit keinen Zugriff auf diese Experience
Feature.ExperienceDetails.UnplayableError.InsufficientPermissionGroupOnly,
Feature.ExperienceDetails.UnplayableError.PlaceHasNoPublishedVersion,
Feature.ExperienceDetails.UnplayableError.TemporarilyUnavailable,
Feature.ExperienceDetails.UnplayableError.UnderReview,Diese Experience wird gerade überprüft
Feature.ExperienceDetails.UnplayableError.UniverseRootPlaceIsPrivate,Diese Experience ist privat
Feature.ExperienceDetails.UnplayableError.UnplayableOther,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Action.Cancel,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Action.GoToSettings,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Console.Action.Ok,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Console.Label.Body,"Aktualisiere deine Einstellung für die Inhaltseinstufung im Internet oder auf einem Begleitgerät, um an dieser Experience teilzunehmen."
Feature.ExperienceDetails.UpdateMaturitySettingModal.Console.Label.Title,Inhalte sind nicht zugänglich
Feature.ExperienceDetails.UpdateMaturitySettingModal.Label.Body,"Aktualisiere zunächst deine Einstellung für die Inhaltseinstufung, um auf diese Experience zuzugreifen."
Feature.ExperienceDetails.UpdateMaturitySettingModal.Label.Title,
Feature.FAE.Action.Continue,
Feature.FAE.Action.Unlock,
Feature.FAE.Action.UnlockChat,
Feature.FAE.CheckIfYouCanJoinGame,"Überprüfen wir, ob du bei diesem Spiel mitmachen kannst."
Feature.FAE.Label.ChatWithFriends,Chatte mit Freunden
Feature.FAE.Label.DayLeft,
Feature.FAE.Label.DaysLeft,Noch {daysLeft} Tage
Feature.FAE.Label.GetASecureAgeCheckToUnlockChatAndAddTrustedFriends,"Führe eine sichere Altersprüfung durch, um den Chat freizuschalten und vertraute Freunde hinzuzufügen."
Feature.FAE.Label.LetsCheckYourAge,
Feature.FAE.Label.LetsCheckYourAgeSoYouCanUseChat,"Wir überprüfen jetzt dein Alter, damit du den Chat nutzen kannst"
Feature.FAE.Label.ModalBodyInApp,"Wenn du ein Selfie machst, können wir dein Alter feststellen. Wir verwenden es nur für diese Altersüberprüfung. Dies ist ein wichtiger Schritt in unseren Bemühungen, Roblox zu einem sichereren Ort für alle zu machen."
Feature.FAE.Label.ModalBodyInAppV3,"Mach ein Selfie. Wir werden das Foto verwenden, um dein Alter zu schätzen – mehr nicht. Dies trägt dazu bei, den Chat für dich und alle anderen sicherer zu machen."
Feature.FAE.Label.ModalBodyTFUnlock,"Um vertraute Freunde hinzuzufügen, musst du zuerst eine Altersprüfung durchführen."
Feature.FAE.Label.ThisAllowsYouToChatSafelyItOnlyTakesAMoment,So kannst du sicher chatten. Es dauert nur einen Moment.
Feature.FAE.Label.ThisHelpsYouToChatSafelyItOnlyTakesAMoment,
Feature.FAE.Label.ToKeepChattingLetsCheckYourAge,"Um weiter zu chatten, müssen wir dein Alter überprüfen"
Feature.FAE.Label.YouNeedAnAgeCheckToUseChatThisMakesChatSafer,"Um den Chat nutzen zu können, ist eine Altersüberprüfung erforderlich. Dadurch wird der Chat für dich und alle anderen sicherer."
Feature.FAE.Label.YoullSoonNeedAnAgeCheckToChat,"Demnächst ist eine Altersüberprüfung erforderlich, um den Chat zu nutzen"
Feature.FAE.Label.YourSafetyMattersLetsCheckYourAge,Deine Sicherheit ist wichtig – deshalb möchten wir dein Alter überprüfen
Feature.FaceChat.Heading.FacialAnimation,
Feature.FaceChat.Heading.LowPerformanceDetected,Niedrige Leistung erkannt
Feature.FaceChat.Heading.NotAvailable,Gesichtsanimation nicht verfügbar
Feature.FaceChat.Heading.PromptNoDynamicHeadEquipped,
Feature.FaceChat.Heading.UnableToAccessCamera,Zugriff auf Kamera nicht möglich
Feature.FaceChat.Heading.VideoPerformancePromptDisable,Geringe Geräteleistung
Feature.FaceChat.Heading.VideoUnsupported,Gerätekamera nicht unterstützt
Feature.FaceChat.Message.PlaceUnavailable,Dieser Ort ist vorübergehend nicht verfügbar. Bitte versuche es später erneut.
Feature.FaceChat.Subtitle.FeatureDisabled,Gesichtsanimation ist verübergehend nich verfügbar. Bitte versuche es später erneut.
Feature.FaceChat.Subtitle.NotAvailable,"Bitte versuche, die Experience zu verlassen und wieder neu beizutreten."
Feature.FaceChat.Subtitle.PromptNoDynamicHeadEquipped,"Dein Avatar hat einen Kopf, der keine Gesichtsanimation unterstützt. Kompatible Köpfe sind in deinem Inventar und im Marktplatz verfügbar."
Feature.FaceChat.Subtitle.UnableToAccessCamera,"Um deinen Avatar per Kamera zu animieren, gehe in die OS-Einstellungen, um Roblox die Verwendung der Kamera zu erlauben"
Feature.FaceChat.Subtitle.UnsupportedDevice,"Deine Hardware entspricht nicht den Anforderungen, deinen Avatar mit deiner Kamera zu animieren."
Feature.FaceChat.Subtitle.VideoPerformancePromptDisable,Das Ausschalten deiner Kamera kann die Leistung der Experience verbessern.
Feature.FaceChat.Subtitle.VideoUnsupported,Roblox kann deine Kamera nicht für die Animation deines Avatars verwenden.
Feature.Favorites.Label.Favorite,
Feature.FlyoutSidePanel.Action.ContinuePlaying,Weiterspielen
Feature.FlyoutSidePanel.Label.TooltipBody,"Dein Profil, deine Inhalte und deine Einstellungen wurden an einen neuen Ort verschoben."
Feature.FlyoutSidePanel.Label.TooltipTitle,<b>{itemName}</b> wurde verschoben
Feature.Friends.Action.AcceptFriend,
Feature.Friends.Action.AccountDeleted,Konto gelöscht
Feature.Friends.Action.Add,
Feature.Friends.Action.Block,
Feature.Friends.Action.Close,
Feature.Friends.Action.ConnectionAdded,Connection hinzugefügt
Feature.Friends.Action.ConnectionRequestSent,Connection-Anfrage gesendet
Feature.Friends.Action.EditProfile,Profil bearbeiten
Feature.Friends.Action.FriendAdded,Freund hinzugefügt
Feature.Friends.Action.FriendRemoved,Freund entfernt
Feature.Friends.Action.FriendRequestSent,Freundschaftsanfrage gesendet
Feature.Friends.Action.GetStarted,Loslegen
Feature.Friends.Action.GoToAddFriends,"Zu ""Freunden hinzufügen"" gehen"
Feature.Friends.Action.InviteFriends,"Lade Kontakte ein, sich mit dir auf Roblox zu befreunden."
Feature.Friends.Action.PendingRequest,Ausstehende Anfrage
Feature.Friends.Action.ShareQR,QR-Code teilen
Feature.Friends.Action.ShowMore,
Feature.Friends.Action.Unblock,Blockierung aufheben
Feature.Friends.Action.Unfriend,
Feature.Friends.Action.ViewMore,
Feature.Friends.Action.ViewPlatformProfile,Spielerkarte anzeigen
Feature.Friends.Button.AddViaLink,Über Link hinzufügen
Feature.Friends.Button.GotIt,
Feature.Friends.Description.ContactsModal,"Deine Kontakte sind auf Roblox! Befreunde dich mit ihnen auf Roblox, um ihre vollständigen Avatare und Profile zu sehen. Gehe auf die Seite ""Freunde hinzufügen"", um mehr Leute zu sehen, die du vielleicht kennst."
Feature.Friends.Description.DoMoreWithTrustedConnections,"Erlebe auf Roblox noch mehr mit vertrauten Connections. Füge nur Personen hinzu, die du kennst und denen du vertraust."
Feature.Friends.Description.DoMoreWithTrustedFriends,"Erlebe auf Roblox noch mehr mit vertrauten Freunden. Füge nur Personen hinzu, die du kennst und denen du vertraust."
Feature.Friends.Description.FromContacts,Aus Kontakten
Feature.Friends.Description.FromContactsV2,{contactName} von Kontakten
Feature.Friends.Description.FromQrCode,Von QR-Code
Feature.Friends.Description.NoMutualFriends,Keine gemeinsamen Freunde
Feature.Friends.Description.NotAFriend,Kein Freund
Feature.Friends.Description.TrustedConnectionExpiredLink,"Bitte deine Connection, dir den Link erneut zu senden. Klicke innerhalb von 30 Tagen auf den Link."
Feature.Friends.Description.TrustedConnectionsUnavailable,"Die Funktion ""Vertraute Connections"" ist in deiner Region noch nicht verfügbar."
Feature.Friends.Description.TrustedFriendsExpiredLink,"Bitte deinen Freund, dir den Link erneut zu senden. Klicke innerhalb von 30 Tagen auf den Link."
Feature.Friends.Description.TrustedFriendsInvalidLink,"Stelle sicher, dass du mit dem richtigen Konto angemeldet bist, und versuche es dann erneut."
Feature.Friends.Description.TrustedFriendsRequestModalBody,"Füge nur Personen hinzu, die du kennst und denen du vertraust. Verwalte diesen Freund jederzeit über sein Profil."
Feature.Friends.Description.TrustedFriendsUnavailable,"Die Funktion ""Vertraute Freunde"" ist in deiner Region noch nicht verfügbar."
Feature.Friends.Description.YouCanDoMoreWithTrustedFriends,Mit vertrauten Freunden kannst du auf Roblox noch mehr erleben. Verwalte diesen Freund jederzeit über sein Profil.
Feature.Friends.Error.AlreadyFriendError,Dieser Benutzer ist bereits eine Connection.
Feature.Friends.Error.DefaultFriendingError,Freundschaftsanfrage konnte nicht gesendet werden. Bitte versuche es später erneut.
Feature.Friends.Error.InvalidNicknameError,Dieser Benutzer hat einen ungültigen Nickname.
Feature.Friends.Error.InvalidTargetUserError,Dieser Benutzer ist ungültig oder existiert nicht.
Feature.Friends.Error.MaxFriendsError,Du hast die maximale Anzahl an Connections erreicht.
Feature.Friends.Error.ParentalControlUnblockError,"Deine Eltern haben diesen Benutzer blockiert. Bitte deine Eltern, die Blockierung dieses Benutzers in den Einstellungen aufzuheben."
Feature.Friends.Error.TargetAlreadyBlockedError,Dieser Benutzer ist bereits blockiert.
Feature.Friends.Error.UnauthorizedError,"Du bist nicht berechtigt, diesen Vorgang auszuführen."
Feature.Friends.Error.UnblockTargetBlockedOnPlatform,Dieser Benutzer ist auf einer anderen Plattform blockiert.
Feature.Friends.Error.UnblockTargetNotBlockedError,Dieser Benutzer ist nicht blockiert. Alles in Ordnung!
Feature.Friends.Error.UserBannedError,Du bist für diesen Vorgang gesperrt.
Feature.Friends.Error.UserBlockedError,Du bist für diesen Vorgang blockiert.
Feature.Friends.Error.UserNotPassedCaptcha,Die Captcha-Prüfung wurde nicht erfolgreich abgeschlossen.
Feature.Friends.Feature.Friends.Heading.AddFriends,
Feature.Friends.Heading.FilterBy,Filtern nach
Feature.Friends.Label.AddConnectionVPC,"Du benötigst die Erlaubnis deiner Eltern, um diese vertraute Connection hinzuzufügen."
Feature.Friends.Label.AddConnectionsHint,Gemeinsam macht Roblox noch mehr Spaß!
Feature.Friends.Label.AddConnectionsHintBody,"Füge Personen hinzu, die du bereits kennst, oder verbinde dich mit anderen Benutzern"
Feature.Friends.Label.AddFriendVPC,"Du benötigst die Erlaubnis deiner Eltern, um diesen vertrauten Freund hinzuzufügen."
Feature.Friends.Label.All,
Feature.Friends.Label.AllowContactsAccess,"Erlaube Zugriff auf deine Kontakte, um dich mit Freunden auf Roblox zu verbinden!"
Feature.Friends.Label.Ask,Fragen
Feature.Friends.Label.AskYourParent,
Feature.Friends.Label.Cancel,
Feature.Friends.Label.ConnectWithFriends,Mit Freunden verbinden
Feature.Friends.Label.ConnectedNumDays,Seit {num} Tagen befreundet
Feature.Friends.Label.ConnectedNumMonths,Seit {num} Monaten befreundet
Feature.Friends.Label.ConnectedNumYears,Seit {num} Jahren befreundet
Feature.Friends.Label.ConnectedOneDay,Seit 1 Tag befreundet
Feature.Friends.Label.ConnectedOneMonth,Verbunden seit 1 Monat
Feature.Friends.Label.ConnectedOneYear,Seit 1 Jahr befreundet
Feature.Friends.Label.ConnectionRecentlyPlayed,<b>1 Connection</b> hat die Experience kürzlich gespielt
Feature.Friends.Label.ConnectionRemoved,Connection entfernt
Feature.Friends.Label.ConnectionRequest,Freundschaftsanfrage
Feature.Friends.Label.ConnectionsCount,Connections ({connectionCount})
Feature.Friends.Label.ConnectionsPlayed,{numberOfConnections} haben gespielt
Feature.Friends.Label.ConnectionsRecentlyPlayed,<b>{numberOfConnections} Connections</b> haben die Experience kürzlich gespielt.
Feature.Friends.Label.ContactsCaption,"Um dir und deinen Freunden zu helfen, euch gegenseitig auf Roblox zu finden, wird Roblox deine Kontakte regelmäßig synchronisieren und Benutzer speichern, mit denen es Übereinstimmungen gibt. Du kannst dies jederzeit in den Kontoeinstellungen ändern."
Feature.Friends.Label.FewestInteractions,Wenigste Interaktionen
Feature.Friends.Label.FindFriendsHintBody,"Verbinde dich mit Freunden, die du bereits kennst, oder schließe neue Freundschaften."
Feature.Friends.Label.Followed,Gefolgt
Feature.Friends.Label.Follower,Follower
Feature.Friends.Label.Followers,
Feature.Friends.Label.Following,Gefolgte Profile
Feature.Friends.Label.FollowsYou,Folgt dir
Feature.Friends.Label.Frequent,Zusammen gespielt
Feature.Friends.Label.Friend,Freund
Feature.Friends.Label.FriendInvite,"Hat dich eingeladen, auf Roblox befreundet zu sein"
Feature.Friends.Label.FriendRecentlyPlayed,<b>1 Freund</b> hat kürzlich gespielt
Feature.Friends.Label.FriendRequest,
Feature.Friends.Label.Friends,
Feature.Friends.Label.FriendsAreNowConnections,Freunde sind jetzt Connections!
Feature.Friends.Label.FriendsHintBold,Lasst und spielen!
Feature.Friends.Label.FriendsHintPlain,Füge zunächst einen Freund hinzu.
Feature.Friends.Label.FriendsPlayed,
Feature.Friends.Label.FriendsRecentlyPlayed,<b>{numberOfConnections} Freunde</b> haben kürzlich gespielt
Feature.Friends.Label.InGame,In-Experience
Feature.Friends.Label.IntroducingConnections,Wir stellen vor: Connections
Feature.Friends.Label.JoinedInYear,Beigetreten in {year}
Feature.Friends.Label.ManageFriendsList,Verwalte deine Freundesliste
Feature.Friends.Label.ManageFriendsListCaption,"Überprüfe die Freunde, mit denen du am wenigsten interagiert hast, um deine Freundesliste auf dem neuesten Stand zu halten."
Feature.Friends.Label.MutualConnection,1 gemeinsame Connection
Feature.Friends.Label.MutualConnectionTitle,
Feature.Friends.Label.MutualConnections,{numConnections} gemeinsame Connections
Feature.Friends.Label.MutualConnectionsTitle,
Feature.Friends.Label.MutualFriendTitle,1 gemeinsamer Freund
Feature.Friends.Label.MutualFriends,gemeinsame Freunde
Feature.Friends.Label.MutualFriendsTitle,{numConnections} gemeinsame Freunde
Feature.Friends.Label.NewConnection,Neue Connection
Feature.Friends.Label.NewFriend,Neuer Freund
Feature.Friends.Label.NewFriendRequestsMax,>{maxRequestsCount}
Feature.Friends.Label.NoFriendsYet,{name} hat noch keine Freunde.
Feature.Friends.Label.NowTrusted,{username} ist jetzt ein vertrauter Freund
Feature.Friends.Label.PYMK,"Leute, die du vielleicht kennst"
Feature.Friends.Label.Pending,
Feature.Friends.Label.PlayedByUser,Gespielt von <b>{name}</b>
Feature.Friends.Label.PlayedByUserAndOneOther,Gespielt von <b>{name}</b> und <b>1 weiterer Connection</b>
Feature.Friends.Label.PlayedByUserAndOneOther.FriendsRename,Gespielt von <b>{name}</b> und <b>1 weiterem Freund</b>
Feature.Friends.Label.PlayedByUserAndOthers,Gespielt von <b>{name}</b> und <b>{numOfOthers} weiteren Connections</b>
Feature.Friends.Label.PlayedByUserAndOthers.FriendsRename,Gespielt von <b>{name}</b> und <b>{numOfOthers} weiteren Freunden</b>
Feature.Friends.Label.RenameInfoText,"Roblox-Freunde heißen jetzt Connections. Füge Personen, die du kennst, als Connections hinzu, um ganz einfach zu sehen, wer online ist, eine Party zu starten und gemeinsam zu spielen. <br /><br />Altersverifizierte Benutzer ab 13 Jahren können jetzt mit berechtigten Connections expressive Chat-Funktionen freischalten – weitere Funktionen folgen bald!"
Feature.Friends.Label.Request,Anfrage
Feature.Friends.Label.SearchFriends,
Feature.Friends.Label.SentFromWithContext,Von {gameName} gesendet
Feature.Friends.Label.SingularMutualFriend,gemeinsamer Freund
Feature.Friends.Label.Suggested,Empfohlen
Feature.Friends.Label.Unfollowed,Nicht mehr gefolgt
Feature.Friends.Label.YourLinkedParent,Dein verknüpftes Elternteil
Feature.Friends.LinkText.LearnMore,
Feature.Friends.Message.DiscoverableSettings,"Möchtest du anderen Roblox-Benutzern, die deine Telefonnummer haben, vorgeschlagen werden?"
Feature.Friends.Message.EmptyState,"Wenn deine Kontakte verfügbar sind, kannst du sie unter ""Freunde hinzufügen"" finden."
Feature.Friends.Message.FloodLimitExceededError,Du führst diese Aktion zu häufig durch. Bitte warte eine Minute und versuche es dann erneut.
Feature.Friends.Message.FriendAdded,
Feature.Friends.Message.NameFromContacts,"Beim Nutzen von Roblox wird den Benutzern mit deiner Telefonnummer dein Name so angezeigt, wie er auf ihrem Gerät eingespeichert ist."
Feature.Friends.Message.RevokedContacts,"Um diese Funktion zu nutzen, gehe in den App-Einstellungen deines Geräts zu Roblox und aktiviere Kontakte."
Feature.Friends.Message.UploadContactsFailure,"Beim Laden von Inhalten ist ein Fehler aufgetreten. Versuche es später erneut auf der Seite ""Freunde hinzufügen""."
