Key,Value
Feature.Catalog.Action.Favorite,
Feature.Catalog.Action.Favorites.BrowseMarketplace,استعراض المتجر
Feature.Catalog.Action.GoBack,
Feature.Catalog.Action.ItemOptions,خيارات العنصر
Feature.Catalog.Action.LoadMore,تحميل المزيد
Feature.Catalog.Action.Next,
Feature.Catalog.Action.OpenDetails,فتح التفاصيل
Feature.Catalog.Action.Owned,العناصر المملوكة: {count}
Feature.Catalog.Action.Post,
Feature.Catalog.Action.PreviewAndPost,
Feature.Catalog.Action.Remove,
Feature.Catalog.Action.RemoveFavorite,
Feature.Catalog.Action.Rent,إيجار
Feature.Catalog.Action.Replace,
Feature.Catalog.Action.Report,تبليغ
Feature.Catalog.Action.Sell,بيع
Feature.Catalog.Action.ShareVia,شارك عبر...
Feature.Catalog.Action.Submit,
Feature.Catalog.Action.Try,جرِّب الآن
Feature.Catalog.Action.Upgrade,ترقية
Feature.Catalog.Action.ViewDetailsPage,عرض صفحة التفاصيل
Feature.Catalog.Action.ViewExperienceDetails,عرض تفاصيل التجربة
Feature.Catalog.Action.ViewTerms,عرض الشروط
Feature.Catalog.ActionSeeAll,عرض الكل
Feature.Catalog.AvatarWidgetTitle,
Feature.Catalog.Checkout.Title.PurchasedFailedPlural,تعذَّر شراء {count} من العناصر
Feature.Catalog.Checkout.WearAfterPurchase,
Feature.Catalog.Description.AttributionAlertBody,ستغادر هذا المكان وتنتقل إلى {experienceName}.
Feature.Catalog.Feature.Catalog.Label.ClassicShirt,
Feature.Catalog.Feature.Catalog.Label.ClassicTShirt,
Feature.Catalog.Feature.Catalog.Label.TotalItems,المجموع: {itemCount} من العناصر
Feature.Catalog.Feature.Catalog.Label.TotalItemsParenthesis,المجموع: ({itemCount} من العناصر)
Feature.Catalog.Header.Checkout,الدفع وإنهاء التسوق
Feature.Catalog.Header.InvalidOutfit,الزيّ غير صالح
Feature.Catalog.Header.PostAvatar,
Feature.Catalog.Heading.AvailableItems,العناصر المتاحة
Feature.Catalog.Heading.BuyItem,
Feature.Catalog.Heading.FreeItemConfirmation,احصل على العنصر
Feature.Catalog.Heading.GoToExperience,الانضمام إلى التجربة؟
Feature.Catalog.Heading.HoldingPolicy,سياسة الاحتجاز
Feature.Catalog.Heading.InExperienceOnly,متاح في التجربة
Feature.Catalog.Heading.InsufficientFunds,Robux غير كافية
Feature.Catalog.Heading.ItemInfo,معلومات العنصر
Feature.Catalog.Heading.ItemRemoved,تم حذف العنصر
Feature.Catalog.Heading.ItemsOnSale,عناصر للبيع
Feature.Catalog.Heading.NotForSale,
Feature.Catalog.Heading.Overview,
Feature.Catalog.Heading.PremiumOnly,لمشتركي Roblox Plus فقط
Feature.Catalog.Heading.QuantityLimitReached,وصول للحد الأقصى
Feature.Catalog.Heading.QuickMenu,القائمة السريعة
Feature.Catalog.Heading.Resellers,الموزعون
Feature.Catalog.Heading.SellItem,بيع عنصر
Feature.Catalog.Heading.Sellers,البائعون
Feature.Catalog.Heading.SetPrice,تعيين السعر
Feature.Catalog.Heading.ShowBodyParts,عرض أجزاء الجسد
Feature.Catalog.Heading.ShowHeadType,عرض نوع الرأس
Feature.Catalog.Heading.ShowShoes,عرض الأحذية
Feature.Catalog.Heading.TakeOffSale,إيقاف البيع
Feature.Catalog.HeroWidget.BundleTitle,وصلَ Korblox Pactbreaker إلى منصتنا
Feature.Catalog.HeroWidget.CapsuleDescription,ثلاثة تصوّرات جديدة لكلاسيكيات Roblox
Feature.Catalog.HeroWidget.CapsulePoolDescription,ثلاثة عناصر جديدة لإحداث ضجة
Feature.Catalog.HeroWidget.CapsulePoolTitle,حفلة المسبح
Feature.Catalog.HeroWidget.CapsuleTitle,
Feature.Catalog.Label.Adjustable,قابل للتعديل
Feature.Catalog.Label.AdvancedMaterials,مواد متقدمة
Feature.Catalog.Label.AllItems,جميع العناصر
Feature.Catalog.Label.AlreadyOwned,أنت تملكه
Feature.Catalog.Label.Animation,الحركة
Feature.Catalog.Label.Attributes,السمات
Feature.Catalog.Label.Attribution,صنع في
Feature.Catalog.Label.AvailableForSale,متاح للبيع
Feature.Catalog.Label.AvailableToPremiumMembers,متوفر لأنك مشترك في Premium
Feature.Catalog.Label.Avatar,
Feature.Catalog.Label.AvatarEmoteSelection,حدّد emote لإعطاء أفاتارك وضعية.
Feature.Catalog.Label.AvatarTitle,عنوان الأفاتار
Feature.Catalog.Label.Avatars,
Feature.Catalog.Label.AveragePrice,متوسط السعر
Feature.Catalog.Label.AveragePriceColon,متوسط السعر:
Feature.Catalog.Label.BackAccessories,أكسسوارات للظهر
Feature.Catalog.Label.Backgrounds,
Feature.Catalog.Label.Bestselling,الأكثر مبيعًا
Feature.Catalog.Label.Body,الجسم
Feature.Catalog.Label.Bundle,
Feature.Catalog.Label.Bundles,حزم
Feature.Catalog.Label.BuyConfirmation,هل تريد شراء {itemName} من {creatorName}؟
Feature.Catalog.Label.BuyConfirmationIncludingWarning,الرجاء الإنفاق على الترفيه باعتدال ومسؤولية. هل تريد شراء {itemName} من {creatorName}؟
Feature.Catalog.Label.BuyItems,شراء العناصر
Feature.Catalog.Label.BuyPrice,سعر الشراء:
Feature.Catalog.Label.BuyRobux,
Feature.Catalog.Label.Category,الفئة
Feature.Catalog.Label.CategoryType,النوع
Feature.Catalog.Label.Characters,الشخصيات
Feature.Catalog.Label.Checkout.CheckoutButtonFtuxTooltip,اطلِّع على العناصر التي تجربها وأزلها هنا
Feature.Catalog.Label.Checkout.ClearAllItemsOnAvatarBody,سيؤدي هذا إلى إزالة كل العناصر غير المملوكة التي ترتديها من أفاتارك.
Feature.Catalog.Label.Checkout.DontWarnAgainText,لا تحذرني مرة أخرى
Feature.Catalog.Label.Checkout.GoToCustomizeBody,يمكنك ارتداء العناصر التي تملكها أو إزالتها من خلال عرض التخصيص فقط.
Feature.Catalog.Label.Checkout.InExperienceOnly,متوفر فقط داخل التجربة
Feature.Catalog.Label.Checkout.ItemReplacedOnAvatarBody,يمكنك ارتداء عنصر واحد فقط لكل فئة. سيحل العنصر الجديد دائمًا محل العنصر الذي ترتديه حاليًا.
Feature.Catalog.Label.Checkout.LimitReached,تم الوصول إلى الحد الأقصى
Feature.Catalog.Label.Checkout.OffSale,
Feature.Catalog.Label.Checkout.OutOfStock,نفدت الكمية
Feature.Catalog.Label.Checkout.PriceChanged,تم تغيير السعر
Feature.Catalog.Label.Checkout.SoldOut,مُباع بالكامل
Feature.Catalog.Label.Checkout.Unavailable,
Feature.Catalog.Label.Checkout.WearAvatarReplaceAllItemsBody,سيؤدي ارتداء هذا الأفاتار إلى استبدال كل العناصر التي ترتديها حاليًا.
Feature.Catalog.Label.ClassicShirt,
Feature.Catalog.Label.ClassicTShirt,
Feature.Catalog.Label.Clothing,ملابس
Feature.Catalog.Label.CreatorName,اسم المصمّم
Feature.Catalog.Label.CurrentBalance,الرصيد الحالي:
Feature.Catalog.Label.CustomizeAvatar,تخصيص الأفاتار
Feature.Catalog.Label.DeleteAvatarConfirmationPromptMessage,لا يمكنك التراجع عن هذا الإجراء إذا قمت بالحذف.
Feature.Catalog.Label.Details,
Feature.Catalog.Label.DynamicHeads,
Feature.Catalog.Label.Emissive,مُضيء
Feature.Catalog.Label.EmissiveInfo,يتوهج العنصر المُضيء ويصدر ضوءه الخاص، لذلك يظل ساطعًا ومرئيًا حتى في البيئات المظلمة.
Feature.Catalog.Label.Emotes,
Feature.Catalog.Label.EyeMakeup,
Feature.Catalog.Label.Eyebrow,حاجب
Feature.Catalog.Label.EyebrowMakeup,
Feature.Catalog.Label.Eyebrows,
Feature.Catalog.Label.Eyelash,رمش
Feature.Catalog.Label.EyelashMakeup,
Feature.Catalog.Label.Eyelashes,
Feature.Catalog.Label.FaceAccessories,أكسسوارات للوجه
Feature.Catalog.Label.FaceMakeup,
Feature.Catalog.Label.Favorites,
Feature.Catalog.Label.Fee,{feePercentage}% رسوم:
Feature.Catalog.Label.Filter.Creator,المصمم
Feature.Catalog.Label.Filter.Curator,أمين
Feature.Catalog.Label.Filter.Filters,فلاتر
Feature.Catalog.Label.Filter.Hide,إخفاء
Feature.Catalog.Label.Filter.PriceMax,الحد الأقصى
Feature.Catalog.Label.Filter.PriceMin,الحد الأدنى
Feature.Catalog.Label.Filter.SalesType,نوع المبيعات
Feature.Catalog.Label.Filter.Show,إظهار
Feature.Catalog.Label.Filter.Sorts,فرز
Feature.Catalog.Label.Filter.TotalValue,القيمة الإجمالية
Feature.Catalog.Label.Filter.UnavailableItems,العناصر غير المتاحة
Feature.Catalog.Label.FreeItemConfirmation,هل تريد الحصول على {itemName} من {creatorName} مجانًا؟
Feature.Catalog.Label.FreeUpperCase,
Feature.Catalog.Label.FromPrice,من {itemPrice}
Feature.Catalog.Label.FrontAccessories,أكسسوارات الأمام
Feature.Catalog.Label.FullBodies,الأجساد الكاملة
Feature.Catalog.Label.FullBody,
Feature.Catalog.Label.Gear,أدوات
Feature.Catalog.Label.Get,احصل عليه
Feature.Catalog.Label.GetPremiumAndPrice,احصل على Premium واشتر مقابل 
Feature.Catalog.Label.HD,HD
Feature.Catalog.Label.Hair,الشعر
Feature.Catalog.Label.HeadShape,
Feature.Catalog.Label.HighDefinitionInfo,تُصمَّم عناصر HD بإتقان عالٍ من حيث التفاصيل والمواد والتناسق.
Feature.Catalog.Label.Holding,
Feature.Catalog.Label.InExperienceOnly,البيع الأصلي لهذا العنصر متاح فقط داخل التجربة.
Feature.Catalog.Label.InMultipleExperiences,في {NUM_EXPERIENCES} (تجربة)
Feature.Catalog.Label.InSingleExperience,في التجربة
Feature.Catalog.Label.InSpecificExperience,في {EXPERIENCE_NAME}
Feature.Catalog.Label.IncludedParts,الأجزاء المضمّنة
Feature.Catalog.Label.InsufficientFunds,ليس لديك Robux كفاية لشراء هذا العنصر.
Feature.Catalog.Label.ItemCount,{itemCount} عنصر
Feature.Catalog.Label.ItemExperienceLimitReached,لقد وصلت إلى حد الشراء الذي حدده مصمّم هذا العنصر. لن تتمكن من الحصول على المزيد، هل تريد إكمال الدخول إلى [{EXPERIENCE_NAME}]؟
Feature.Catalog.Label.ItemExperienceLimitReachedTitle,تم الوصول إلى حد الشراء
Feature.Catalog.Label.ItemExperienceSoldOut,تباع النسخة الأصلية في التجربة. هل تريد إكمال الدخول إلى [{EXPERIENCE_NAME}]؟
Feature.Catalog.Label.ItemExperienceSoldOutTitle,تم بيع العنصر بالكامل
Feature.Catalog.Label.ItemInAHold,عنصر معلّق؟
Feature.Catalog.Label.ItemOwnedCount,العناصر المملوكة ({itemCount})
Feature.Catalog.Label.ItemsCount,{itemCount} عناصر
Feature.Catalog.Label.LeftArm,اليد اليسرى
Feature.Catalog.Label.Limited,
Feature.Catalog.Label.LimitedU,Limited U
Feature.Catalog.Label.LipMakeup,
Feature.Catalog.Label.Makeup,
Feature.Catalog.Label.Makeup.MakeupMax6LayersPromptBody,ستظهر الطبقات الجديدة للمكياج دائمًا في الأعلى، مع استبدال الطبقة السفلية حتى تقوم بتحرير موضع جديد.
Feature.Catalog.Label.MakeupCartDescriptionText,أي 6 عيون وشفاه ووجه، بالإضافة إلى رمش واحد وحاجب واحد
Feature.Catalog.Label.MakeupLooks,
Feature.Catalog.Label.MarketplaceToAvatarPage,سوف تغادر المتجر لتخصيص أفاتارك.
Feature.Catalog.Label.MaxPerUser,الحد الأقصى لكل مستخدم
Feature.Catalog.Label.MinimumAmount,ينبغي أن تكون القيمة أعلى من صفر.
Feature.Catalog.Label.MinimumAmountCustom,ينبغي أن يتعدى الحد الأدنى للمبلغ {minimumAmount}.
Feature.Catalog.Label.MostFavorited,الأكثر تفضيلاً
Feature.Catalog.Label.MostPopular,الأكثر شهرة
Feature.Catalog.Label.NA,
Feature.Catalog.Label.NeckAccessories,أكسسوارات للرقبة
Feature.Catalog.Label.New,جديد
Feature.Catalog.Label.NewCollectibles,عناصر محصّلة جديدة!
Feature.Catalog.Label.No,
Feature.Catalog.Label.NoLongerAvailable,هذا العنصر لم يعد متوفرًا
Feature.Catalog.Label.NoSellersWarning,عذرًا، لم يعرض أحد هذا العنصر للبيع
Feature.Catalog.Label.None,
Feature.Catalog.Label.NotAvailable,هذا العنصر غير متوفر حاليًا
Feature.Catalog.Label.OfferApplied,تم تطبيق العرض
Feature.Catalog.Label.OnSale,للبيع
Feature.Catalog.Label.OriginalPrice,السعر الأصلي
Feature.Catalog.Label.OutOfStock,
Feature.Catalog.Label.Owned,تملكه
Feature.Catalog.Label.PBR,المواد
Feature.Catalog.Label.PBR.false,أساسي
Feature.Catalog.Label.PBR.true,
Feature.Catalog.Label.PBRInfo,تستخدم عناصر الأفاتار ذات المواد المتقدمة تقنية العرض القائم على الأساس المادي (PBR) لتبدو أكثر طبيعية، حيث تتغير الإضاءة والظلال عليها وتلمع تمامًا كما يحدث في الحياة الواقعية.
Feature.Catalog.Label.PBRInfoTitle,العرض القائم على الأساس المادي (PBR)
Feature.Catalog.Label.ParticleEffects,تأثيرات الجسيمات
Feature.Catalog.Label.ParticleEffectsInfo,تُضفي العناصر ذات تأثيرات الجسيمات حركات بصرية تمنحها طابعًا ديناميكيًا وحيويًا.
Feature.Catalog.Label.Placement,الموضع
Feature.Catalog.Label.PrePremiumPrice,(سعر العنصر:
Feature.Catalog.Label.Premium,Premium
Feature.Catalog.Label.PremiumDiscount,أنت توفّر {percent}% مع Premium
Feature.Catalog.Label.PremiumOnly,متاح لمستخدمي Premium فقط
Feature.Catalog.Label.Price,
Feature.Catalog.Label.PriceColon,السعر:
Feature.Catalog.Label.PriceFromResale,{itemPrice} من إعادة البيع
Feature.Catalog.Label.PriceHighToLow,السعر مرتفع إلى منخفض
Feature.Catalog.Label.PriceLowToHigh,السعر منخفض إلى مرتفع
Feature.Catalog.Label.PriceRange,نطاق السعر
Feature.Catalog.Label.PriceUnavailable,
Feature.Catalog.Label.PurchaseConfirmation,هل تريد شراء {itemName} من {creatorName} بسعر {itemPrice}؟
Feature.Catalog.Label.Purchased,تم شراؤه!
Feature.Catalog.Label.QuantityLimitReached,عذرًا. لقد وضع المصمم حدًّا لعدد النسخ التي يمكن لمستخدم واحد شراؤها.
Feature.Catalog.Label.QuantitySold,الكمية المباعة
Feature.Catalog.Label.QuickMenuMarketplaceTitle,خيارات المتجر
Feature.Catalog.Label.RecentlyCreated,تم إنشاؤها مؤخرًا
Feature.Catalog.Label.RecentlyPublished,تم نشرها مؤخرًا
Feature.Catalog.Label.Recommendations,قد يعجبك أيضًا
Feature.Catalog.Label.Redeemed,تم الاسترداد بنجاح!
Feature.Catalog.Label.Relevance,الأهمية
Feature.Catalog.Label.RentOption,خيار الاستئجار
Feature.Catalog.Label.RentOptionInfo,جرب هذا العنصر لمدة 3 أيام بسعر أقل. يبدأ المؤقت بعد الشراء.
Feature.Catalog.Label.ReportItem,الإبلاغ عن العنصر
Feature.Catalog.Label.ResaleFeePolicy,سياسة رسوم إعادة البيع
Feature.Catalog.Label.Resellable,قابل للبيع
Feature.Catalog.Label.RobuxFee,بعد {feePercentage}% رسوم:
Feature.Catalog.Label.Sale,مبيع
Feature.Catalog.Label.SalePrice,سعر المبيع:
Feature.Catalog.Label.SaveAsCharacter,حفظ كشخصية
Feature.Catalog.Label.SaveOptions,خيارات الحفظ
Feature.Catalog.Label.Search,
Feature.Catalog.Label.SearchSuggestions,ربما تبحث عن
Feature.Catalog.Label.SellCut,أنت تكسب:
Feature.Catalog.Label.SellPageUpsell,البيع متاح فقط للمستخدمين المشتركين في عضوية Roblox Plus.
Feature.Catalog.Label.SellSuccess,العنصر للبيع
Feature.Catalog.Label.SerialNumberColon,الرقم التسلسلي:
Feature.Catalog.Label.ShoulderAccessories,أكسسوارات للكتف
Feature.Catalog.Label.SoldOut,
Feature.Catalog.Label.SupportsHeadShapes,يدعم أشكال الرأس
Feature.Catalog.Label.TakeOffResaleConfirmation,هل أنت متأكد من أنك تريد التوقف عن عرض هذا العنصر للبيع؟
Feature.Catalog.Label.TimedOptions,خيارات محددة بالوقت
Feature.Catalog.Label.Timer.Day.Plural,عدد الأيام المتبقية: {number}
Feature.Catalog.Label.Timer.Day.Singular,يتبقى يوم واحد
Feature.Catalog.Label.Timer.Hour.Plural,عدد الساعات المتبقية: {number}
Feature.Catalog.Label.Timer.Hour.Singular,يتبقى ساعة واحدة
Feature.Catalog.Label.Timer.Minute.Plural,عدد الدقائق المتبقية: {number}
Feature.Catalog.Label.Timer.Minute.Singular,يتبقى دقيقة واحدة
Feature.Catalog.Label.Timer.Second.Plural,عدد الثواني المتبقية: {number}
Feature.Catalog.Label.Timer.Second.Singular,يتبقى ثانية واحدة
Feature.Catalog.Label.Tops,ملابس علوية
Feature.Catalog.Label.Torso,
Feature.Catalog.Label.TotalItemsParenthesis,
Feature.Catalog.Label.TotalUnformatted,المجموع
Feature.Catalog.Label.Tradable,قابلة للتبادل
Feature.Catalog.Label.Trending,رائجة
Feature.Catalog.Label.TryOns,جرب
Feature.Catalog.Label.TryOnsMultiple,تجريب ({numItems})
Feature.Catalog.Label.Unlimited,Unlimited
Feature.Catalog.Label.Username,اسم المستخدم
Feature.Catalog.Label.UsingBundleParts,تستخدم {count} أجزاء من الحزمة
Feature.Catalog.Label.WaistAccessories,أكسسوارات للخصر
Feature.Catalog.Label.WearAfterPurchase,ارتداء العنصر بعد شرائه
Feature.Catalog.Label.WearAvatarAfterPurchase,ارتداء الأفاتار بعد شرائه
Feature.Catalog.Label.WearOutfitAfterPurchase,ارتداء الزي بعد الشراء
Feature.Catalog.Label.Yes,
Feature.Catalog.LabelAccessories,الأكسسوارات
Feature.Catalog.LabelAccessoryHats,قبعات
Feature.Catalog.LabelAllCreators,جميع المصممين
Feature.Catalog.LabelAllHeads,جميع الرؤوس
Feature.Catalog.LabelAllTime,كل الوقت
Feature.Catalog.LabelAnyPrice,أي سعر
Feature.Catalog.LabelClassicHeads,
Feature.Catalog.LabelCollectibles,عناصر محصّلة
Feature.Catalog.LabelContentDeleted,محتوى محذوف
Feature.Catalog.LabelFree,مجاني
Feature.Catalog.LabelNoResellers,لا يوجد بائعين
Feature.Catalog.LabelOffSale,
Feature.Catalog.LabelPants,
Feature.Catalog.LabelPastDay,البارحة
Feature.Catalog.LabelPastWeek,
Feature.Catalog.LabelShirts,
Feature.Catalog.LabelTShirts,
Feature.Catalog.Message.AvatarModerated,لم يستوفِ الأفاتار القواعد الإرشادية لمجتمعنا، يُرجى محاولة نشر أفاتار مختلف
Feature.Catalog.Message.AvatarModerationModerated,لم يستوفِ القواعد الإرشادية للمجتمع
Feature.Catalog.Message.AvatarModerationPending,قيد المراجعة
Feature.Catalog.Message.AvatarNotAvailable,لم يعد هذا الأفاتار متاحًا
Feature.Catalog.Message.AvatarSharePanel,
Feature.Catalog.Message.AvatarUnderReview,الأفاتار قيد المراجعة، يمكنك مشاركة أفاتارك بمجرد الموافقة عليه
Feature.Catalog.Message.BodyCategoryTooltip,اعثر على الرؤوس وتسريحات الشعر هنا
Feature.Catalog.Message.CannotBeResold,لا يمكن إعادة بيع هذا العنصر
Feature.Catalog.Message.CaptionLimit,
Feature.Catalog.Message.Checkout.PurchaseFailed,للمتابعة، راجِع العناصر أو أزلها
Feature.Catalog.Message.Checkout.UnavailableItems,لا يمكن شراء واحد أو أكثر من العناصر. يرجى إزالتها قبل المتابعة.
Feature.Catalog.Message.CollectiblesInfo,يمكن إعادة بيع عناصر التذكارات من مستخدم لآخر بعد فترة احتفاظ معينة، حتى لو لم تنفد الكمية الأصلية. كما يمكن لمشتركي Roblox Plus عرض عناصر التذكارات لإعادة البيع.
Feature.Catalog.Message.FTUXFavoritePillTooltip,أضِف هذا إلى المفضلة
Feature.Catalog.Message.Favorites.CategoryEmpty,لم تقم بحفظ أي شيء في هذه الفئة حتى الآن.
Feature.Catalog.Message.Favorites.Empty,لم تقم بحفظ أي شيء حتى الآن.
Feature.Catalog.Message.HighDefinitionCategoryTooltip,اكتشف أفضل العناصر المصمَّمة بإتقان على منصّة Roblox
Feature.Catalog.Message.HoldingPolicyL1,ستخضع عمليات الشراء من إعادة البيع لفترة تعليق تصل إلى {days} من الأيام. لا يمكن إعادة بيع العنصر إلا بعد انتهاء فترة التعليق هذه. يمكن لمستخدمي Plus فقط إعادة بيع العناصر.
Feature.Catalog.Message.HoldingPolicyL2,بعد الشراء، تصير المبيعات الأصلية معلقة لمدة تصل إلى {purchaseDays} (يوم). لا يمكن إعادة بيع العنصر إلا بعد انتهاء مدة التعليق هذه وسوف يكون لإعادة البيع مهلة تعليق أيضًا تصل إلى {resaleDays} (يوم). يمكن لمستخدمي Premium فقط إعادة بيع العناصر.
Feature.Catalog.Message.MustWearClothing,
Feature.Catalog.Message.ParticleEffectsWarning,
Feature.Catalog.Message.PriceCouldBeDifferent,قواعد تسعير العنصر تعتمد على نوعه
Feature.Catalog.Message.ReportCatalogItemPhrase,يمكنك إرسال بلاغ إلى فريق الإشراف لدينا. سنراجع العنصر ونتخذ الإجراء المناسب.
Feature.Catalog.Message.ResaleFeePolicy,"يتم تقاسم الإيرادات المتأتية من جميع معاملات ""المتجر""، بما في ذلك عمليات إعادة البيع، بين Roblox والمستخدمين المشاركين في عملية البيع. عندما تجري معاملة إعادة بيع ويوافق المشتري على سعرك المعروض، فإن {yourSharePercent}% من Robux التي يدفعها المشتري تذهب إليك بصفتك الموزع. و {robloxFeePercent}% الباقية تذهب إلى Roblox ومستخدمين آخرين بما في ذلك مصمم العنصر."
Feature.Catalog.Message.SuccessfullyPosted,
Feature.Catalog.Message.TitleLimit,
Feature.Catalog.RFYFeedTitle,متابعة الاستعراض
Feature.Catalog.RFYWidgetTitle,عناصر مُوصى بها
Feature.Catalog.Response.GenericError,حدث خطأ. الرجاء المحاولة لاحقًا.
Feature.Catalog.Response.NoItemsFound,لم يتم العثور على عناصر.
Feature.Catalog.Response.PlacedOnSaleSuccess,تم وضعه للبيع بنجاح
Feature.Catalog.Response.ReportSubmitted,تم تقديم البلاغ وسيطّلع عليه فريقنا قريبًا.
Feature.Catalog.Response.TakenOffSaleSuccess,تمت إزالته من البيع بنجاح
Feature.Catalog.Search.LandingPage.Empty,ابحث حسب الألوان والأنواع والمواضيع وغيرها
Feature.Catalog.Search.Placeholder,ابحث عن عناصر وملابس
Feature.Catalog.Text.OfferAppliedToHighestItem,تم تطبيق العرض على العنصر الأعلى سعرًا
Feature.Catalog.Title.AvatarSharePanel,أفاتارك جاهز للمشاركة
Feature.Catalog.Title.Checkout,
Feature.Catalog.Title.Checkout.ClearAllItemsOnAvatarTitle,هل تريد مسح كل العناصر؟
Feature.Catalog.Title.Checkout.GoToCustomizeTitle,الانتقال إلى التخصيص للتحرير
Feature.Catalog.Title.Checkout.ItemRemovedSingular,تمت إزالة العنصر
Feature.Catalog.Title.Checkout.ItemReplacedOnAvatarTitle,تم استبدال العنصر
Feature.Catalog.Title.Checkout.ItemsPurchased,تم شراء {count} من العناصر
Feature.Catalog.Title.Checkout.OfferFailedToFetch,تعذَّر الحصول على العروض المتاحة، يُرجى المحاولة لاحقًا.
Feature.Catalog.Title.Checkout.OfferFailedToUpdate,تعذَّر تبديل العرض، يُرجى المحاولة مرة أخرى لاحقًا.
Feature.Catalog.Title.Checkout.PurchaseFailedPlural,
Feature.Catalog.Title.Checkout.PurchaseFailedSingular,تعذَّر شراء عنصر واحد
Feature.Catalog.Title.Checkout.TryOnMultipleItemsFtuxBody,عند الضغط، ستضاف العناصر إلى أفاتارك حتى تتمكن من بناء مظهر كامل. يُسمح لك بارتداء عنصر واحد فقط من كل فئة.
Feature.Catalog.Title.Checkout.TryOnMultipleItemsFtuxTitle,جرّب عدة عناصر في نفس الوقت
Feature.Catalog.Title.Checkout.UnavailableItems,العناصر غير المتوفرة
Feature.Catalog.Title.Checkout.WearAvatarReplaceAllItemsTitle,هل تريد ارتداء الأفاتار؟
Feature.Catalog.Title.CheckoutPlural,إتمام الدفع وإنهاء التسوق لعدد {count} من العناصر
Feature.Catalog.Title.CheckoutSingular,
Feature.Catalog.Title.Makeup.MakeupMax6LayersPromptTitle,هل تريد استبدال الطبقة السفلية؟
Feature.Catalog.Title.RentalFtuxText,يمكنك استئجار عنصر لتجربته لمدة 3 أيام
Feature.Catalog.Toast.AddedToFavorites,تمت الإضافة إلى المفضلة
Feature.Catalog.Toast.AvatarPriceChangedBecauseOfOwned,تم تغيير السعر لأنك تملك {number} من العناصر
Feature.Catalog.Toast.AvatarUnderReview,"الأفاتار تحت المراجعة.
يمكنك مشاركة أفاتارك بعد أن تتم مراجعته"
Feature.Catalog.Toast.FavoritedLook,تمت إضافة الأفاتار إلى المفضلة!
Feature.Catalog.Toast.LinkCopied,تم نسخ الرابط إلى الحافظة
Feature.Catalog.Toast.RemovedFromFavorites,تمت الإزالة من المفضلة
Feature.Catalog.Toast.UnfavoritedLook,تمت إزالة الأفاتار من المفضلة
Feature.Catalog.TrustedConnection.Label.Trusted,
Feature.Chat.Action.Add,
Feature.Chat.Action.Cancel,
Feature.Chat.Action.Confirm,
Feature.Chat.Action.Continue,
Feature.Chat.Action.Copy,نسخ
Feature.Chat.Action.Create,
Feature.Chat.Action.Delete,
Feature.Chat.Action.Edit,
Feature.Chat.Action.GroupOSADoNotJoin,عدم الانضمام
Feature.Chat.Action.GroupOSAJoin,
Feature.Chat.Action.LearnMore,
Feature.Chat.Action.Leave,
Feature.Chat.Action.MuteVoice,كتم الصوت
Feature.Chat.Action.Remove,
Feature.Chat.Action.RemoveFromGroup,
Feature.Chat.Action.RemoveUser,إزالة المستخدم
Feature.Chat.Action.Reply,رد
Feature.Chat.Action.Report,
Feature.Chat.Action.ReportUser,الإبلاغ عن المستخدم
Feature.Chat.Action.Save,
Feature.Chat.Action.StartChatWithFriends,
Feature.Chat.Action.Stay,
Feature.Chat.Action.Translate,ترجم
Feature.Chat.Action.UnmuteVoice,إلغاء كتم الصوت
Feature.Chat.Action.ViewAssetDetails,عرض التفاصيل
Feature.Chat.Description.ConversationInviteGroupCreatedOn,تم إنشاء المجموعة في {creation_date}
Feature.Chat.Description.CreateUnfilteredChatCell,ستتم دعوة جميع أعضاء هذه المجموعة، لكن بعضهم غير مؤهل للانضمام.
Feature.Chat.Description.CreateUnfilteredChatDialog,"بفضل ميزات الدردشة الشاملة، يمكنك الدردشة دون فلاتر.

ستتم دعوة كل أعضاء هذه المجموعة، إلا أن بعضهم غير مؤهلين للانضمام."
Feature.Chat.Description.CreateUnfilteredChatWithVoice,"بفضل ميزات الدردشة الشاملة، يمكنك الدردشة دون فلاتر واستخدام المحادثة الصوتية.

ستتم دعوة كل أعضاء هذه المجموعة، إلا أن بعضهم غير مؤهلين للانضمام."
Feature.Chat.Description.ExpressiveChatLearnMore,"تتيح لك ميزات الدردشة المتقدمة إمكانية إجراء الدردشة بدون فلترة والدردشة الصوتية الجماعية.

يتطلب الوصول إلى الدردشة المتقدمة أن يكون كل الأعضاء مؤهلين وأن تتم ترقية الدردشة في حسابك."
Feature.Chat.Description.InlineContextCardDescription,كن حذرًا عند الدردشة مع الأشخاص المجهولين. لا تقم بمشاركة معلوماتك الشخصية أو الانتقال إلى تطبيق آخر للدردشة. يمكنك حظر أي شخص أو الإبلاغ عنه من ملفه الشخصي.
Feature.Chat.Description.NameGroup,اسم مجموعتك
Feature.Chat.Description.NameGroupChat,اعط اسمًا لمجموعة الدردشة
Feature.Chat.Description.OSAContextCardDescription,سلامتك تهمنا. هل تشعر بعدم ارتياح تجاه هذا الشخص؟ يمكنك حظره أو الإبلاغ عنه في أي وقت من ملفه الشخصي.
Feature.Chat.Description.OSAGroupDescriptionWithLinker,سلامتك تهمنا. يمكنك حظر أي شخص أو الإبلاغ عنه في أي وقت من ملفه الشخصي. <a href='{osaViewDetailsUrl}'>عرض التفاصيل.</a>
