Key,Value
Feature.Avatar.Title.NameAvatarOutfit,
Feature.Avatar.Title.NewCustomizeLook,La personnalisation a un nouveau look !
Feature.Avatar.Title.NewToMarketplaceItemWidget,Nouveau sur le marketplace
Feature.Avatar.Title.OutfitIncomplete,Tenue incomplète
Feature.Avatar.Title.Preview,Prévisualisation
Feature.Avatar.Title.RemoveFromSet,
Feature.Avatar.Title.RenameMakeupLook,Renommer le look de maquillage
Feature.Avatar.Title.RenameSet,
Feature.Avatar.Title.ResetToDefault,Réinitialisation aux valeurs par défaut
Feature.Avatar.Title.ResetToNewCharacter,Nouveau personnage
Feature.Avatar.Title.RevertToDefault,Revenir à la valeur par défaut
Feature.Avatar.Title.SaveMakeupLook,Nommer le look
Feature.Avatar.Title.SavedAvatarsLocation,Tes avatars enregistrés sont ici
Feature.Avatar.Title.SelectEmoteForAvatar,Sélectionner une emote pour poser votre avatar
Feature.Avatar.Title.SelectMakeupLookForUpdate,Sélectionner un look de maquillage
Feature.Avatar.Title.SelectMakeupLooks,Sélectionner des looks
Feature.Avatar.Title.SelectSet,Sélectionner un ensemble
Feature.Avatar.Title.SingleDeleteOutfit,Supprimer « {outfitName} » ?
Feature.Avatar.Title.TrendingItemWidget,Items tendance
Feature.Avatar.Title.TrendingLooksWidget,Styles tendance
Feature.Avatar.Title.UnsavedChanges,Changements non sauvegardés
Feature.Avatar.Title.UpdateMakeupLook,Mettre à jour ce look ?
Feature.Avatar.Title.YourTryOns,Tes essais
Feature.Avatar.Toast.AvatarCaptionExceedMaximum,Les légendes sont limitées à 1 000 caractères
Feature.Avatar.Toast.AvatarPostSuccessfully,Posté avec succès
Feature.Avatar.Toast.AvatarTitleExceedMaximum,Les titres sont limités à 50 caractères
Feature.Avatar.Toast.ComposeWithoutClothing,L'avatar doit porter au moins un vêtement ou un accessoire
Feature.Avatar.Toast.MaxOutfitsSelected,Limite de sélection : {maxSelectCount}
Feature.Avatar.Toast.PostWithParticleEffect,Les effets de particules seront visibles dans la vignette finale après ta publication
Feature.Avatar.Tooltip.CustomizeOverhaulSubcategories,Touchez ici pour changer de catégorie
Feature.Avatar.UnavailableItems.BodyText,"L'objet « {item} » ({category}) n'est pas disponible à l'heure actuelle car il fait l'objet d'un examen.{lineBreak}Si l'objet est supprimé de Roblox, vous recevrez un remboursement sous une semaine."
Feature.Avatar.UnavailableItems.BodyTextMultiple,"Les objets suivants ne sont pas disponibles à l'heure actuelle car ils font l'objet d'un examen.{lineBreak}{items}{lineBreak}Si les objets sont supprimés de Roblox, vous recevrez un remboursement sous une semaine."
Feature.Avatar.UnavailableItems.ConfirmText,
Feature.Avatar.UnavailableItems.TitleText,Objet non disponible
Feature.Avatar.tooltip.ExpiredItemsFilter,Trouver des items à durée limitée expirés
Feature.AvatarBundleReceivedInteractiveAlert.Action.Ok,
Feature.AvatarBundleReceivedInteractiveAlert.Action.TakeALook,Jette un coup d'oeil
Feature.AvatarBundleReceivedInteractiveAlert.BodyText.AddedToInventory,"{avatarName} a été ajouté à ton inventaire !
Tu peux le trouver sous {fontColorSpanStart}Avatar > Personnaliser > Personnages > Achetés{fontColorSpanEnd}"
Feature.AvatarBundleReceivedInteractiveAlert.BodyText.AddedToInventoryWithPath,"{avatarName} a été ajouté à ton inventaire !
Tu peux le trouver sous {fontColorSpanStart}{inventoryPath}{fontColorSpanEnd}"
Feature.AvatarBundleReceivedInteractiveAlert.BodyText.BackAccessoriesInventoryPath,Avatar > Personnaliser > Accessoires > Dos
Feature.AvatarBundleReceivedInteractiveAlert.BodyText.HeadAccessoriesInventoryPath,Avatar > Personnaliser > Accessoires > Tête
Feature.AvatarBundleReceivedInteractiveAlert.BodyText.UnknownAddedToInventory,"Un avatar a été ajouté à ton inventaire !
Tu peux le trouver sous {fontColorSpanStart}Avatar > Personnaliser > Personnages > Achetés{fontColorSpanEnd}"
Feature.AvatarBundleReceivedInteractiveAlert.Title.ItemsAcquired,Items acquis
Feature.BiometricChallenge.Action.Cancel,
Feature.BiometricChallenge.Action.Continue,
Feature.BiometricChallenge.Content.LivenessHostedPrompt,Ouvre ton navigateur externe et prends un selfie rapide pour confirmer que tu es humain.
Feature.BiometricChallenge.Content.Loading,Chargement...
Feature.BiometricChallenge.Content.QRHelpFull,{prompt} Télécharge l'application Roblox sur ton appareil mobile et réessaie à partir de là.
Feature.BiometricChallenge.Content.QRHelpPrompt,Scan impossible ?
Feature.BiometricChallenge.Content.ScanQR,"Pour déverrouiller ton compte, scanne ce code QR à l'aide de ton téléphone ou de ta tablette."
Feature.BiometricChallenge.Title.ConfirmHuman,Confirmez être humain
Feature.BiometricChallenge.Title.QRHandoff,Confirme que tu es humain depuis l'application mobile
Feature.BlockingModal.Action.Block,Bloquer
Feature.BlockingModal.Action.BlockAndReport,Bloquer et signaler
Feature.BlockingModal.Action.Cancel,
Feature.BlockingModal.Heading.BlockUser,Bloquer {DisplayName}?
Feature.BlockingModal.Message.BlockConfirmation,"Le fait de bloquer cet utilisateur lui enlève son statut de Connexion ou de follower. Il ne pourra plus vous envoyer de messages, de demandes ou d'invitations.<br /><br />Il ne sera pas notifié que vous l'avez bloqué."
Feature.BlockingModal.Message.BlockConfirmation.FriendsRename,"Bloquer cet utilisateur lui retire son statut d'ami ou de follower. Il ne pourra plus t'envoyer de messages, de demandes ou d'invitations.<br /><br />Il ne saura pas que tu l'as bloqué."
Feature.Build.Action.Add,
Feature.Build.Action.AddFriends,
Feature.Build.Action.AddPlaytester,Ajouter un testeur
Feature.Build.Action.AddPlaytesters,Ajouter des testeurs
Feature.Build.Action.AddToPlaytest,Ajouter au test de jeu
Feature.Build.Action.Archive,Archiver
Feature.Build.Action.ArchiveGame,Archiver le jeu
Feature.Build.Action.Build,
Feature.Build.Action.Buy,Acheter
Feature.Build.Action.BuyRobux,Acheter des Robux
Feature.Build.Action.Cancel,
Feature.Build.Action.CopyText,Copier le texte
Feature.Build.Action.Create,
Feature.Build.Action.CreateDeveloperProduct,
Feature.Build.Action.Delete,
Feature.Build.Action.Dismiss,Ignorer
Feature.Build.Action.DontAskAgain,Ne plus afficher
Feature.Build.Action.DontShowAgain,Ne plus montrer
Feature.Build.Action.EarnRobux,Gagne des Robux
Feature.Build.Action.Edit,Modifier
Feature.Build.Action.HideAutosaved,Masquer les sauvegardes automatiques
Feature.Build.Action.ManageLimit,Gérer la limite
Feature.Build.Action.Next,
Feature.Build.Action.NotNow,
Feature.Build.Action.NotifyMe,M'avertir
Feature.Build.Action.OK,
Feature.Build.Action.OpenSettings,Ouvrir les paramètres
Feature.Build.Action.Play,Lire
Feature.Build.Action.Playtest,Test de jeu
Feature.Build.Action.Preview,
Feature.Build.Action.Publish,
Feature.Build.Action.PublishLatest,Publier la dernière version
Feature.Build.Action.Reject,
Feature.Build.Action.Restore,Restaurer
Feature.Build.Action.Resume,Reprendre
Feature.Build.Action.Retry,
Feature.Build.Action.Revert,Rétablir
Feature.Build.Action.Save,
Feature.Build.Action.SetDailyLimit,Définir une limite quotidienne
Feature.Build.Action.SetLimit,Définir une limite
Feature.Build.Action.Settings,
Feature.Build.Action.Share,
Feature.Build.Action.ShareLink,Partager le lien
Feature.Build.Action.ShowMore,
Feature.Build.Action.Stats,Stats
Feature.Build.Action.Submit,
Feature.Build.Action.UpdateRating,Mettre à jour la classification
Feature.Build.Action.UpdateWithChanges,Mettre à jour avec les modifications
Feature.Build.Action.View,
Feature.Build.Action.ViewUsage,Voir l'utilisation
Feature.Build.Analytics.AnalyzeChatPrompt,Que donne ma métrique {analyzeName} sur les {days} derniers jours ?
Feature.Build.Analytics.AnalyzeName.Arppu,revenu moyen par utilisateur payant
Feature.Build.Analytics.AnalyzeName.D1Retention,rétention au jour 1
Feature.Build.Analytics.AnalyzeName.DailyActiveUsers,utilisateurs actifs quotidiens
Feature.Build.Analytics.AnalyzeName.PayerConversion,conversion des payeurs
Feature.Build.Analytics.AnalyzeName.PlaythroughRate,taux de complétion
Feature.Build.Analytics.AnalyzeName.TotalPlaytime,temps de jeu total
Feature.Build.Analytics.Description.Arppu,Le revenu moyen par utilisateur payant correspond au total de Robux gagnés divisé par le nombre de joueurs payants. Il indique combien chaque acheteur dépense en moyenne.
Feature.Build.Analytics.Description.D1Retention,La rétention au jour 1 mesure le nombre de nouveaux joueurs qui reviennent le lendemain. C'est un indicateur précoce de l'attractivité de ton expérience.
Feature.Build.Analytics.Description.DailyActiveUsers,Le nombre d'utilisateurs actifs quotidiens correspond au nombre de joueurs distincts qui lancent ton expérience chaque jour. Suis cette donnée pour voir combien de personnes continuent de revenir et repérer les phases de croissance ou de baisse.
Feature.Build.Analytics.Description.PayerConversion,Le taux de conversion des payeurs correspond au pourcentage de joueurs qui ont dépensé des Robux dans ton expérience. Utilise-le pour évaluer l'efficacité de ta monétisation à convertir les joueurs en acheteurs.
Feature.Build.Analytics.Description.PlaythroughRate,Le taux de complétion correspond au pourcentage de visites aboutissant à une session de jeu complète. Un taux élevé indique généralement que les joueurs prennent facilement ton expérience en main et ont un intérêt à aller jusqu'au bout.
Feature.Build.Analytics.Description.TotalPlaytime,Le temps de jeu total correspond au temps cumulé passé par les joueurs dans ton expérience au cours de la période. Une augmentation indique généralement des sessions plus engageantes.
Feature.Build.Analytics.DurationHours,{number} h
Feature.Build.Analytics.KeyStats,Stats clés
Feature.Build.Analytics.LastMonth,Le mois dernier
Feature.Build.Analytics.LastWeek,
Feature.Build.Analytics.Likes,Likes
Feature.Build.Analytics.Month.Apr,
Feature.Build.Analytics.Month.Aug,
Feature.Build.Analytics.Month.Dec,
Feature.Build.Analytics.Month.Feb,
Feature.Build.Analytics.Month.Jan,
Feature.Build.Analytics.Month.Jul,Juil.
Feature.Build.Analytics.Month.Jun,
Feature.Build.Analytics.Month.Mar,
Feature.Build.Analytics.Month.May,
Feature.Build.Analytics.Month.Nov,
Feature.Build.Analytics.Month.Oct,
Feature.Build.Analytics.Month.Sep,
Feature.Build.Analytics.NoData,Aucune donnée disponible
Feature.Build.Analytics.Overview,Vue d'ensemble
Feature.Build.Analytics.Percent,{number} %
Feature.Build.Analytics.Players,Joueurs
Feature.Build.Analytics.Sheet.Analyze,Analyser
Feature.Build.Analytics.Sheet.ViewInOverview,Voir dans la vue d'ensemble
Feature.Build.Analytics.Summary.Arppu,Nombre moyen de Robux gagnés par joueur payant.
Feature.Build.Analytics.Summary.D1Retention,Part des nouveaux joueurs qui reviennent le lendemain.
Feature.Build.Analytics.Summary.DailyActiveUsers,Joueurs uniques ayant rejoint l'expérience pendant la période sélectionnée.
Feature.Build.Analytics.Summary.PayerConversion,Part des joueurs ayant effectué un achat.
Feature.Build.Analytics.Summary.PlaythroughRate,Part des sessions étant allées au bout de l'expérience.
Feature.Build.Analytics.Summary.TotalPlaytime,Nombre total d'heures passées par les joueurs dans ton expérience.
Feature.Build.Analytics.Title.Arppu,ARPPU
Feature.Build.Analytics.Title.ConcurrentUsers,Total de joueurs
Feature.Build.Analytics.Title.D1Retention,Rétention J 1
Feature.Build.Analytics.Title.DailyActiveUsers,Utilisateurs actifs quotidiens
Feature.Build.Analytics.Title.PayerConversion,Conversion des payeurs
Feature.Build.Analytics.Title.PlaythroughRate,Taux de jeu
Feature.Build.Analytics.Title.TotalPlaytime,Temps de jeu total
Feature.Build.Analytics.Visits,Visites
Feature.Build.Content.NewGame,Nouveau jeu
Feature.Build.Description.ActivateDeveloperProduct,Mets en vente le produit développeur {PRODUCT_ID}.
Feature.Build.Description.AdCampaignModerationReview,Toutes les campagnes publicitaires sont examinées par l'équipe de modération de Roblox. Ce processus peut prendre jusqu'à 24 heures.
Feature.Build.Description.AdCampaignSheetRunDates,Diffusion : du {startDate} au {endDate}
Feature.Build.Description.AdvertisingAgreement,"En continuant, tu acceptes les {advertisingTermsStart}Conditions d'utilisation{advertisingTermsEnd} et les {advertisingStandardsStart}normes{advertisingStandardsEnd} de la publicité sur Roblox."
Feature.Build.Description.ArchiveRemoval,"Si tu archives ce jeu, il sera supprimé dans Construire. Tu peux toujours y accéder et le restaurer depuis le Hub Création ou Roblox Studio."
Feature.Build.Description.AutoBuyUsage,Utilise tes Robux pour acheter automatiquement des capacités d'utilisation supplémentaires de Construire au fur et à mesure que tu crées. Tu peux définir une limite de dépenses quotidienne à tout moment.
Feature.Build.Description.BoostAudienceForPlays,Élargis ton audience pour attirer plus de joueurs.
Feature.Build.Description.BuildIdeaGame,Transforme tes idées en un jeu
Feature.Build.Description.BuildReplyNotif,Recevoir une notification lorsque tu reçois une réponse dans Construire.
Feature.Build.Description.BuyRobuxToCreate,"Achète plus de Robux pour continuer à créer, ou attends que ton utilisation gratuite de la fonctionnalité Construire soit réinitialisée demain."
Feature.Build.Description.BuyUsageOrWait,Achète plus de capacités d'utilisation de Construire avec des Robux ou attends que ta limite quotidienne soit réinitialisée.
Feature.Build.Description.CampaignRunDates,Ta campagne se déroulera du {startDate} au {endDate} 
Feature.Build.Description.ChoosePlaytesters,Choisis des amis pour t'aider à tester le jeu.
Feature.Build.Description.EarnedRobuxAppliedFirst,"Si tu as gagné des Robux, ceux-ci seront d'abord utilisés pour couvrir le coût de la campagne publicitaire."
Feature.Build.Description.EnableBuildNotifs,Active les notifications dans les paramètres de ton appareil pour recevoir les mises à jour de Construire.
Feature.Build.Description.FriendsLinkOnly,Seuls tes amis peuvent accéder à ce lien. Modifie le paramètre Public de ton jeu si tu souhaites que davantage de personnes y jouent.
Feature.Build.Description.GameCreationDone,J'ai terminé la création et la publication de ton jeu. Tu peux l'ouvrir pour le tester.
Feature.Build.Description.GameSavedPlaytest,J'ai terminé la création de ton jeu et j'ai enregistré une nouvelle version. Lance-le pour le tester.
Feature.Build.Description.HubSettings,Gère tous les paramètres dans le Hub Création
Feature.Build.Description.InviteFriendLimit,"Choisis jusqu'à {MAX_INVITES} amis, puis partage le lien vers le jeu."
Feature.Build.Description.MakeAudienceAvail,Publie ton expérience pour la rendre accessible à ce public.
Feature.Build.Description.ManageAppearance,Gère la façon dont ton jeu apparaît pour les autres.
Feature.Build.Description.PlayAfterPublish,Choisis qui pourra jouer après la publication de cette expérience.
Feature.Build.Description.PlaytestLatest,Tu es en train de tester ta dernière version. Publie-la quand tu veux.
Feature.Build.Description.PlaytestLocked,Crée ton premier jeu pour commencer à le tester.
Feature.Build.Description.PlaytesterAccess,Ajoute des amis en tant que testeurs ou modifie le paramètre Public de ton jeu pour permettre à davantage de personnes d'y jouer.
Feature.Build.Description.PrivateShare,Modifie le paramètre Public de ton jeu pour le partager.
Feature.Build.Description.PromoteGameWithAdCampaign,Booste ton audience avec une campagne publicitaire de {durationDays} jours pour faire découvrir ton jeu.
Feature.Build.Description.RaiseLimitOrWait,"Augmente ta limite quotidienne de Robux pour continuer à créer, ou attends la réinitialisation demain."
Feature.Build.Description.RatingAgreement,"En publiant, tu confirmes que cette classification du contenu est exacte."
Feature.Build.Description.RestoreLatest,Cette version deviendra ta dernière version publiée.
Feature.Build.Description.RevertToVersion,Confirme pour annuler la dernière modification et restaurer la version {VERSION}.
Feature.Build.Description.ShareLatest,Présente les nouveautés de cette dernière version.
Feature.Build.Description.UpdateDeveloperProduct,Mets à jour le produit développeur {PRODUCT_ID}.
Feature.Build.Description.VersionChanges,Indique aux joueurs ce qui a changé dans cette version.
Feature.Build.Error.DeveloperProductNameTooLong,Le nom ne doit pas dépasser 50 caractères.
Feature.Build.Error.DeveloperProductPriceInvalid,Le prix doit être un nombre entier compris entre 1 et 1 000 000 000 Robux.
Feature.Build.Error.DeveloperProductTextModerated,La modération de Roblox a modifié le texte de ce produit. Reformule-le.
Feature.Build.Header.AccessSharing,Accès et partage
Feature.Build.Header.AllVersions,Toutes les versions
Feature.Build.Header.ContentMaturity,Maturité du contenu
Feature.Build.Header.CustomAnswer,Réponse personnalisée
Feature.Build.Header.GameDetails,Infos sur le jeu
Feature.Build.Header.Overview,
Feature.Build.Header.PastCampaigns,Campagnes passées
Feature.Build.Header.UpdateDetails,Modifier les détails
Feature.Build.Label.Access,Accès
Feature.Build.Label.AdClicks,Clics sur l'annonce
Feature.Build.Label.AdViews,Vues de l'annonce
Feature.Build.Label.AdditionalUsage,Utilisation supplémentaire de Construire
Feature.Build.Label.AdditionalUsed,{USED} sur {LIMIT} utilisé(s)
Feature.Build.Label.AdsManager,Gestionnaires des annonces publicitaires
Feature.Build.Label.All,
Feature.Build.Label.AmountAvailable,Montant disponible : {AMOUNT}
Feature.Build.Label.Autosaved,Sauvegarde automatique
Feature.Build.Label.Available,disponible
Feature.Build.Label.AvailableForPurchase,Disponible à l'achat
Feature.Build.Label.BackToBuild,Retour à la construction
Feature.Build.Label.Building,Construction...
Feature.Build.Label.CaptureLibrary,Bibliothèque de captures
Feature.Build.Label.CaptureSelectionCount,Sélection : {SELECTED_COUNT}/{MAX_SELECTIONS}
Feature.Build.Label.ContentRating,Classification du contenu
Feature.Build.Label.Created,Créé
Feature.Build.Label.CreatedDate,{DAY} {MONTH} {YEAR}
Feature.Build.Label.CreatorHub,Hub Création
Feature.Build.Label.DateRange,{startDate} — {endDate}
Feature.Build.Label.DefaultDeveloperProduct,Produit {PRODUCT_ID}
Feature.Build.Label.DefaultDeveloperProductName,produit développeur
Feature.Build.Label.Deleted,Supprimé
Feature.Build.Label.DescribeIdea,Décris une idée
Feature.Build.Label.Description,
Feature.Build.Label.DeveloperProductDescription,Description : {DESCRIPTION}
Feature.Build.Label.DeveloperProductName,Nom : « {NAME} »
Feature.Build.Label.DeveloperProductPrice,Prix : {PRICE} Robux
Feature.Build.Label.DeveloperProductPriceUnavailable,?
Feature.Build.Label.Done,
Feature.Build.Label.EasyPerformanceReport,Rapport de performances accessible
Feature.Build.Label.Error,
Feature.Build.Label.Free,Gratuit
Feature.Build.Label.FreeBuildUsage,Utilisation gratuite de Construire
Feature.Build.Label.Friends,
Feature.Build.Label.FriendsOnly,Amis uniquement
Feature.Build.Label.GamePlays,Parties jouées
Feature.Build.Label.GetMoreBuildUsage,Obtenir plus de capacités d'utilisation de Construire
Feature.Build.Label.Hi,Bonjour
Feature.Build.Label.IconThumbnails,Icône et miniatures
Feature.Build.Label.Images2D,Images 2D
Feature.Build.Label.InProgress,En cours
Feature.Build.Label.InputNeeded,Saisie requise
Feature.Build.Label.InviteCount,{COUNT}/{MAX_INVITES}
Feature.Build.Label.Limited,Limité
Feature.Build.Label.Live,En ligne
Feature.Build.Label.Loading,Chargement…
Feature.Build.Label.MaximizeForGamePlays,Maximise le nombre de parties jouées
Feature.Build.Label.Models3D,Modèles 3D
Feature.Build.Label.Name,
Feature.Build.Label.NoLimit,Pas de limite
Feature.Build.Label.NotStarted,Non commencé
Feature.Build.Label.OffSale,Hors vente
Feature.Build.Label.OnSale,En vente
Feature.Build.Label.Pending,En attente
Feature.Build.Label.PercentUsed,{PERCENT} % utilisé(s)
Feature.Build.Label.PlayTime,Temps de jeu
Feature.Build.Label.PreviouslyPublished,Publiée précédemment
Feature.Build.Label.Price,Prix
Feature.Build.Label.Pricing,Tarification
Feature.Build.Label.Private,Privé
Feature.Build.Label.Public,Public
Feature.Build.Label.PubliclyUnavailable,Non disponible au public
Feature.Build.Label.Published,Publié
Feature.Build.Label.Purchased,Acheté
Feature.Build.Label.Ready,Prêt
Feature.Build.Label.RegionalPricing,Prix régionaux
Feature.Build.Label.ResetsDaily,Réinitialisation quotidienne
Feature.Build.Label.RestoredVersion,{VERSION} restaurée
Feature.Build.Label.RobuxUsage,{USED}/{LIMIT}
Feature.Build.Label.Search,Chercher
Feature.Build.Label.SearchAssets,Rechercher des contenus
Feature.Build.Label.SearchGames,Rechercher des jeux
Feature.Build.Label.SearchTasks,Rechercher des tâches
Feature.Build.Label.SelectOption,Sélectionner une option
Feature.Build.Label.ShareAddedFriends,Partager avec les amis que tu as ajoutés
Feature.Build.Label.Shared,Partagé
Feature.Build.Label.Sounds,Sons
Feature.Build.Label.TargetAllRobloxPlayers,Cible tous les joueurs sur Roblox
Feature.Build.Label.Thinking,Réflexion
Feature.Build.Label.Title,Titre
Feature.Build.Label.TitleDescription,Titre et description
Feature.Build.Label.Tool,outil
Feature.Build.Label.ToolAssetDone,Contenu inséré
Feature.Build.Label.ToolAssetFailed,Impossible d'insérer le contenu
Feature.Build.Label.ToolAssetRunning,Insertion du contenu
Feature.Build.Label.ToolAssetSearchDone,Recherché dans la bibliothèque de contenus
Feature.Build.Label.ToolAssetSearchFailed,Impossible de rechercher dans la bibliothèque de contenus
Feature.Build.Label.ToolAssetSearchRunning,Recherche dans la bibliothèque de contenus
Feature.Build.Label.ToolClientDMDone,Recherche dans le DataModel client terminée
Feature.Build.Label.ToolClientDMFailed,Impossible de rechercher dans le DataModel client
Feature.Build.Label.ToolClientDMRunning,Recherche dans le DataModel client en cours
Feature.Build.Label.ToolGameInfoDone,Informations sur le jeu mises à jour
Feature.Build.Label.ToolGameInfoFailed,Impossible de mettre à jour les informations sur le jeu
Feature.Build.Label.ToolGameInfoRunning,Mise à jour des informations sur le jeu
Feature.Build.Label.ToolGameSaveDone,Jeu sauvegardé
Feature.Build.Label.ToolGameSaveFailed,Impossible de sauvegarder le jeu
Feature.Build.Label.ToolGameSaveRunning,Sauvegarde du jeu
Feature.Build.Label.ToolImageDone,Image générée
Feature.Build.Label.ToolImageFailed,Impossible de générer l'image
Feature.Build.Label.ToolImageRunning,Génération de l'image
Feature.Build.Label.ToolInspectDone,Instance client inspectée
Feature.Build.Label.ToolInspectFailed,Impossible d'inspecter l'instance client
Feature.Build.Label.ToolInspectRunning,Inspection de l'instance client en cours
Feature.Build.Label.ToolLogsDone,Logs demandés
Feature.Build.Label.ToolLogsFailed,Impossible de demander les logs
Feature.Build.Label.ToolLogsRunning,Demande de logs
Feature.Build.Label.ToolLuauDone,Luau exécuté
Feature.Build.Label.ToolLuauFailed,Impossible d'exécuter Luau
Feature.Build.Label.ToolLuauRunning,Exécution de Luau
Feature.Build.Label.ToolModelDone,Modèle 3D généré
Feature.Build.Label.ToolModelFailed,Impossible de générer le modèle 3D
Feature.Build.Label.ToolModelRunning,Génération du modèle 3D
Feature.Build.Label.ToolPlanPresentDone,Plan présenté
Feature.Build.Label.ToolPlanPresentFailed,Impossible de présenter le plan
Feature.Build.Label.ToolPlanPresentRunning,Présentation du plan
Feature.Build.Label.ToolPlanUpdateDone,Plan mis à jour
Feature.Build.Label.ToolPlanUpdateFailed,Impossible de mettre à jour le plan
Feature.Build.Label.ToolPlanUpdateRunning,Mise à jour du plan
Feature.Build.Label.ToolPrimitiveDone,Forme primitive générée
Feature.Build.Label.ToolPrimitiveFailed,Impossible de générer la forme primitive
Feature.Build.Label.ToolPrimitiveRunning,Génération de la forme primitive
Feature.Build.Label.ToolQuestionDone,A posé une question
Feature.Build.Label.ToolQuestionFailed,Impossible de poser une question
Feature.Build.Label.ToolQuestionRunning,Pose une question
Feature.Build.Label.ToolReqUpdateDone,Exigences mises à jour
Feature.Build.Label.ToolReqUpdateFailed,Impossible de mettre à jour les exigences
Feature.Build.Label.ToolReqUpdateRunning,Mise à jour des exigences
Feature.Build.Label.ToolScriptDone,Script exécuté
Feature.Build.Label.ToolScriptFailed,Impossible d'exécuter le script
Feature.Build.Label.ToolScriptRunning,Exécution du script
Feature.Build.Label.ToolSkillLoadDone,Compétence chargée
Feature.Build.Label.ToolSkillLoadFailed,Impossible de charger la compétence
Feature.Build.Label.ToolSkillLoadRunning,Chargement de la compétence
Feature.Build.Label.ToolSkillsDone,Compétences disponibles listées
Feature.Build.Label.ToolSkillsFailed,Impossible de lister les compétences disponibles
Feature.Build.Label.ToolSkillsRunning,Génération de la liste des compétences disponibles
Feature.Build.Label.ToolTasksPlanDone,Tâches planifiées
Feature.Build.Label.ToolTasksPlanFailed,Impossible de planifier les tâches
Feature.Build.Label.ToolTasksPlanRunning,Planification de tes tâches
Feature.Build.Label.ToolThumbnailDone,Miniature du jeu définie
Feature.Build.Label.ToolThumbnailFailed,Impossible de définir la miniature du jeu
Feature.Build.Label.ToolThumbnailRunning,Définition de la miniature du jeu
Feature.Build.Label.UniverseNumber,Univers {UNIVERSE_ID}
Feature.Build.Label.Unknown,Inconnu
Feature.Build.Label.UnlimitedUsed,{USED} utilisé(s) • Pas de limite
Feature.Build.Label.UpdateTitleDesc,Modifier le titre et la description
Feature.Build.Label.Updated,Mis à jour
Feature.Build.Label.Usage,Utilisation
Feature.Build.Label.UsageUsed,{USED} utilisé(s)
Feature.Build.Label.UsernameHandle,@{USERNAME}
Feature.Build.Label.Version,
Feature.Build.Label.VersionCompact,v{VERSION_NUMBER}
Feature.Build.Label.VersionDate,{VERSION} · {CREATED_DATE}
Feature.Build.Label.VersionPadded,v0{VERSION_NUMBER}
Feature.Build.Label.VersionTitleDesc,Titre et description de la version
Feature.Build.Label.Video,
Feature.Build.Message.AccountRequirements,Ton compte ne répond pas aux exigences pour utiliser la fonctionnalité Construire.
Feature.Build.Message.AccountTooNew,Ton compte est trop récent pour publier. Réessaye lorsqu'il aura 2 jours.
Feature.Build.Message.AdCampaignCreateFailed,Impossible de créer ta campagne. Réessaie.
Feature.Build.Message.AdCampaignCreated,Campagne publicitaire créée
Feature.Build.Message.AdPerformanceLoadFailed,Impossible de charger les performances de l'annonce
Feature.Build.Message.AdsPromotionBannerSubtitle,Élargis ton audience gratuitement
Feature.Build.Message.AdsPromotionBannerTitle,Il te reste {promotionCount} promotions gratuites
Feature.Build.Message.AdsPromotionBannerTitleSingular,Il te reste 1 promotion gratuite
Feature.Build.Message.AdsStatsEmpty,Développe ton audience avec une campagne publicitaire pour faire découvrir ton jeu
Feature.Build.Message.AdsStatsEmptyFree,Développe ton audience avec une campagne publicitaire gratuite pour faire découvrir ton jeu
Feature.Build.Message.AllFriendsAdded,Tu as ajouté tous tes amis en tant que testeurs.
Feature.Build.Message.AnswerBuildQuestion,Réponds à la question de la fonctionnalité Construire ci-dessous.
Feature.Build.Message.AssetDetailsUnavailable,Les détails du contenu sont indisponibles.
Feature.Build.Message.AssetsLoadFailed,Impossible de charger les contenus.
Feature.Build.Message.AudienceIneligible,Non éligible pour ce public
Feature.Build.Message.BuildAccountBlocked,Construire n'est pas disponible pour ton compte pour le moment.
Feature.Build.Message.BuildBusy,Construire est occupé. Patiente une minute et réessaye.
Feature.Build.Message.BuildConnectFailed,Construire n'a pas pu se connecter. Réessaye.
Feature.Build.Message.BuildInternalError,Construire a rencontré un problème. Réessaye.
Feature.Build.Message.BuildResponseFailed,Construire n'a pas pu répondre. Réessaye.
Feature.Build.Message.BuildStillWorking,"C'est en cours. Tu peux quitter l'application, jouer sur Roblox ou commencer un autre projet en attendant."
Feature.Build.Message.BuildStopped,Tu as arrêté Construire.
Feature.Build.Message.BuildTemporarilyDown,Construire est temporairement indisponible. Réessaye dans une minute.
Feature.Build.Message.CompletedTasks,{COUNT} tâches terminées
Feature.Build.Message.ConversationGone,Cette conversation n'est plus disponible. Démarres-en une nouvelle.
Feature.Build.Message.ConversationNotFound,Impossible de trouver cette conversation. Démarres-en une nouvelle.
Feature.Build.Message.CreateGameToUseBuild,Crée un nouveau jeu pour commencer à utiliser Construire.
Feature.Build.Message.CreatedRevertedVer,Une version rétablie a été créée.
Feature.Build.Message.ErrorCodeText,({ERROR_CODE}) {ERROR_TEXT}
Feature.Build.Message.ExpandAudience,Augmente ton éligibilité auprès du public sur le Hub Création
Feature.Build.Message.ExperiencesLoadFailed,Impossible de charger les expériences
Feature.Build.Message.FailedTitle,Échec de l'action : {TITLE}
Feature.Build.Message.FinishedTitle,Fin de l'action : {TITLE}
Feature.Build.Message.FriendsLoadFailed,Impossible de charger les amis. Réessaye.
Feature.Build.Message.GameNotCreated,Ton jeu n'a pas été créé. Réessaie.
