Key,Value
Feature.ExperienceDetails.PlayButtonText.Play,
Feature.ExperienceDetails.PlayButtonText.PlayDemo,Play Demo
Feature.ExperienceDetails.PlayButtonText.Unavailable,
Feature.ExperienceDetails.PlayButtonText.Unlock,Unlock
Feature.ExperienceDetails.RestrictedUnplayableModal.Action.Ok,
Feature.ExperienceDetails.RestrictedUnplayableModal.Label.Body,Only adults ages 18 or older have access to Restricted experiences.
Feature.ExperienceDetails.RestrictedUnplayableModal.Label.Title,Content restricted
Feature.ExperienceDetails.UnplayableError.AccountRestricted,This experience is not accessible due to your content maturity settings
Feature.ExperienceDetails.UnplayableError.ComplianceBlocked,This experience is currently not available
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityAgeGated,This experience is not accessible due to age restrictions
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityAgeGatedByDescriptor,
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityAgeRecommendationParentalControls,"To join this experience, update your content maturity setting."
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityExperienceBlockedParentalControls,"Your parent blocked this experience. To join this experience, ask your parent for permission in Settings."
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityRegionalAvailability,This experience is currently not available in your region
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityRegionalCompliance,
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityUnrated,This experience is not accessible because it is unrated
Feature.ExperienceDetails.UnplayableError.DeviceRestrictedCustom,This experience is not available on {device}
Feature.ExperienceDetails.UnplayableError.DeviceRestrictedDefault,This experience is not available on your device
Feature.ExperienceDetails.UnplayableError.FiatPurchaseDeviceRestricted,This experience is not purchasable on this device
Feature.ExperienceDetails.UnplayableError.GameUnapproved,
Feature.ExperienceDetails.UnplayableError.IncorrectConfiguration,
Feature.ExperienceDetails.UnplayableError.InsufficientPermissionFriendsOnly,You do not currently have access to this experience
Feature.ExperienceDetails.UnplayableError.InsufficientPermissionGroupOnly,
Feature.ExperienceDetails.UnplayableError.PlaceHasNoPublishedVersion,
Feature.ExperienceDetails.UnplayableError.TemporarilyUnavailable,
Feature.ExperienceDetails.UnplayableError.UnderReview,This experience is currently under review
Feature.ExperienceDetails.UnplayableError.UniverseRootPlaceIsPrivate,This experience is set as private
Feature.ExperienceDetails.UnplayableError.UnplayableOther,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Action.Cancel,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Action.GoToSettings,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Console.Action.Ok,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Console.Label.Body,"To join this experience, update your content maturity setting on the web or a companion device."
Feature.ExperienceDetails.UpdateMaturitySettingModal.Console.Label.Title,Content not accessible
Feature.ExperienceDetails.UpdateMaturitySettingModal.Label.Body,"To access this experience, first update your content maturity setting."
Feature.ExperienceDetails.UpdateMaturitySettingModal.Label.Title,
Feature.FAE.Action.Continue,
Feature.FAE.Action.Unlock,
Feature.FAE.Action.UnlockChat,
Feature.FAE.CheckIfYouCanJoinGame,Let's check if you can join this game.
Feature.FAE.Label.ChatWithFriends,Chat with friends
Feature.FAE.Label.DayLeft,
Feature.FAE.Label.DaysLeft,{daysLeft} days left
Feature.FAE.Label.GetASecureAgeCheckToUnlockChatAndAddTrustedFriends,Get a secure age check to unlock chat and add trusted friends.
Feature.FAE.Label.LetsCheckYourAge,
Feature.FAE.Label.LetsCheckYourAgeSoYouCanUseChat,Let’s check your age so you can use chat
Feature.FAE.Label.ModalBodyInApp,"Taking a selfie helps us identify your age, and we’ll only use it for this age check. This is a key step in our efforts to make Roblox a safer place for everyone."
Feature.FAE.Label.ModalBodyInAppV3,Take a selfie. We’ll use it to estimate your age – nothing else. This helps make chat safer for you and everyone.
Feature.FAE.Label.ModalBodyTFUnlock,"To add trusted friends, first complete an age check."
Feature.FAE.Label.ThisAllowsYouToChatSafelyItOnlyTakesAMoment,This allows you to chat safely. It only takes a moment.
Feature.FAE.Label.ThisHelpsYouToChatSafelyItOnlyTakesAMoment,This helps you chat safely. It only takes a moment.
Feature.FAE.Label.ToKeepChattingLetsCheckYourAge,"To keep chatting, let’s check your age"
Feature.FAE.Label.YouNeedAnAgeCheckToUseChatThisMakesChatSafer,You need an age check to use chat. This makes chat safer for you and everyone.
Feature.FAE.Label.YoullSoonNeedAnAgeCheckToChat,You’ll soon need an age check to chat
Feature.FAE.Label.YourSafetyMattersLetsCheckYourAge,Your safety matters; let’s check your age
Feature.FaceChat.Subtitle.FeatureDisabled,Facial animation is temporarily unavailable. Please try again later.
Feature.FaceChat.Subtitle.UnableToAccessCamera,"In order to animate your avatar using camera, go to your OS Settings to allow Roblox to use the camera"
Feature.Favorites.Label.Favorite,
Feature.Favorites.Label.Favorited,Favorited
Feature.FlyoutSidePanel.Action.ContinuePlaying,Continue Playing
Feature.FlyoutSidePanel.Label.TooltipBody,"Your profile, content and settings have moved to a new location."
Feature.FlyoutSidePanel.Label.TooltipTitle,<b>{itemName}</b> has moved
Feature.Friends.Action.AcceptFriend,Accept friend
Feature.Friends.Action.AccountDeleted,Account deleted
Feature.Friends.Action.Add,
Feature.Friends.Action.Block,
Feature.Friends.Action.Close,
Feature.Friends.Action.ConnectionAdded,Connection Added
Feature.Friends.Action.ConnectionRequestSent,Connection Request Sent
Feature.Friends.Action.EditProfile,Edit profile
Feature.Friends.Action.FindFriends,
Feature.Friends.Action.FriendAdded,
Feature.Friends.Action.FriendRemoved,Friend Removed
Feature.Friends.Action.FriendRequestSent,Friend Request Sent
Feature.Friends.Action.GetStarted,Get Started
Feature.Friends.Action.GoToAddFriends,Go To Add Friends
Feature.Friends.Action.InviteFriends,Invite contacts to be friends on Roblox.
Feature.Friends.Action.InviteProviderFriends,Invite {provider} Friends
Feature.Friends.Action.PendingRequest,Pending request
Feature.Friends.Action.ShareQR,Share QR
Feature.Friends.Action.ShowMore,
Feature.Friends.Action.Unblock,Unblock
Feature.Friends.Action.Unfriend,Unfriend
Feature.Friends.Action.ViewMore,View more
Feature.Friends.Action.ViewPlatformProfile,View Gamer Card
Feature.Friends.Button.AddViaLink,Add via link
Feature.Friends.Button.GotIt,
Feature.Friends.Description.ContactsModal,Your contacts are on Roblox! Become friends to see their full avatars and profiles. Go to the Add Friends page to see more people you may know.
Feature.Friends.Description.DoMoreWithTrustedConnections,Do more on Roblox with Trusted Connections. Only add people you know and trust.
Feature.Friends.Description.DoMoreWithTrustedFriends,Do more on Roblox with trusted friends. Only add people you know and trust.
Feature.Friends.Description.FoundFromContactImporter,Sent from contact importer
Feature.Friends.Description.FromContacts,From contacts
Feature.Friends.Description.FromContactsV2,{contactName} from contacts
Feature.Friends.Description.FromQrCode,From QR code
Feature.Friends.Description.NoMutualFriends,No mutual friends
Feature.Friends.Description.NotAFriend,Not a friend
Feature.Friends.Description.TrustedConnectionExpiredLink,Please ask your Connection to send the link again. Click the link within 30 days.
Feature.Friends.Description.TrustedConnectionsUnavailable,The Trusted Connections feature is not yet available in your region.
Feature.Friends.Description.TrustedFriendsExpiredLink,Please ask your friend to send the link again. Click the link within 30 days.
Feature.Friends.Description.TrustedFriendsInvalidLink,"Make sure you're logged in with the right account, then try again."
Feature.Friends.Description.TrustedFriendsRequestModalBody,Only add people you know and trust. Manage this friend anytime from their profile.
Feature.Friends.Description.TrustedFriendsUnavailable,The trusted friends feature is not yet available in your region.
Feature.Friends.Description.YouCanDoMoreWithTrustedFriends,You can do more on Roblox with trusted friends. Manage this friend anytime from their profile.
Feature.Friends.Error.AlreadyFriendError,This user is already a friend.
Feature.Friends.Error.DefaultFriendingError,Unable to send friend request. Please try again later.
Feature.Friends.Error.InvalidNicknameError,This user has an invalid nickname.
Feature.Friends.Error.InvalidTargetUserError,This user is invalid or does not exist.
Feature.Friends.Error.MaxFriendsError,You have reached the max friend limit.
Feature.Friends.Error.ParentalControlUnblockError,Your parent blocked this user. Ask your parent to unblock this user in Settings.
Feature.Friends.Error.TargetAlreadyBlockedError,This user is already blocked.
Feature.Friends.Error.UnauthorizedError,You are not authorized to perform this operation.
Feature.Friends.Error.UnblockTargetBlockedOnPlatform,This user is blocked on another platform.
Feature.Friends.Error.UnblockTargetNotBlockedError,This user isn’t blocked—you're all set!
Feature.Friends.Error.UserBannedError,You are banned from performing this operation.
Feature.Friends.Error.UserBlockedError,You are blocked from performing this operation.
Feature.Friends.Error.UserNotPassedCaptcha,You have not passed the captcha.
Feature.Friends.Feature.Friends.Heading.AddFriends,
Feature.Friends.FriendingTooltipBody,Some friend requests may come from users who find you by your phone number. Make sure you know them before becoming friends.
Feature.Friends.Heading.Activities,Activities
Feature.Friends.Heading.FilterBy,Filter By
Feature.Friends.Heading.Friends,
Feature.Friends.Heading.MyConnections,My Friends
Feature.Friends.Label.AddConnectionVPC,"To add this Trusted Connection, you need parent permission."
Feature.Friends.Label.AddConnectionsHint,Connections make Roblox fun!
Feature.Friends.Label.AddConnectionsHintBody,Add people you already know or discover new Connections
Feature.Friends.Label.AddFriendVPC,"To add this trusted friend, you need parent permission."
Feature.Friends.Label.All,
Feature.Friends.Label.AllowContactsAccess,Allow access to your contacts to connect with friends on Roblox!
Feature.Friends.Label.Ask,Ask
Feature.Friends.Label.AskYourParent,
Feature.Friends.Label.Cancel,
Feature.Friends.Label.ConnectWithFriends,Connect With Friends
Feature.Friends.Label.ConnectedNumDays,Friends for {num} days
Feature.Friends.Label.ConnectedNumMonths,Friends for {num} months
Feature.Friends.Label.ConnectedNumYears,Friends for {num} years
Feature.Friends.Label.ConnectedOneDay,Friends for 1 day
Feature.Friends.Label.ConnectedOneMonth,Friends for 1 month
Feature.Friends.Label.ConnectedOneYear,Friends for 1 year
Feature.Friends.Label.ConnectionOwns,1 Connection owns
Feature.Friends.Label.ConnectionRecentlyPlayed,<b>1 Connection</b> recently played
Feature.Friends.Label.ConnectionRemoved,Connection Removed
Feature.Friends.Label.ConnectionRequest,Friend request
Feature.Friends.Label.ConnectionsCount,Connections ({connectionCount})
Feature.Friends.Label.ConnectionsOwn,{numberOfConnections} Connections own
Feature.Friends.Label.ConnectionsPlayed,{numberOfConnections} played
Feature.Friends.Label.ConnectionsRecentlyPlayed,<b>{numberOfConnections} Connections</b> recently played
Feature.Friends.Label.ContactsCaption,"To help you and your friends find each other on Roblox, Roblox will regularly sync your contacts and store which users you match with. You can change this any time in account settings."
Feature.Friends.Label.FAEEligibleBanner.Body,
Feature.Friends.Label.FewestInteractions,Fewest Interactions
Feature.Friends.Label.FindFriendsHintBody,Connect with friends you already know or discover new ones.
Feature.Friends.Label.Followed,Followed
Feature.Friends.Label.Follower,Follower
Feature.Friends.Label.Followers,Followers
Feature.Friends.Label.Following,Following
Feature.Friends.Label.FollowsYou,Follows You
Feature.Friends.Label.Frequent,Played together
Feature.Friends.Label.Friend,Friend
Feature.Friends.Label.FriendInvite,Invited you to be friends on Roblox
Feature.Friends.Label.FriendOwns,1 Friend owns
Feature.Friends.Label.FriendRecentlyPlayed,<b>1 Friend</b> recently played
Feature.Friends.Label.FriendRequest,
Feature.Friends.Label.FriendingTooltip,Friending Tip
Feature.Friends.Label.Friends,
Feature.Friends.Label.FriendsAreNowConnections,Friends are now Connections!
Feature.Friends.Label.FriendsHintBold,Let’s play!
Feature.Friends.Label.FriendsHintPlain,Start by adding a friend.
Feature.Friends.Label.FriendsOwn,{numberOfConnections} Friends own
Feature.Friends.Label.FriendsPlayed,
Feature.Friends.Label.FriendsRecentlyPlayed,<b>{numberOfConnections} Friends</b> recently played
Feature.Friends.Label.InGame,In-Experience
Feature.Friends.Label.IntroducingConnections,Introducing Connections
Feature.Friends.Label.JoinedInYear,Joined in {year}
Feature.Friends.Label.ManageFriendsList,Manage Your Friends List
Feature.Friends.Label.ManageFriendsListCaption,Review the friends you've interacted with least to keep your friends list up to date.
Feature.Friends.Label.MultipleMutuals,{numConnections} mutuals
Feature.Friends.Label.MutualConnection,1 mutual Connection
Feature.Friends.Label.MutualConnectionTitle,1 Mutual Connection
Feature.Friends.Label.MutualConnections,{numConnections} mutual Connections
Feature.Friends.Label.MutualConnectionsTitle,{numConnections} Mutual Connections
Feature.Friends.Label.MutualFriendTitle,1 mutual friend
Feature.Friends.Label.MutualFriends,Mutual Friends
Feature.Friends.Label.MutualFriendsTitle,{numConnections} mutual friends
Feature.Friends.Label.MyProfile,My Profile
Feature.Friends.Label.NewConnection,New Connection
Feature.Friends.Label.NewFriend,New Friend
Feature.Friends.Label.NewFriendRequestsMax,{maxRequestsCount}+
Feature.Friends.Label.NoFriendsYet,{name} doesn’t have any friends yet.
Feature.Friends.Label.NowTrusted,{username} is now a trusted friend
Feature.Friends.Label.OneMutual,1 mutual
Feature.Friends.Label.PYMK,People You May Know
Feature.Friends.Label.Pending,
Feature.Friends.Label.PlayedByUser,Played by <b>{name}</b>
Feature.Friends.Label.PlayedByUserAndOneOther,Played by <b>{name}</b> and <b>1 other Connection</b>
Feature.Friends.Label.PlayedByUserAndOneOther.FriendsRename,Played by <b>{name}</b> and <b>1 other friend</b>
Feature.Friends.Label.PlayedByUserAndOthers,Played by <b>{name}</b> and <b>{numOfOthers} other Connections</b>
Feature.Friends.Label.PlayedByUserAndOthers.FriendsRename,Played by <b>{name}</b> and <b>{numOfOthers} other friends</b>
Feature.Friends.Label.RenameInfoText,"Roblox Friends are now Connections. Add people you know as Connections to easily see who's online, start a Party, and play together. <br /><br />Now, age-checked users 13 and older can unlock expressive chat features with eligible Connections, with more features coming soon!"
Feature.Friends.Label.Request,Request
Feature.Friends.Label.SearchFriends,Search for Friends
Feature.Friends.Label.SearchPeople,Search People
Feature.Friends.Label.SentFromWithContext,Sent From {gameName}
Feature.Friends.Label.SingularMutualFriend,mutual friend
Feature.Friends.Label.Suggested,Suggested
Feature.Friends.Label.Unfollowed,Unfollowed
Feature.Friends.Label.UnlockVoice,Unlock Voice
Feature.Friends.Label.YouAreFollowing,You are following
Feature.Friends.Label.YourLinkedParent,Your linked parent
Feature.Friends.LinkText.LearnMore,
Feature.Friends.Message.DiscoverableSettings,Do you want to be recommended to Roblox users who have your phone number?
Feature.Friends.Message.EmptyState,"When your contacts become available, you’ll be able to find them in Add Friends."
Feature.Friends.Message.FloodLimitExceededError,You are performing this action too often. Please wait a minute and try again.
Feature.Friends.Message.FriendAdded,Friend added
Feature.Friends.Message.NameFromContacts,"When using Roblox, users with your phone number will be able to see your name as saved in their device."
Feature.Friends.Message.RevokedContacts,"To use this feature, go to Roblox in your device’s app settings and enable contacts."
Feature.Friends.Message.UploadContactsFailure,There was an issue loading contents. Try again later from the Add Friends page.
Feature.Friends.Message.ViewAndConnectHint,View Connection requests and add people you already know
Feature.Friends.Message.ViewAndConnectTooltip,View friend requests and connect with friends you already know.
Feature.Friends.Mutual,Mutual
Feature.Friends.Mutuals,Mutuals
Feature.Friends.OneMutualConnection,is a mutual Connection
Feature.Friends.OneMutualFriend,is a mutual friend
Feature.Friends.OneOtherMutualConnection,other mutual Connection
Feature.Friends.OneOtherMutualFriend,other mutual friend
Feature.Friends.PluralMutualConnections,are mutual Connections
Feature.Friends.PluralMutualFriends,are mutual friends
Feature.Friends.PluralOtherMutualConnections,other mutual Connections
Feature.Friends.PluralOtherMutualFriends,other mutual friends
Feature.Friends.Subtitle.ConnectionsEducation,"It’s easier to play and chat with Connections. You can remove Connection, block, or report at any time."
Feature.Friends.Subtitle.FriendsEducation,"It’s easier to play and chat with friends. You can unfriend, block, or report at any time."
Feature.Friends.TCEducation.Banner.Text,"Add Trusted Connections by QR code or Contacts to unlock Chat without filters, Party voice, and more."
Feature.Friends.TCEducation.Modal.TextIntro,"Roblox is more fun with people you know. Age-checked users you add through QR Code or Contacts will become Trusted Connections, unlocking extra perks, like:"
Feature.Friends.TCEducation.Modal.TextIntro.EighteenPlus,"As an aged-checked 18+ user, you can do more with age-checked 18+ Connections and your Trusted Connections."
Feature.Friends.TCEducation.Modal.TextOutro,New ways to add others as Trusted Connections are coming soon. Control who can contact you by managing your Connections.
Feature.Friends.TCEducation.Modal.TextOutro.EighteenPlus,"When you add another age-checked user via QR code or Contacts, they’ll become a Trusted Connection. More options coming soon."
Feature.Friends.TCEducation.Title,Add people you know
Feature.Friends.TCFeature.AndMore,and more to come
Feature.Friends.TCFeature.ChatWithoutFilters,Chat without filters
Feature.Friends.TCFeature.PartyVoice,Party voice
Feature.Friends.TFEducation.Banner.Text,"Add trusted friends by QR code or Contacts to unlock Chat without filters, Party voice, and more."
Feature.Friends.TFEducation.Modal.TextIntro,"Roblox is more fun with people you know. Age-checked users you add through QR Code or Contacts will become trusted friends, unlocking extra perks, like:"
Feature.Friends.TFEducation.Modal.TextIntro.EighteenPlus,"As an age-checked 18+ user, you can do more with age-checked 18+ friends and your trusted friends."
Feature.Friends.TFEducation.Modal.TextOutro,New ways to add others as trusted friends are coming soon. Control who can contact you by managing your friends.
Feature.Friends.TFEducation.Modal.TextOutro.EighteenPlus,"When you add another age-checked user via QR code or Contacts, they'll become a trusted friend. More options coming soon."
Feature.Friends.Text.IsPlaying,is playing
Feature.Friends.Text.NoConnections,"You haven't added any Connections yet. To get started, find and add Connections."
Feature.Friends.Text.NoFriends,
Feature.Friends.Title.TrustedFriendsExpiredLink,Link expired
Feature.Friends.Title.TrustedFriendsInvalidLink,Link isn't valid
Feature.Friends.TrustedConnection.AcceptTrustedRequest,Accept Trusted Connection
Feature.Friends.TrustedConnection.Action.RemoveTrustedConnection,Remove Trusted Connection
Feature.Friends.TrustedConnection.Label.AddTrustedConnection,Add Trusted Connection
Feature.Friends.TrustedConnection.Label.Trusted,
Feature.Friends.TrustedConnection.Toast.TrustedConnectionRemoved,Trusted Connection removed
Feature.Friends.TrustedFriend.AcceptTrustedRequest,Accept trusted friend
Feature.Friends.TrustedFriend.Action.RemoveTrustedFriend,Remove trusted friend
Feature.Friends.TrustedFriend.AddBack.Header,Trusted friend request
Feature.Friends.TrustedFriend.Info.Modal.Header,New trusted friend
Feature.Friends.TrustedFriend.Label.AddTrustedFriend,Add trusted friend
Feature.Friends.TrustedFriend.Label.AddTrustedFriends,Add trusted friends
Feature.Friends.TrustedFriend.Label.AddTrustedFriendsAltCapitalization,Add Trusted Friends
Feature.Friends.TrustedFriend.Toast.IsATrustedFriendNow,{name} is a trusted friend now
Feature.Friends.TrustedFriend.Toast.TrustedFriendRemoved,Trusted friend removed
Feature.Friends.TrustedFriend.Toast.TrustedFriendRequestSent,Trusted friend request sent
Feature.FriendsActivityFeed.Label.ScreenTitleNoUsername,Recent Activity
Feature.FriendsActivityFeed.Label.ScreenTitleWithUsername,{username}'s Recent Activity
Feature.FriendsActivityFeed.Label.ViewRecentActivity,View Recent Activity
Feature.FriendsActivityFeed.Timestamp.DaysAbbreviatedPlural,
Feature.FriendsActivityFeed.Timestamp.HoursAbbreviatedPlural,
Feature.FriendsActivityFeed.Timestamp.MinutesAbbreviatedPlural,
Feature.FriendsActivityFeed.Timestamp.Now,
Feature.FriendsActivityFeed.Timestamp.OneDayAbbreviated,
Feature.FriendsActivityFeed.Timestamp.OneHourAbbreviated,
Feature.FriendsActivityFeed.Timestamp.OneMinuteAbbreviated,
Feature.FriendsActivityFeed.Timestamp.OneWeekAbbreviated,
Feature.FriendsActivityFeed.Timestamp.WeeksAbbreviatedPlural,
Feature.FriendsMenu.Label.SearchForConnections,
Feature.FriendsMenu.Label.SelectedConnectionsCount,{numerator}/{denominator} Connections selected
Feature.FriendsMenu.Label.SelectedConnectionsCountNoLimit,{selectedCount} Connections selected
Feature.FriendsMenu.Label.SelectedFriendsCount,{numerator}/{denominator} friends selected
Feature.FriendsMenu.Label.SelectedFriendsCountNoLimit,{selectedCount} friends selected
Feature.GameDetails.Action.BuyRobux,
Feature.GameDetails.Action.Continue,
Feature.GameDetails.Action.CopyLink,
Feature.GameDetails.Action.CreatePrivateGame,Create Private Server
Feature.GameDetails.Action.GameDetails,
Feature.GameDetails.Action.GiveFeedback,Give feedback
Feature.GameDetails.Action.InviteFriends,
Feature.GameDetails.Action.JoinFriendsInGame,Join Friends
Feature.GameDetails.Action.NotInterested,Not interested
Feature.GameDetails.Action.PauseVideo,Pause Video
Feature.GameDetails.Action.PlayVideo,Play Video
Feature.GameDetails.Action.Refund,Request Refund
Feature.GameDetails.Action.Report,
Feature.GameDetails.Action.ReportAd,Report ad
Feature.GameDetails.Action.Undo,Undo
Feature.GameDetails.Action.Unlock,
Feature.GameDetails.Action.WhyThisAd,Why this ad
Feature.GameDetails.Heading.FeaturedSongs,Top Songs in {experienceName}
Feature.GameDetails.Heading.Media,Media
Feature.GameDetails.Heading.PurchaseGame,Unlock This Experience
Feature.GameDetails.Heading.Recommended,Recommended
Feature.GameDetails.Label.Age,
Feature.GameDetails.Label.By,
Feature.GameDetails.Label.Camera,Camera
Feature.GameDetails.Label.ChatFeatures,Chat Features
Feature.GameDetails.Label.Community,Community
Feature.GameDetails.Label.ContainsStrongLanguagePillWarning,Contains strong language
Feature.GameDetails.Label.ContentMaturity,Content Maturity
Feature.GameDetails.Label.Created,
Feature.GameDetails.Label.Developer,Developer
Feature.GameDetails.Label.DontLikeGame,Don't like this game
Feature.GameDetails.Label.DontLikeImage,Don't like this image
Feature.GameDetails.Label.Follow,Follow
Feature.GameDetails.Label.FriendsSeparator,", "
Feature.GameDetails.Label.Genre,Genre
Feature.GameDetails.Label.GenreAdventure,Adventure
Feature.GameDetails.Label.GenreAll,
Feature.GameDetails.Label.GenreBuilding,Building
Feature.GameDetails.Label.GenreComedy,Comedy
Feature.GameDetails.Label.GenreFPS,FPS
Feature.GameDetails.Label.GenreFighting,Fighting
Feature.GameDetails.Label.GenreInProgress,Currently showing the Roblox-assigned genre for this experience. Stay tuned as we design an improved genre system.
Feature.GameDetails.Label.GenreMedieval,Medieval
Feature.GameDetails.Label.GenreMilitary,Military
Feature.GameDetails.Label.GenreNaval,Naval
Feature.GameDetails.Label.GenreRPG,RPG
Feature.GameDetails.Label.GenreSciFi,Sci-Fi
Feature.GameDetails.Label.GenreUnderConstruction,Experience genres are currently under construction and not available. Stay tuned as we design an improved genre system.
Feature.GameDetails.Label.GenreWestern,Western
Feature.GameDetails.Label.Group,
Feature.GameDetails.Label.InappropriateContent,Inappropriate content
Feature.GameDetails.Label.LabelGenreHorror,Horror
Feature.GameDetails.Label.LabelGenreSports,Sports
Feature.GameDetails.Label.LabelGenreTownAndCity,Town and City
Feature.GameDetails.Label.LearnMore,Learn More
Feature.GameDetails.Label.LowercaseNumberPlaying,{numActivePlayers} active
Feature.GameDetails.Label.Maturity,Maturity
Feature.GameDetails.Label.MaxPlayers,Server Size
Feature.GameDetails.Label.Microphone,Microphone
Feature.GameDetails.Label.NineAndOver,Ages 9+
Feature.GameDetails.Label.No,
Feature.GameDetails.Label.None,
Feature.GameDetails.Label.NotSupported,Not Supported
Feature.GameDetails.Label.PassesAndGear,Passes & Gear
Feature.GameDetails.Label.Playing,
Feature.GameDetails.Label.ProvideFeedbackTitle,Provide Feedback
Feature.GameDetails.Label.Rating,Rating
Feature.GameDetails.Label.ReportAbuse,Report Abuse
Feature.GameDetails.Label.Servers,Servers
Feature.GameDetails.Label.SomethingElse,Something else
Feature.GameDetails.Label.Store,Store
Feature.GameDetails.Label.Subgenre,Subgenre
Feature.GameDetails.Label.Supported,Supported
Feature.GameDetails.Label.TellUsMorePlaceholder,Tell us more
Feature.GameDetails.Label.TooRepetitive,Too repetitive
Feature.GameDetails.Label.Unavailable,
Feature.GameDetails.Label.Updated,
Feature.GameDetails.Label.Upvoted,Upvoted
Feature.GameDetails.Label.Visits,
Feature.GameDetails.Label.VoiceChat,
Feature.GameDetails.Label.VoiceEnabled,Voice Enabled
Feature.GameDetails.Label.Votes,{votes} Votes
Feature.GameDetails.Label.WhyThisAd,Why this ad?
Feature.GameDetails.Label.Yes,
Feature.GameDetails.Message.AdPreferences,Ads Preferences
Feature.GameDetails.Message.AnonymousFeedbackTermsOfUse,Responses are shared anonymously and constitute as Feedback per the {underlineStart}Roblox Terms of Use{underlineEnd}.
Feature.GameDetails.Message.BuyMoreRobuxToPurchaseGameV2,You need {shortfallPrice} more Robux to unlock access to {gameName}. Would you like to purchase more Robux?
Feature.GameDetails.Message.ExternalLinkWarning,"By clicking ""Continue"", you will be redirected to a website that is not owned or operated by Roblox. They may have different terms and privacy policies."
Feature.GameDetails.Message.HelpImproveExperience,Help us improve your experience
Feature.GameDetails.Message.HidingExperienceQuestion,Why are you hiding this experience?
Feature.GameDetails.Message.LeavingRobloxTitle,Leaving Roblox
Feature.GameDetails.Message.PurchaseGame,Unlock access to {gameName} for R${X}?
Feature.GameDetails.Message.PurchaseGameV2,Unlock access to {gameName} for {X} Robux?
Feature.GameDetails.Message.SponsoredDisclosure.Error,The sponsorship information could not be displayed due to a temporary error.
Feature.GameDetails.Message.SponsoredDisclosure.O18NonPersonalizedNoLink,"You are seeing this sponsored content based on non-personalized factors such as device info, location, and age to serve you appropriate content. The experience Creator is {CreatorName}. The sponsorship was paid for by {PayerName}. To learn more, please visit the ""Privacy & Content Maturity"" page under Settings in your account, here:"
Feature.GameDetails.Message.SponsoredDisclosure.O18PersonalizedNoLink,"You are seeing this sponsored content based on different factors such as your location, device info, age, and platform behavior, to serve you relevant content. The experience Creator is {CreatorName}. The sponsorship was paid for by {PayerName}. To learn more, please visit the ""Privacy & Content Maturity"" page under Settings in your account, here:"
Feature.GameDetails.Message.SponsoredDisclosure.U18,"You are seeing this sponsored content based on non-personalized factors such as device info, location, and age to serve you appropriate content. The experience Creator is {CreatorName}. The sponsorship was paid for by {PayerName}."
Feature.GameDetails.Message.SponsoredDisclosureNoUniverse.O18NonPersonalNoLink,"You are seeing this sponsored content based on non-personalized factors such as device info, location, and age to serve you appropriate content. The sponsorship was paid for by {PayerName}. To learn more, please visit the ""Privacy & Content Maturity"" page under Settings in your account, here:"
Feature.GameDetails.Message.SponsoredDisclosureNoUniverse.O18PersonalizedNoLink,"You are seeing this sponsored content based on different factors such as your location, device info, age, and platform behavior, to serve you relevant content. The sponsorship was paid for by {PayerName}. To learn more, please visit the ""Privacy & Content Maturity"" page under Settings in your account, here:"
Feature.GameDetails.Message.SponsoredDisclosureNoUniverse.U18,"You are seeing this sponsored content based on non-personalized factors such as device info, location, and age to serve you appropriate content. The sponsorship was paid for by {PayerName}."
Feature.GameDetails.Message.SuggestLessOften,We’ll suggest this less often
Feature.GameDetails.RatingPercentOnly,{percentRating}% Rating
Feature.GameDetails.Toast.LinkCopied,
Feature.GameFollows.LabelNotifications,Notify
Feature.GameFollows.TooltipFollowLimitReached,Limit reached. Please unfollow other experiences to follow this one.
Feature.GameFollows.TooltipNotificationsButtonDescription,Turn on notifications so you don't miss out on activity
Feature.GameFollows.TooltipNotificationsLimitReached,Limit reached. Please turn off notifications for other experiences first.
Feature.GameFollows.TooltipTurnedOffNotifications,Notifications turned off for {experienceName}
Feature.GameFollows.TooltipTurnedOnNotifications,Notifications turned on for {experienceName}
Feature.GamePage.Action.BackToTop,Back to top
Feature.GamePage.Label.Ad,
Feature.GamePage.Label.Sponsored,
Feature.GamePage.Label.SponsoredDisclosure,"Sponsored Items are paid for by Creators. For EU users, they may be shown to you based on general information about your device type, location, and demographics. Outside of the EU, ads may also be shown based on additional information."
Feature.GamePage.LabelCancelField,
Feature.GamePage.LabelNoSearchResults,No Results Found
Feature.GamePage.LabelSearchInsteadForPlayersNamed,Search instead for people named
Feature.GamePage.LabelShowingResultsFor,Showing results for
Feature.GamePage.QuickLaunch.LaunchError.ContextualPlayabilityUnverifiedSeventeenPlusUser,This experience is unavailable due to your age verification status.
Feature.GamePage.QuickLaunch.LaunchError.GuestProhibited,Guests cannot join this experience.
