Key,Value
Feature.Durables.Filter.Title,Lorem ipsum
Feature.Durables.InfoModal.Description,
Feature.Durables.InfoModal.Title,
Feature.Durables.ItemDetails.WearTimeOptions.Button.Infinite,
Feature.Durables.ItemDetails.WearTimeOptions.Title,
Feature.DynamicUI.Translation.Reporting.IllegalContentEUBody,"Чтобы сообщить о незаконном контенте в соответствии с определением Закона о цифровых услугах (ЕС), посети: https://www.roblox.com/illegal-content-reporting"
Feature.EmptyStatePage.Message.NoInternet,Нет подключения к интернету
Feature.EnhancedVideo.Label.Ad,Реклама
Feature.ExperienceDetails.AskYourParentModal.Action.AskNow,
Feature.ExperienceDetails.AskYourParentModal.Action.Cancel,
Feature.ExperienceDetails.AskYourParentModal.Label.Body,"Чтобы присоединиться к этому плейсу, необходимо разрешение родителя."
Feature.ExperienceDetails.AskYourParentModal.Label.Title,
Feature.ExperienceDetails.Body.DescriptionTitle,Описание
Feature.ExperienceDetails.Body.NotesTitle,Примечание
Feature.ExperienceDetails.Body.StatsInfoTitle,Статистика и информация
Feature.ExperienceDetails.Label.NotPlayable,Нельзя играть
Feature.ExperienceDetails.PlayButtonText.ActionNeeded,
Feature.ExperienceDetails.PlayButtonText.Buy,
Feature.ExperienceDetails.PlayButtonText.Unavailable,
Feature.ExperienceDetails.RestrictedUnplayableModal.Action.Ok,
Feature.ExperienceDetails.RestrictedUnplayableModal.Label.Body,Только пользователи в возрасте от 17 лет имеют доступ к закрытым плейсам.
Feature.ExperienceDetails.RestrictedUnplayableModal.Label.Title,Содержание ограничено
Feature.ExperienceDetails.UnplayableError.AccountRestricted,Этот плейс не доступен из-за настройки зрелости контента
Feature.ExperienceDetails.UnplayableError.ComplianceBlocked,В настоящее время этот плейс недоступен
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityAgeGated,Этот плейс не доступен из-за возрастных ограничений
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityAgeGatedByDescriptor,
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityAgeRecommendationParentalControls,"Чтобы присоединиться к этому плейсу, обнови настройки зрелости контента."
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityExperienceBlockedParentalControls,"Твой родитель заблокировал этот плейс. Чтобы присоединиться к этому плейсу, попроси у своего родителя установить разрешение в настройках."
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityRegionalAvailability,В настоящее время этот плейс недоступен в твоём регионе
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityRegionalCompliance,
Feature.ExperienceDetails.UnplayableError.ContextualPlayabilityUnrated,"Этот плейс недоступен, потому что у него нет оценок"
Feature.ExperienceDetails.UnplayableError.DeviceRestrictedCustom,Этот плейс недоступен на: {device}
Feature.ExperienceDetails.UnplayableError.DeviceRestrictedDefault,В настоящее время этот плейс недоступен на твоём устройстве
Feature.ExperienceDetails.UnplayableError.GameUnapproved,
Feature.ExperienceDetails.UnplayableError.IncorrectConfiguration,
Feature.ExperienceDetails.UnplayableError.InsufficientPermissionFriendsOnly,У тебя нет доступа к этому плейсу
Feature.ExperienceDetails.UnplayableError.InsufficientPermissionGroupOnly,
Feature.ExperienceDetails.UnplayableError.PlaceHasNoPublishedVersion,
Feature.ExperienceDetails.UnplayableError.TemporarilyUnavailable,
Feature.ExperienceDetails.UnplayableError.UnderReview,В настоящее время этот плейс проходит проверку
Feature.ExperienceDetails.UnplayableError.UniverseRootPlaceIsPrivate,Этот плейс имеет закрытый доступ
Feature.ExperienceDetails.UnplayableError.UnplayableOther,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Action.Cancel,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Action.GoToSettings,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Console.Action.Ok,
Feature.ExperienceDetails.UpdateMaturitySettingModal.Console.Label.Body,"Чтобы присоединиться к этому плейсу, обнови настройки зрелости контента в сети или на устройстве-компаньоне."
Feature.ExperienceDetails.UpdateMaturitySettingModal.Console.Label.Title,Контент недоступен
Feature.ExperienceDetails.UpdateMaturitySettingModal.Label.Body,"Чтобы получить доступ к этому плейсу, обнови настройки зрелости контента."
Feature.ExperienceDetails.UpdateMaturitySettingModal.Label.Title,
Feature.FaceChat.Subtitle.FeatureDisabled,Анимация лица временно недоступна. Повтори попытку позже.
Feature.FaceChat.Subtitle.UnableToAccessCamera,"Чтобы анимировать аватар с помощью камеры, перейди в настройки операционной системы, чтобы разрешить использование камеры"
Feature.Favorites.Label.Favorite,
Feature.Favorites.Label.Favorited,
Feature.Friends.Action.AcceptFriend,Принять друга
Feature.Friends.Action.AccountDeleted,Аккаунт удалён
Feature.Friends.Action.Add,
Feature.Friends.Action.Block,
Feature.Friends.Action.Close,
Feature.Friends.Action.ConnectionAdded,Контакт добавлен
Feature.Friends.Action.ConnectionRequestSent,Запрос на добавление в контакты отправлен
Feature.Friends.Action.EditProfile,Изменить профиль
Feature.Friends.Action.FindFriends,
Feature.Friends.Action.FriendAdded,
Feature.Friends.Action.FriendRemoved,Друг удалён
Feature.Friends.Action.FriendRequestSent,Запрос дружбы отправлен
Feature.Friends.Action.GetStarted,Начало работы
Feature.Friends.Action.GoToAddFriends,Перейти в «Добавить друзей»
Feature.Friends.Action.InviteFriends,Пригласи своих контактов стать друзьями в Roblox.
Feature.Friends.Action.InviteProviderFriends,Пригласить друзей из: {provider}
Feature.Friends.Action.PendingRequest,Запрос в обработке
Feature.Friends.Action.ShowMore,
Feature.Friends.Action.Unblock,Разблокировать
Feature.Friends.Action.Unfriend,Удалить из друзей
Feature.Friends.Action.ViewPlatformProfile,Просмотреть карту игрока
Feature.Friends.Button.GotIt,
Feature.Friends.Description.ContactsModal,"Твои контакты есть в Roblox! Добавь их в друзья, чтобы увидеть их полные аватары и профили. Перейди на страницу «Добавить друзей», чтобы увидеть больше людей, которых ты можешь знать."
Feature.Friends.Description.FoundFromContactImporter,Отправлено от импортера контактов
Feature.Friends.Description.FromContacts,Из контактов
Feature.Friends.Description.FromContactsV2,{contactName} из контактов
Feature.Friends.Description.FromQrCode,Из QR-кода
Feature.Friends.Error.AlreadyFriendError,Этот пользователь уже добавлен.
Feature.Friends.Error.DefaultFriendingError,Не удаётся отправить запрос на дружбу. Повтори попытку позже.
Feature.Friends.Error.InvalidNicknameError,У этого пользователя неверный никнейм.
Feature.Friends.Error.InvalidTargetUserError,Этот пользователь недействителен или не существует.
Feature.Friends.Error.MaxFriendsError,Количество друзей достигло максимума.
Feature.Friends.Error.ParentalControlUnblockError,Ваш родитель заблокировал этого пользователя. Попроси своего родителя разблокировать этого пользователя в настройках.
Feature.Friends.Error.TargetAlreadyBlockedError,Этот пользователь уже заблокирован.
Feature.Friends.Error.UnauthorizedError,Нужна авторизация для выполнения этого действия.
Feature.Friends.Error.UnblockTargetBlockedOnPlatform,Этот пользователь заблокирован на другой платформе.
Feature.Friends.Error.UnblockTargetNotBlockedError,Этот пользователь не заблокирован.
Feature.Friends.Error.UserBannedError,Невозможно выполнить эту операцию в связи с блокировкой.
Feature.Friends.Error.UserBlockedError,
Feature.Friends.Error.UserNotPassedCaptcha,Капча не пройдена
Feature.Friends.Feature.Friends.Heading.AddFriends,
Feature.Friends.FriendingTooltipBody,"Некоторые запросы в друзья могут поступать от пользователей, нашедших тебя по номеру телефона. Убедись, что вы знакомы, прежде чем стать друзьями."
Feature.Friends.Heading.FilterBy,Фильтр по
Feature.Friends.Heading.MyConnections,Мои контакты
Feature.Friends.Label.AddConnectionsHint,С контактами Roblox веселее!
Feature.Friends.Label.AddConnectionsHintBody,Добавь знакомых или найди новые контакты
Feature.Friends.Label.All,
Feature.Friends.Label.AllowContactsAccess,"Разреши доступ к своим контактам, чтобы связаться с друзьями в Roblox!"
Feature.Friends.Label.Cancel,
Feature.Friends.Label.ConnectWithFriends,Объединяйся с друзьями
Feature.Friends.Label.ConnectedNumDays,В контакте {num} дн.
Feature.Friends.Label.ConnectedNumMonths,В контакте {num} мес.
Feature.Friends.Label.ConnectedNumYears,В контакте {num} лет
Feature.Friends.Label.ConnectedOneDay,В контакте 1 день
Feature.Friends.Label.ConnectedOneMonth,В контакте 1 месяц
Feature.Friends.Label.ConnectedOneYear,В контакте 1 год
Feature.Friends.Label.ConnectionRemoved,Контакт удалён
Feature.Friends.Label.ConnectionRequest,
Feature.Friends.Label.ConnectionsCount,Контакты ({connectionCount})
Feature.Friends.Label.ContactsCaption,"Чтобы помочь тебе и твоим друзьям найти друг друга в Roblox, Roblox регулярно синхронизирует твои контакты и хранит подходящих тебе пользователей. Ты можешь изменить это в любое время в настройках аккаунта."
Feature.Friends.Label.FewestInteractions,Меньше взаимодействий
Feature.Friends.Label.FindFriendsHintBody,Общайся со своими друзьями или заведи новых!
Feature.Friends.Label.Follower,Подписчик
Feature.Friends.Label.Followers,Подписчики
Feature.Friends.Label.Following,
Feature.Friends.Label.FollowsYou,
Feature.Friends.Label.Frequent,Сыграно вместе
Feature.Friends.Label.Friend,Друг
Feature.Friends.Label.FriendInvite,Приглашает тебя стать друзьями в Roblox
Feature.Friends.Label.FriendRequest,
Feature.Friends.Label.FriendingTooltip,Совет!
Feature.Friends.Label.Friends,
Feature.Friends.Label.InGame,
Feature.Friends.Label.IntroducingConnections,Представляем контакты
Feature.Friends.Label.JoinedInYear,Год присоединения: {year}
Feature.Friends.Label.ManageFriendsList,Управление списком друзей
Feature.Friends.Label.ManageFriendsListCaption,"Просмотри друзей, с которыми ты общался меньше всего, чтобы поддерживать список друзей в актуальном состоянии."
Feature.Friends.Label.MutualConnection,1 общий контакт
Feature.Friends.Label.MutualConnections,Общих контактов: {numConnections}
Feature.Friends.Label.MutualFriends,Общие друзья:
Feature.Friends.Label.MyProfile,
Feature.Friends.Label.NewConnection,Новый контакт
Feature.Friends.Label.NewFriendRequestsMax,{maxRequestsCount}+
Feature.Friends.Label.PYMK,Возможно вы знакомы
Feature.Friends.Label.Pending,
Feature.Friends.Label.Request,Запрос
Feature.Friends.Label.SearchFriends,Поиск друзей
Feature.Friends.Label.SearchPeople,
Feature.Friends.Label.SentFromWithContext,Отправлено из: {gameName}
Feature.Friends.Label.SingularMutualFriend,общий друг
Feature.Friends.Label.Suggested,Рекомендуемый
Feature.Friends.Label.Unfollowed,Подписка отменена
Feature.Friends.Label.UnlockVoice,Включить голосовой чат
Feature.Friends.Label.YouAreFollowing,Подписка
Feature.Friends.LinkText.LearnMore,
Feature.Friends.Message.DiscoverableSettings,"Хочешь, чтобы мы рекомендовали тебя другим пользователям Roblox, у которых есть твой номер телефона?"
Feature.Friends.Message.EmptyState,"Когда твои контакты станут доступны, ты сможешь найти их в разделе «Добавить друзей»."
Feature.Friends.Message.FloodLimitExceededError,Ты слишком часто выполняешь это действие. Немного подожди и попробуй снова.
Feature.Friends.Message.NameFromContacts,"При использовании Roblox пользователи с твоим номером телефона смогут видеть твоё имя, сохранённое на устройстве."
Feature.Friends.Message.RevokedContacts,"Чтобы использовать эту функцию, перейди в Roblox в настройках своего устройства и включи контакты."
Feature.Friends.Message.UploadContactsFailure,Произошла ошибка при загрузке содержимого. Повтори попытку позже на странице «Добавить друзей».
Feature.Friends.Message.ViewAndConnectHint,Просмотреть запросы на добавление в контакты и добавить знакомых
Feature.Friends.Message.ViewAndConnectTooltip,Просмотреть запросы на добавление в друзья и добавить знакомых.
Feature.Friends.OneMutualConnection,общий контакт
Feature.Friends.OneMutualFriend,— общий друг
Feature.Friends.OneOtherMutualConnection,другой общий контакт
Feature.Friends.OneOtherMutualFriend,
Feature.Friends.PluralMutualConnections,общие контакты 
Feature.Friends.PluralMutualFriends,— общие друзья
Feature.Friends.PluralOtherMutualConnections,другие общие контакты 
Feature.Friends.PluralOtherMutualFriends,
Feature.Friends.Subtitle.ConnectionsEducation,"Проще играть и общаться с контактами. Ты можешь в любое время удалить контакт, заблокировать или пожаловаться на него."
Feature.Friends.Subtitle.FriendsEducation,
Feature.Friends.TCEducation.Banner.Text,"Добавляй доверенные контакты с помощью QR-кода или через контакты, чтобы разблокировать чат без фильтров, голосовой чат команды и многое другое."
Feature.Friends.TCEducation.Modal.TextOutro,"Скоро появятся новые способы добавления пользователей в список доверенных контактов. Управляй тем, кто может связаться с тобой, управляя своими контактами."
Feature.Friends.TCEducation.Title,Добавить знакомых
Feature.Friends.TCFeature.AndMore,и многое другое
Feature.Friends.TCFeature.ChatWithoutFilters,Чат без фильтров
Feature.Friends.TCFeature.PartyVoice,Голосовое общение команды
Feature.Friends.Text.NoConnections,"Ни одного контакта не добавлено. Чтобы начать, найди и добавь контакты."
Feature.Friends.Text.NoFriends,"Друзья не добавлены. Чтобы начать, найди и добавь друзей в Roblox."
Feature.Friends.TrustedConnection.Action.RemoveTrustedConnection,Удалить доверенный контакт
Feature.Friends.TrustedConnection.Label.AddTrustedConnection,Добавить доверенный контакт
Feature.Friends.TrustedConnection.Toast.TrustedConnectionRemoved,Доверенный контакт удалён
Feature.FriendsMenu.Label.SearchForConnections,
Feature.FriendsMenu.Label.SelectedConnectionsCountNoLimit,Выбрано контактов: {selectedCount}
Feature.FriendsMenu.Label.SelectedFriendsCount,Выбрано друзей: {numerator}/{denominator}
Feature.FriendsMenu.Label.SelectedFriendsCountNoLimit,Выбрано друзей: {selectedCount}
Feature.GameDetails.Action.BuyRobux,
Feature.GameDetails.Action.Continue,
Feature.GameDetails.Action.CopyLink,
Feature.GameDetails.Action.CreatePrivateGame,Создать частный сервер
Feature.GameDetails.Action.GiveFeedback,Оставить обратную связь
Feature.GameDetails.Action.InviteFriends,
Feature.GameDetails.Action.JoinFriendsInGame,Присоединиться к друзьям
Feature.GameDetails.Action.NotInterested,Не интересует
Feature.GameDetails.Action.Refund,Запросить возврат
Feature.GameDetails.Action.Report,
Feature.GameDetails.Action.Undo,Отменить
Feature.GameDetails.Action.Unlock,
Feature.GameDetails.Heading.FeaturedSongs,Топ-песен в {experienceName}
Feature.GameDetails.Heading.Media,Медиа
Feature.GameDetails.Heading.PurchaseGame,Открыть этот плейс
Feature.GameDetails.Heading.Recommended,Рекомендуемые
Feature.GameDetails.Label.Age,
Feature.GameDetails.Label.By,
Feature.GameDetails.Label.Camera,Камера
Feature.GameDetails.Label.ChatFeatures,Функции чата
Feature.GameDetails.Label.Community,Сообщество
Feature.GameDetails.Label.ContainsStrongLanguagePillWarning,Содержит нецензурную лексику
Feature.GameDetails.Label.ContentMaturity,Зрелость контента
Feature.GameDetails.Label.Created,Дата создания
Feature.GameDetails.Label.Developer,Разработчик
Feature.GameDetails.Label.DontLikeGame,Не нравится эта игра
Feature.GameDetails.Label.DontLikeImage,Не нравится это изображение
Feature.GameDetails.Label.Follow,Отслеживать
Feature.GameDetails.Label.FriendsSeparator,", "
Feature.GameDetails.Label.Genre,Жанр
Feature.GameDetails.Label.GenreAdventure,Приключения
Feature.GameDetails.Label.GenreAll,
Feature.GameDetails.Label.GenreBuilding,Строительство
Feature.GameDetails.Label.GenreComedy,Юмор
Feature.GameDetails.Label.GenreFPS,Шутеры (FPS)
Feature.GameDetails.Label.GenreFighting,Файтинги
Feature.GameDetails.Label.GenreInProgress,"В настоящее время показывается жанр для этого плейса. Оставайся на связи, пока мы создаём улучшенную жанровую систему."
Feature.GameDetails.Label.GenreMedieval,Средние века
Feature.GameDetails.Label.GenreMilitary,Военные
Feature.GameDetails.Label.GenreNaval,Морские
Feature.GameDetails.Label.GenreRPG,RPG
Feature.GameDetails.Label.GenreSciFi,Науч. фантастика
Feature.GameDetails.Label.GenreUnderConstruction,"В настоящее время жанры находятся в разработке и не доступны. Оставайся на связи, пока мы создаём улучшенную жанровую систему."
Feature.GameDetails.Label.GenreWestern,Вестерн
Feature.GameDetails.Label.Group,
Feature.GameDetails.Label.InappropriateContent,Недопустимое содержимое
Feature.GameDetails.Label.LabelGenreHorror,Ужастики
Feature.GameDetails.Label.LabelGenreSports,Спорт
Feature.GameDetails.Label.LabelGenreTownAndCity,Города
Feature.GameDetails.Label.LearnMore,
Feature.GameDetails.Label.Maturity,Зрелость
Feature.GameDetails.Label.MaxPlayers,Размер сервера
Feature.GameDetails.Label.Microphone,Микрофон
Feature.GameDetails.Label.NineAndOver,Возраст 9+
Feature.GameDetails.Label.No,
Feature.GameDetails.Label.None,
Feature.GameDetails.Label.NotSupported,Не поддерживается
Feature.GameDetails.Label.PassesAndGear,Пропуски и снаряжение
Feature.GameDetails.Label.Playing,Активно
Feature.GameDetails.Label.ProvideFeedbackTitle,Оставить отзыв
Feature.GameDetails.Label.Rating,Рейтинг
Feature.GameDetails.Label.ReportAbuse,Сообщить о нарушении
Feature.GameDetails.Label.Servers,Серверы
Feature.GameDetails.Label.SomethingElse,Что-то ещё
Feature.GameDetails.Label.Store,
Feature.GameDetails.Label.Subgenre,Поджанр
Feature.GameDetails.Label.Supported,Поддерживается
Feature.GameDetails.Label.TellUsMorePlaceholder,Расскажи подробнее
Feature.GameDetails.Label.TooRepetitive,Потворяется слишком часто
Feature.GameDetails.Label.Unavailable,
Feature.GameDetails.Label.Updated,Обновлено
Feature.GameDetails.Label.Upvoted,Одобренный пользователями
Feature.GameDetails.Label.Visits,Посещения
Feature.GameDetails.Label.VoiceChat,
Feature.GameDetails.Label.VoiceEnabled,Голосовой чат включён
Feature.GameDetails.Label.Votes,Голоса: {votes}
Feature.GameDetails.Label.Yes,
Feature.GameDetails.Message.AnonymousFeedbackTermsOfUse,Ответы публикуются анонимно и считаются обратной связью в соответствии с {underlineStart}Условиями использования Roblox{underlineEnd}.
Feature.GameDetails.Message.BuyMoreRobuxToPurchaseGameV2,"Не хватает {shortfallPrice} Robux, чтобы разблокировать доступ к {gameName}. Приобрести больше Robux?"
Feature.GameDetails.Message.ExternalLinkWarning,"Нажав «Продолжить», ты перейдёшь на сайт, не принадлежащий Roblox. Он регулируется другими Условиями использования и другой Политикой конфиденциальности."
Feature.GameDetails.Message.HelpImproveExperience,Помоги улучшить твоё взаимодействие с Roblox
Feature.GameDetails.Message.HidingExperienceQuestion,Почему ты скрываешь этот плейс?
Feature.GameDetails.Message.LeavingRobloxTitle,Ты покидаешь Roblox
Feature.GameDetails.Message.PurchaseGame,Разблокировать доступ к игре {gameName} за {X} Robux?
Feature.GameDetails.Message.PurchaseGameV2,
Feature.GameDetails.Message.SuggestLessOften,Мы будем предлагать это реже
Feature.GameDetails.RatingPercentOnly,Рейтинг {percentRating}%
Feature.GameDetails.Toast.LinkCopied,
Feature.GameFollows.LabelNotifications,
Feature.GameFollows.TooltipFollowLimitReached,"Достигнут лимит. Отпишись от других плейсов, чтобы подписаться на этот."
Feature.GameFollows.TooltipNotificationsButtonDescription,"Включи уведомления, чтобы ничего не пропустить"
Feature.GameFollows.TooltipNotificationsLimitReached,Достигнут лимит. Сначала отключи уведомления для других плейсов.
Feature.GameFollows.TooltipTurnedOffNotifications,Уведомления отключены для плейса {experienceName}
Feature.GameFollows.TooltipTurnedOnNotifications,Уведомления включены для плейса {experienceName}
Feature.GamePage.Action.BackToTop,Наверх
Feature.GamePage.Label.Sponsored,
Feature.GamePage.Label.SponsoredDisclosure,"Спонсируемые предметы оплачиваются создателями. Для пользователей ЕС они могут быть показаны на основе общей информации о типе устройства, местоположении и демографии. За пределами ЕС реклама может быть также показана на основе дополнительной информации."
Feature.GamePage.LabelCancelField,
Feature.GamePage.LabelNoSearchResults,Нет результатов
Feature.GamePage.LabelSearchInsteadForPlayersNamed,Искать для названных людей
Feature.GamePage.LabelShowingResultsFor,Результаты поиска по запросу
Feature.GamePage.QuickLaunch.LaunchError.ContextualPlayabilityUnverifiedSeventeenPlusUser,Этот плейс недоступен в связи со статусом подтверждения возраста.
Feature.GamePage.QuickLaunch.LaunchError.GuestProhibited,Гости не могут присоединиться к этой игре.
Feature.GamePage.QuickLaunch.LaunchError.PurchaseRequired,Необходимо оплатить вход в этот плейс.
Feature.GamePage.QuickLaunch.LaunchError.RequestFailed,Ошибка запроса сети.
Feature.GamePage.QuickLaunch.LaunchError.TemporarilyUnavailable,Сейчас невозможно зайти в этот плейс.
Feature.GamePass.Heading.PassesForThisGame,Пропуска
Feature.GamepadDisconnect.Label.Message,"Контроллер для пользователя ""%s"" был отключён. Нажми '%s' на контроллере, который хочешь использовать."
Feature.GamepadDisconnect.Label.MessageGeneric,Контроллер для пользователя «%s» был отключён. Подключи контроллер.
Feature.GamepadDisconnect.Label.Title,Отсутствующий контроллер
Feature.Groups.Action.Cancel,
Feature.Groups.Action.CancelRequest,Отменить запрос
Feature.Groups.Action.Close,
Feature.Groups.Action.Continue,
Feature.Groups.Action.CreateGroup,Создать сообщество
Feature.Groups.Action.Follow,Подписаться
Feature.Groups.Action.JoinGroup,
Feature.Groups.Action.LeaveGroup,Покинуть сообщество
Feature.Groups.Action.MakePrimary,Сделать основным
Feature.Groups.Action.More,больше
Feature.Groups.Action.RemovePrimary,Удалить основную
Feature.Groups.Action.SeeAll,Смотреть все
Feature.Groups.Action.Unfollow,Отписаться
Feature.Groups.Action.ViewGroup,Просмотреть сообщество
Feature.Groups.Description.PremiumMaxGroups,Ты состоишь в максимальном количестве сообществ.
Feature.Groups.Description.RequiresAccountTenureTooltipOneDay,Невозможно присоединиться. Для вступления в это сообщество аккаунт должен быть создан не менее 1 дня назад.
Feature.Groups.Description.RequiresAccountTenureTooltipOneMonth,Невозможно присоединиться. Для вступления в это сообщество аккаунт должен быть создан не менее 30 дней назад.
Feature.Groups.Description.RequiresAccountTenureTooltipOneWeek,Невозможно присоединиться. Для вступления в это сообщество аккаунт должен быть создан не менее 7 дней назад.
Feature.Groups.Description.RequiresAccountTenureTooltipThreeDays,Невозможно присоединиться. Для вступления в это сообщество аккаунт должен быть создан не менее 3 дней назад.
Feature.Groups.Description.RequiresAccountTenureTooltipThreeMonths,Невозможно присоединиться. Для вступления в это сообщество аккаунт должен быть создан не менее 90 дней назад.
Feature.Groups.Heading.Community,
Feature.Groups.Heading.Followers,
Feature.Groups.Heading.Groups,
Feature.Groups.Heading.Members,
Feature.Groups.Heading.MyGroups,Мои сообщества
Feature.Groups.Heading.Primary,Основная
Feature.Groups.Heading.SocialLinksNew,Ссылки на соцсети
Feature.Groups.Heading.SocialMedia,Соцсети
Feature.Groups.Heading.VerificationRequired,Требуется подтверждение аккаунта
Feature.Groups.Heading.Videos,Видео
Feature.Groups.Label.ByOwnerWithFormat,Автор: {ownerName}
Feature.Groups.Label.GroupClosed,Сообщество закрыто
Feature.Groups.Label.GroupLocked,Это сообщество было заблокировано
Feature.Groups.Label.Member,Участник
Feature.Groups.Label.Owned,Владелец
Feature.Groups.Label.PreviousNames,Предыдущие имена
Feature.Groups.Label.SearchMyGroups,Поиск по сообществам
Feature.Groups.Message.BannedFromGroup,Тебя заблокировали в этом сообществе.
Feature.Groups.Message.GroupClosed,Вы не можете вступить в закрытое коммьюнити.
Feature.Groups.Message.LoadGroupListError,Не удалось загрузить список сообщества.
Feature.Groups.Message.NoGroupsFound,Сообщества не найдены.
Feature.Groups.Message.NotInAnyGroups,Ты не состоишь в сообществах.
Feature.Groups.Message.PinLocked,Ты не можешь выполнить это действие с заблокированным ПИН-кодом. Разблокируй ПИН-код на странице «Настройки аккаунта».
Feature.Groups.Modal.ContentTextHigh,"Подтверди свой аккаунт, чтобы присоединиться к сообществу.

1. Перейди в Информация об аккаунте > Подтвердить возраст
2. Заверши процесс проверки"
Feature.Groups.Modal.ContentTextLow,"Подтверди свой аккаунт, чтобы вступить в сообщество.

1. Перейди к Информации об аккаунте
2. Выбери способ подтверждения:
    - Добавить номер телефона 
    - Добавить эл. почту
    - Подтвердить возраст
3. Звершить процесс проверки"
Feature.Groups.Modal.ContentTextMedium,"Подтверди свой аккаунт, чтобы вступить в сообщество.

1. Перейди к Информации об аккаунте
2. Выбери способ подтверждения:
    - Добавить номер телефона И Добавить эл. почту
    - Подтвердить возраст
3. Звершить процесс проверки"
Feature.Home.ActionSeeAll,
Feature.Home.AddProviderFriendHintTitle,"Нажмите здесь, чтобы добавить друзей из {provider}!"
Feature.Home.Button.Join,
Feature.Home.Experiment.Reminders.BodyPositiveVariant,"Не забывай, что Roblox должен оставаться безопасной развлекательной площадкой для всех. Играй честно и относись к другим игрокам с уважением."
Feature.Home.Experiment.Reminders.BodyShared,Недавно твой аккаунт нарушил правила Roblox: {policy_violation}.
Feature.Home.Experiment.Reminders.BodyWarningVariant,Соблюдайте Правила сообщества. При любых нарушениях аккаунт будет получать больше предупреждений или его действие может быть приостановлено.
Feature.Home.Experiment.Reminders.Button,
Feature.Home.Experiment.Reminders.Title,Не забывай о Правилах сообщества Roblox
Feature.Home.Experiment.Reminders.ViolationAdvertising,Запрещённые рекламные практики и контент
Feature.Home.Experiment.Reminders.ViolationAskingForPII,Распространение личной информации
Feature.Home.Experiment.Reminders.ViolationBullyingAndHarassment,Издевательства и домогательства
Feature.Home.Experiment.Reminders.ViolationCheatingAndExploiting,Обман
Feature.Home.Experiment.Reminders.ViolationContestsAndSweepstakes,Незаконные и регулируемые товары и деятельность
Feature.Home.Experiment.Reminders.ViolationDirectingUsersOffPlatform,Приглашение пользователей перейти на другую платформу
Feature.Home.Experiment.Reminders.ViolationDiscriminationAndHate,Дискриминация и ненависть
Feature.Home.Experiment.Reminders.ViolationDisruptiveAudio,Неправильное использование систем Roblox
Feature.Home.Experiment.Reminders.ViolationDmca,Нарушение интеллектуальной собственности
Feature.Home.Experiment.Reminders.ViolationEncouragingDangerousBehavior,"Суицид, самоповреждение и вредоносное поведение"
Feature.Home.Experiment.Reminders.ViolationExtortionAndBlackmail,"Угрозы, издевательства и домогательства"
Feature.Home.Experiment.Reminders.ViolationIllegalAndRegulatedGoodsAndActivities,
Feature.Home.Experiment.Reminders.ViolationIpViolation,
Feature.Home.Experiment.Reminders.ViolationIrlDangerousActivities,"Суицид, самоубийство и вредоносное поведение."
Feature.Home.Experiment.Reminders.ViolationMisleadingImpersonationMisrepresentation,
Feature.Home.Experiment.Reminders.ViolationMisusingRobloxSystems,
Feature.Home.Experiment.Reminders.ViolationOffPlatformSpeechAndBehavior,Опасное поведение или высказывания за пределами платформы
Feature.Home.Experiment.Reminders.ViolationPoliticalContent,Политическое содержание
Feature.Home.Experiment.Reminders.ViolationPoliticalContent.V2,Политические деятели и организации
Feature.Home.Experiment.Reminders.ViolationProfanity,Ненормативная лексика
Feature.Home.Experiment.Reminders.ViolationRealWorldTragedy,Трагические события в реальном мире
Feature.Home.Experiment.Reminders.ViolationRobloxEconomy,Нарушение экономики Roblox
Feature.Home.Experiment.Reminders.ViolationRomanticContent,Романтический контент
Feature.Home.Experiment.Reminders.ViolationScams,Мошенничество
Feature.Home.Experiment.Reminders.ViolationSexualContent,Содержание сексуального характера
Feature.Home.Experiment.Reminders.ViolationSharingYourOwnPii,
Feature.Home.Experiment.Reminders.ViolationSpam,Спам
Feature.Home.Experiment.Reminders.ViolationTerrorismExtremism,Терроризм и насильственный экстремизм
Feature.Home.Experiment.Reminders.ViolationThreatsOrAbuseOfRobloxEmployeesOrAffiliates,
Feature.Home.Experiment.Reminders.ViolationTrademark,
Feature.Home.Experiment.Reminders.ViolationViolentContentAndGore,"Изображение насилия, крови и увечий"
Feature.Home.Experiment.Reminders.ViolationVirtualCasino,Virtual Casino
Feature.Home.Heading.JoinYourFriends,Присоединяйся к друзьям
Feature.Home.HeadingFriends,Друзья ({friendCount})
Feature.Home.Label.HappeningNow,Происходит сейчас
Feature.Home.PeopleList.ChatWith,Написать {username}
Feature.Home.Robux,Robux
Feature.InAppBugReporting.Message.AppVersion,Номер: {value}
Feature.InAppBugReporting.Message.CommentEmptyError,Поле не может быть пустым
Feature.InAppBugReporting.Message.CommentLabel,
Feature.InAppBugReporting.Message.CommentPlaceholder,"Предоставь подробности, чтобы помочь воспроизвести проблему."
